
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 30, 2003 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	26,605	27,801	521,566	548,027	2,422	2,974	1,517	1,806	242	941											
NEW ENGLAND	905	1,102	18,131	18,128	-	-	98	120	-	6											
Maine	49	25	1,277	1,087	N	N	10	9	-	-											
N.H.	22	22	978	1,050	-	-	10	21	-	-											
Vt.	11	8	650	587	-	-	23	20	-	-											
Mass.	371	579	7,316	7,211	-	-	36	45	-	6											
R.I.	69	74	1,892	1,824	-	-	12	13	-	-											
Conn.	383	394	6,018	6,369	N	N	7	12	-	-											
MID. ATLANTIC	6,223	6,439	60,434	61,820	-	-	205	223	14	26											
Upstate N.Y.	665	501	12,713	11,034	N	N	67	58	1	5											
N.Y. City	3,189	3,666	21,706	20,593	-	-	51	97	-	12											
N.J.	1,044	1,026	9,313	9,413	-	-	4	12	2	8											
Pa.	1,325	1,246	16,702	20,780	N	N	83	56	11	1											
E.N. CENTRAL	2,625	2,869	82,886	100,181	7	18	360	583	13	427											
Ohio	466	510	18,012	25,259	-	-	65	86	13	35											
Ind.	345	397	9,909	11,002	N	N	54	26	-	1											
Ill.	1,238	1,358	24,947	31,909	-	2	34	79	-	334											
Mich.	451	461	20,415	20,732	7	16	75	76	-	43											
Wis.	125	143	9,603	11,279	-	-	132	316	-	14											
W.N. CENTRAL	486	478	30,921	30,762	1	1	227	233	71	21											
Minn.	95	105	6,607	6,964	N	N	79	109	7	-											
Iowa	55	58	2,676	3,394	N	N	46	22	6	-											
Mo.	230	218	11,434	10,385	-	-	21	24	3	13											
N. Dak.	2	1	700	813	N	N	11	10	5	-											
S. Dak.	8	3	1,719	1,412	-	-	25	17	16	7											
Nebr.	35	44	3,142	3,077	1	1	9	38	17	-											
Kans.	61	49	4,643	4,717	N	N	36	13	17	1											
S. ATLANTIC	7,717	8,217	103,911	102,527	3	3	219	205	16	21											
Del.	149	142	2,019	1,753	N	N	3	2	-	-											
Md.	882	1,198	10,970	10,403	3	3	12	13	1	5											
D.C.	725	394	1,898	2,183	-	-	11	4	-	-											
Va.	627	578	10,911	11,516	-	-	30	9	-	-											
W. Va.	54	66	1,711	1,605	N	N	3	2	-	-											
N.C.	799	628	17,499	16,195	N	N	23	25	-	-											
S.C.	504	586	9,634	9,484	-	-	3	4	1	-											
Ga.	1,202	1,228	22,444	21,121	-	-	71	84	2	15											
Fla.	2,775	3,397	26,825	28,267	N	N	63	62	12	1											
E.S. CENTRAL	1,144	1,247	35,176	35,380	N	N	81	96	10	167											
Ky.	98	198	5,498	5,807	N	N	19	3	3	4											
Tenn.	517	525	13,350	10,886	N	N	29	47	1	-											
Ala.	271	248	8,245	11,066	-	-	25	41	6	9											
Miss.	258	276	8,083	7,621	N	N	8	5	-	154											
W.S. CENTRAL	2,737	3,029	66,225	73,289	-	7	20	42	81	273											
Ark.	107	175	4,977	5,149	-	-	5	7	2	4											
La.	402	782	11,642	13,207	N	N	2	8	2	160											
Okla.	139	143	6,828	7,750	N	N	9	8	1	-											
Tex.	2,089	1,929	42,778	47,183	-	7	4	19	76	109											
MOUNTAIN	967	886	30,343	33,938	1,693	1,925	82	110	37	-											
Mont.	10	8	1,284	1,387	N	N	14	4	33	-											
Idaho	15	23	1,705	1,676	N	N	17	20	-	-											
Wyo.	6	6	661	615	1	-	3	7	1	-											
Colo.	215	178	6,730	9,350	N	N	20	39	-	-											
N. Mex.	75	59	4,416	5,090	4	6	6	18	2	-											
Ariz.	432	371	9,043	10,012	1,656	1,884	4	11	-	-											
Utah	40	49	2,945	1,845	8	10	12	8	1	-											
Nev.	174	192	3,559	3,963	24	25	6	3	-	-											
PACIFIC	3,801	3,533	93,539	92,002	717	1,019	225	194	-	-											
Wash.	290	336	10,634	9,669	N	N	25	22	-	-											
Oreg.	165	234	4,378	4,632	-	-	29	27	-	-											
Calif.	3,271	2,860	73,999	72,305	717	1,019	171	144	-	-											
Alaska	13	22	2,378	2,447	-	-	-	-	-	-											
Hawaii	62	81	2,150	2,949	-	-	-	1	-	-											
Guam	6	1	-	418	-	-	-	-	-	-											
P.R.	724	798	1,241	1,746	N	N	N	N	-	-											
V.I.	22	63	142	124	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


