
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2012 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	142	256	426	6,619	6,424	2	3	19	99	124	34	53	350	1,822	879						
NEW ENGLAND	1	3	22	73	139	-	0	1	1	2	-	0	1	5	6						
Conn.	-	0	4	15	26	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	3	18	-	0	0	-	-	-	0	1	2	-						
Mass.	-	2	20	51	86	-	0	0	-	-	-	0	1	-	4						
N.H.	-	0	1	2	1	-	0	1	-	2	-	0	0	-	1						
R.I.	-	0	2	-	5	-	0	0	-	-	-	0	1	3	1						
Vt.	1	0	1	2	3	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	15	44	89	1,361	404	-	0	2	17	2	1	2	11	40	68						
N.J.	-	18	48	618	78	-	0	1	-	1	-	0	8	-	59						
N.Y. (Upstate)	12	9	41	328	118	-	0	1	4	1	1	0	3	7	2						
N.Y. City	-	13	28	340	142	-	0	0	-	-	-	0	2	10	2						
Pa.	3	2	11	75	66	-	0	2	13	-	-	1	3	23	5						
E.N. CENTRAL	22	18	42	616	491	-	0	1	5	8	1	2	12	105	59						
Ill.	-	3	16	82	127	-	0	1	2	-	-	1	10	68	32						
Ind.	-	1	6	28	41	-	0	1	3	3	-	0	4	25	17						
Mich.	-	4	11	90	94	-	0	0	-	-	-	0	1	1	-						
Ohio	22	9	33	416	186	-	0	0	-	3	1	0	2	11	8						
Wis.	-	0	4	-	43	-	0	0	-	2	-	0	2	-	2						
W.N. CENTRAL	4	7	15	191	237	2	0	7	23	12	5	5	34	340	164						
Iowa	-	0	3	14	9	-	0	0	-	-	-	0	1	5	4						
Kans.	-	2	9	72	35	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	6	-	48	-	0	0	-	-	-	0	2	-	5						
Mo.	1	2	7	54	134	2	0	6	21	7	5	5	34	333	153						
Nebr.	3	0	7	48	7	-	0	1	1	5	-	0	1	2	2						
N. Dak.	-	0	2	2	-	-	0	1	1	-	-	0	0	-	-						
S. Dak.	-	0	1	1	4	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	49	68	135	1,655	2,145	-	1	12	35	76	13	12	77	467	195						
Del.	-	0	2	4	1	-	0	0	-	-	-	0	2	16	14						
D.C.	-	0	6	14	13	-	0	0	-	1	-	0	1	1	-						
Fla.	46	45	66	1,133	1,533	-	0	1	2	2	4	0	4	21	4						
Ga.	-	13	24	247	317	-	0	9	20	57	-	0	0	-	-						
Md.	2	3	15	132	49	-	0	1	-	2	1	0	3	16	9						
N.C.	-	2	9	65	147	-	0	3	4	5	-	0	49	154	77						
S.C.	-	1	54	17	32	-	0	2	6	7	-	0	2	6	15						
Va.	1	1	7	42	48	-	0	1	3	2	8	5	29	253	73						
W. Va.	-	0	1	1	5	-	0	0	-	-	-	0	1	-	3						
E.S. CENTRAL	8	21	52	613	464	-	0	2	1	5	9	7	53	452	175						
Ala.	2	6	22	177	111	-	0	1	1	-	5	2	8	69	33						
Ky.	5	4	21	192	160	-	0	1	-	-	1	0	3	19	-						
Miss.	-	5	24	142	83	-	0	0	-	1	-	0	2	3	11						
Tenn.	1	4	11	102	110	-	0	2	-	4	3	5	47	361	131						
W.S. CENTRAL	28	58	189	1,365	1,578	-	0	6	3	6	5	12	292	373	179						
Ark.	1	1	7	34	54	-	0	3	2	5	5	9	63	291	164						
La.	-	7	22	99	269	-	0	0	-	-	-	0	2	3	2						
Okla.	10	6	55	279	50	-	0	5	1	1	-	0	260	49	5						
Tex.	17	40	122	953	1,205	-	0	1	-	-	-	1	13	30	8						
MOUNTAIN	7	11	41	259	414	-	0	3	9	13	-	1	5	34	30						
Ariz.	6	7	28	178	139	-	0	3	9	12	-	0	4	22	20						
Colo.	-	1	8	28	42	-	0	0	-	-	-	0	1	2	1						
Idaho	-	0	2	7	13	-	0	0	-	-	-	0	2	3	1						
Mont.	-	0	5	7	107	-	0	0	-	-	-	0	1	1	1						
Nev.	1	0	5	14	12	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	16	69	-	0	0	-	-	-	0	1	1	-						
Utah	-	0	3	9	30	-	0	0	-	1	-	0	1	3	3						
Wyo.	-	0	1	-	2	-	0	0	-	-	-	0	2	2	4						
PACIFIC	8	19	45	486	552	-	0	2	5	-	-	0	3	6	3						
Alaska	-	0	2	6	3	N	0	0	N	N	N	0	0	N	N						
Calif.	-	13	42	364	438	-	0	2	5	-	-	0	2	5	3						
Hawaii	-	0	3	11	34	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	6	43	29	-	0	0	-	-	-	0	1	1	-						
Wash.	7	1	10	62	48	-	0	1	-	-	-	0	3	-	-						
Amer. Samoa	2	0	3	5	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	3	-	7	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	3	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


