
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 11, 2009 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	210	217	1,495	2,624	1,915	31	92	162	648	1,032	7	40	148	177	65						
NEW ENGLAND	-	16	34	128	278	7	8	21	73	72	-	0	2	1	1						
Conn.	-	0	4	-	22	5	3	17	31	37	-	0	0	-	-						
Maine	-	1	7	26	12	-	1	5	12	10	-	0	1	1	-						
Mass.	-	12	30	81	216	-	0	0	-	-	-	0	1	-	1						
N.H.	-	1	4	12	8	1	1	8	6	7	-	0	1	-	-						
R.I.	-	1	6	3	15	-	1	3	7	6	-	0	2	-	-						
Vt.	-	0	2	6	5	1	1	6	17	12	-	0	0	-	-						
MID. ATLANTIC	13	22	64	200	238	7	31	67	99	295	-	2	30	3	16						
N.J.	-	3	12	17	39	-	0	0	-	-	-	1	6	-	8						
N.Y. (Upstate)	7	6	41	47	62	7	9	20	79	86	-	0	29	-	-						
N.Y. City	3	0	20	20	29	-	0	2	-	7	-	0	2	3	5						
Pa.	3	9	34	116	108	-	21	52	20	202	-	0	2	-	3						
E.N. CENTRAL	33	36	174	576	481	-	3	29	7	2	-	1	15	4	1						
Ill.	-	12	45	119	44	-	1	21	2	1	-	1	11	1	1						
Ind.	-	2	96	35	12	-	0	2	-	-	-	0	3	-	-						
Mich.	2	8	21	145	48	-	1	9	5	-	-	0	1	1	-						
