
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 1, 2011 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2010
Meningococcal diseases, invasive †, All groups cummulative for 2009
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2010
Pertussis cummulative for 2009
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2010
Rabies, animal cummulative for 2009

tab delimited data:
test
UNITED STATES	4	15	43	749	980	200	453	1,756	21,291	16,858	8	63	143	3,180	5,061						
NEW ENGLAND	-	0	3	18	35	1	8	22	476	626	-	4	13	219	354						
Conn.	-	0	1	3	7	-	1	8	108	56	-	0	9	59	153						
Maine	-	0	1	4	4	1	1	5	52	80	-	1	4	62	56						
Mass.	-	0	2	6	16	-	5	13	252	358	-	0	0	-	-						
N.H.	-	0	0	-	3	-	0	2	20	76	-	0	5	14	34						
R.I.	-	0	0	-	4	-	0	9	27	45	-	0	4	31	45						
Vt.	-	0	1	5	1	-	0	4	17	11	-	1	3	53	66						
MID. ATLANTIC	-	1	4	71	110	52	37	144	1,946	1,222	6	19	41	1,008	565						
N.J.	-	0	2	17	19	-	3	9	137	244	-	0	0	-	-						
N.Y. (Upstate)	-	0	3	12	27	47	11	79	781	265	6	9	19	498	436						
N.Y. City	-	0	2	16	17	-	0	9	78	98	-	1	12	120	29						
Pa.	-	0	2	26	47	5	14	65	950	615	-	8	24	390	100						
E.N. CENTRAL	-	2	9	130	169	45	108	180	5,324	3,206	1	2	27	228	220						
Ill.	-	0	3	20	47	-	18	49	919	648	-	1	11	114	82						
Ind.	-	0	3	28	34	-	12	26	606	392	-	0	0	-	25						
Mich.	-	0	4	23	21	10	28	57	1,500	900	-	1	5	68	66						
Ohio	-	0	2	34	43	35	32	80	1,806	1,096	1	0	12	46	47						
Wis.	-	0	3	25	24	-	9	21	493	170	-	0	0	-	-						
W.N. CENTRAL	-	1	5	54	90	21	35	627	2,407	2,840	-	4	16	245	391						
Iowa	-	0	3	10	15	-	12	34	632	235	-	0	3	26	35						
Kans.	-	0	2	8	14	-	3	9	163	240	-	1	4	60	76						
Minn.	-	0	1	2	16	14	0	601	739	1,121	-	0	9	26	69						
Mo.	-	0	4	26	27	1	8	44	573	1,015	-	1	6	66	65						
Nebr.	-	0	2	6	11	6	4	13	221	141	-	1	4	52	77						
