
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2012 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2012
Giardiasis cummulative for 2011
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2012
Gonorrhea cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2012
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011

tab delimited data:
test
UNITED STATES	122	234	495	11,864	15,457	3,081	6,179	7,030	287,000	295,583	38	61	151	2,872	3,153						
NEW ENGLAND	4	23	51	1,156	1,498	57	113	238	5,283	4,982	-	3	15	170	217						
Conn.	-	3	9	191	219	-	42	161	1,813	2,137	-	1	5	50	56						
Maine	2	3	10	159	167	5	9	18	390	231	-	0	2	18	25						
Mass.	-	12	26	532	701	52	49	99	2,430	2,160	-	2	8	86	103						
N.H.	-	2	6	84	124	-	2	8	118	116	-	0	2	2	15						
R.I.	-	0	10	37	69	-	9	35	452	294	-	0	2	7	11						
Vt.	2	3	9	153	218	-	1	6	80	44	-	0	1	7	7						
MID. ATLANTIC	21	44	77	2,232	3,077	590	866	1,091	40,112	38,037	10	13	32	623	682						
N.J.	-	0	10	75	418	52	149	199	6,904	6,890	-	2	6	82	112						
N.Y. (Upstate)	9	16	48	790	1,030	201	143	440	6,930	5,367	4	3	19	155	163						
N.Y. City	3	16	26	785	863	114	267	348	11,945	13,329	1	3	9	162	171						
Pa.	9	12	22	582	766	223	302	398	14,333	12,451	5	4	16	224	236						
E.N. CENTRAL	9	42	67	1,916	2,469	233	1,051	1,291	48,261	53,948	8	9	26	444	576						
Ill.	-	6	14	304	385	9	283	372	12,667	15,831	-	2	7	127	169						
Ind.	-	4	8	189	310	64	135	201	6,530	6,257	-	2	6	81	102						
Mich.	-	10	20	452	506	-	242	360	10,168	11,901	-	1	4	62	65						
Ohio	7	11	30	552	729	111	314	395	14,545	15,528	8	3	7	145	154						
Wis.	2	8	22	419	539	49	91	149	4,351	4,431	-	0	5	29	86						
W.N. CENTRAL	4	21	41	954	1,661	124	334	430	15,540	15,090	-	5	9	213	206						
Iowa	3	5	11	237	254	2	35	87	1,754	1,812	-	0	0	-	3						
Kans.	-	2	6	96	131	4	43	76	2,051	2,006	-	0	3	25	22						
Minn.	-	0	13	-	631	-	48	87	2,268	2,102	-	1	5	74	66						
Mo.	1	6	13	297	329	93	155	198	7,378	7,181	-	1	6	77	74						
Nebr.	-	3	11	149	170	25	28	43	1,248	1,208	-	0	3	22	27						
N. Dak.	-	1	15	51	38	-	6	9	243	234	-	0	3	15	13						
S. Dak.	-	2	9	124	108	-	13	25	598	547	-	0	0	-	1						
S. ATLANTIC	43	46	102	2,099	2,500	684	1,378	1,960	64,418	72,114	13	15	39	705	690						
Del.	-	0	2	22	32	10	16	35	780	750	-	0	2	6	6						
D.C.	-	0	5	42	50	-	45	117	2,110	2,402	-	0	1	2	-						
Fla.	32	21	49	1,004	1,135	249	376	478	17,818	18,291	6	4	11	205	210						
Ga.	3	8	26	454	620	214	286	426	13,118	15,042	1	3	8	143	122						
Md.	6	5	10	233	260	46	100	227	4,659	5,824	2	2	6	82	89						
N.C.	N	0	0	N	N	-	269	507	11,748	15,917	2	1	9	91	75						
S.C.	-	1	6	91	112	-	152	391	7,072	7,402	-	1	5	52	73						
Va.	2	5	18	227	253	140	133	309	6,354	5,744	2	2	7	84	96						
W. Va.	-	0	17	26	38	25	14	32	759	742	-	1	14	40	19						
E.S. CENTRAL	1	3	14	148	161	252	548	816	26,979	24,976	3	4	12	180	203						
Ala.	1	3	14	148	161	-	182	255	8,277	8,446	-	1	4	47	49						
