
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 11, 1999 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,271	1,408	5,668	6,928	36,293	40,176	29,030	32,380													
NEW ENGLAND	63	69	862	1,397	2,086	2,419	2,025	2,205													
Maine	3	5	171	232	128	162	99	64													
N.H.	2	5	50	77	136	178	140	215													
Vt.	4	1	88	65	91	138	85	109													
Mass.	24	26	216	489	1,113	1,267	1,118	1,296													
R.I.	5	14	93	97	121	142	147	34													
Conn.	25	18	244	437	497	532	436	487													
MID. ATLANTIC	320	406	1,092	1,536	4,610	6,313	4,082	5,566													
Upstate N.Y.	67	87	776	1,055	1,305	1,536	1,268	1,309													
N.Y. City	167	230	U	U	1,298	1,825	1,173	1,407													
N.J.	48	56	166	213	989	1,402	685	1,334													
Pa.	38	33	150	268	1,018	1,550	956	1,516													
E.N. CENTRAL	140	141	146	123	5,153	6,024	3,273	4,656													
Ohio	18	15	36	57	1,257	1,445	1,011	1,103													
Ind.	19	10	13	12	512	645	406	509													
Ill.	54	57	10	N	1,495	1,853	399	1,512													
Mich.	39	47	87	35	920	1,115	906	1,041													
Wis.	10	12	-	19	969	966	551	491													
W.N. CENTRAL	72	91	664	686	2,120	2,191	2,183	2,251													
Minn.	41	56	107	114	619	550	657	636													
Iowa	13	7	153	147	264	352	197	285													
Mo.	14	14	14	41	689	592	876	820													
N. Dak.	-	2	137	138	51	59	49	67													
S. Dak.	-	1	163	151	93	120	115	127													
Nebr.	-	1	3	7	185	174	78	46													
Kans.	4	10	87	88	219	344	211	270													
S. ATLANTIC	341	302	2,031	2,248	8,560	8,249	6,002	5,934													
Del.	1	3	43	49	138	74	153	116													
Md.	93	86	381	424	841	877	952	866													
D.C.	18	19	-	-	69	83	U	U													
Va.	70	56	554	534	1,206	1,057	943	835													
W. Va.	3	2	106	76	163	147	148	158													
N.C.	31	29	404	538	1,269	1,243	1,243	1,383													
S.C.	17	6	133	143	675	605	479	527													
Ga.	28	36	231	290	1,474	1,631	1,644	1,494													
Fla.	80	65	179	194	2,725	2,532	440	555													
E.S. CENTRAL	24	32	252	264	1,995	2,245	1,062	1,528													
Ky.	7	7	35	31	393	347	-	124													
Tenn.	8	16	93	135	513	574	509	686													
Ala.	7	6	123	96	575	668	476	561													
Miss.	2	3	1	2	514	656	77	157													
W.S. CENTRAL	16	54	94	28	3,598	4,699	3,546	3,102													
Ark.	3	1	14	28	626	589	120	367													
La.	10	14	-	-	334	744	568	787													
Okla.	2	3	80	N	406	468	320	225													
Tex.	1	36	-	-	2,232	2,898	2,538	1,723													
MOUNTAIN	43	61	197	246	2,918	2,435	2,411	1,938													
Mont.	4	1	59	53	81	76	1	43													
Idaho	3	8	5	N	125	118	98	94													
Wyo.	1	-	44	64	67	63	49	57													
Colo.	17	18	1	42	679	518	689	488													
N. Mex.	2	12	9	6	362	288	245	255													
Ariz.	8	9	66	48	913	798	762	663													
Utah	4	1	8	27	506	341	514	122													
Nev.	4	12	5	6	185	233	53	216													
PACIFIC	252	252	330	400	5,253	5,601	4,446	5,200													
Wash.	27	20	-	-	634	493	795	666													
Oreg.	21	15	2	7	409	314	480	322													
Calif.	192	207	321	370	3,833	4,457	2,875	3,881													
Alaska	1	3	7	23	53	56	30	36													
Hawaii	11	7	-	-	324	281	266	295													
Guam	-	2	-	-	24	42	U	U													
P.R.	-	-	66	49	433	769	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


