
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2012 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2012
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2012
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2012
Hepatitis (Viral Acute), Type C cummulative for 2011

tab delimited data:
test
UNITED STATES	16	26	58	847	869	25	51	131	1,638	1,814	21	27	65	885	773						
NEW ENGLAND	-	1	5	46	46	-	2	5	62	67	1	1	5	53	60						
Conn.	-	0	3	13	10	-	0	2	16	14	-	1	4	32	35						
Maine	-	0	2	7	4	-	0	2	7	6	-	0	3	3	7						
Mass.	-	1	3	21	23	-	1	4	30	46	-	0	2	14	14						
N.H.	-	0	1	4	-	-	0	2	7	1	N	0	0	N	N						
R.I.	-	0	1	1	4	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	-	5	-	0	1	2	-	1	0	2	4	4						
MID. ATLANTIC	4	4	12	136	170	2	4	10	151	198	6	3	7	107	91						
N.J.	-	1	5	22	57	-	1	4	46	45	-	0	4	17	35						
N.Y. (Upstate)	2	1	4	46	27	-	1	4	27	31	3	1	5	53	28						
N.Y. City	-	1	4	23	46	-	1	5	37	60	-	0	1	4	5						
Pa.	2	1	5	45	40	2	1	4	41	62	3	0	4	33	23						
E.N. CENTRAL	-	3	9	117	136	2	7	16	255	250	1	3	9	117	106						
Ill.	-	1	5	35	37	-	1	5	42	61	-	0	1	6	5						
Ind.	-	0	2	3	13	-	1	6	51	46	-	1	7	52	63						
Mich.	-	1	6	51	52	-	1	5	37	63	1	1	4	54	20						
Ohio	-	1	2	19	28	2	2	9	116	69	-	0	2	4	4						
Wis.	-	0	1	9	6	-	0	2	9	11	-	0	1	1	14						
W.N. CENTRAL	-	1	18	36	32	-	2	12	60	82	-	0	15	15	16						
Iowa	-	0	1	3	6	-	0	2	6	11	-	0	0	-	-						
Kans.	-	0	2	5	3	-	0	1	6	10	-	0	2	9	5						
Minn.	-	0	18	-	9	-	0	11	-	9	-	0	15	-	2						
Mo.	-	0	3	14	9	-	1	4	42	40	-	0	1	6	7						
Nebr.	-	0	3	13	3	-	0	1	6	11	-	0	1	-	2						
N. Dak.	-	0	1	1	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	0	-	2	-	0	1	-	1	-	0	0	-	-						
S. ATLANTIC	4	4	11	149	133	9	13	57	416	431	6	6	14	230	182						
Del.	-	0	1	2	2	-	0	2	10	7	U	0	0	U	U						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Fla.	1	2	7	54	44	5	4	11	146	135	2	2	5	67	35						
Ga.	-	0	5	20	21	-	2	8	39	84	-	0	4	27	40						
Md.	-	0	3	16	19	1	1	6	36	40	-	0	4	23	26						
N.C.	-	0	4	14	15	2	1	8	48	78	3	1	6	45	39						
S.C.	1	0	2	5	9	-	1	3	26	24	-	0	1	1	1						
Va.	2	1	3	34	16	1	2	6	53	43	1	1	6	35	13						
W. Va.	-	0	1	4	7	-	1	43	58	20	-	1	5	32	28						
E.S. CENTRAL	3	1	4	46	36	5	11	21	350	334	1	4	11	145	144						
Ala.	-	0	2	12	4	-	2	6	50	69	-	0	3	12	8						
Ky.	2	0	1	11	8	-	3	10	101	107	-	2	8	54	77						
Miss.	-	0	1	4	6	-	1	4	50	36	U	0	0	U	U						
Tenn.	1	0	2	19	18	5	4	10	149	122	1	2	6	79	59						
W.S. CENTRAL	3	4	13	110	72	4	6	37	185	242	4	1	12	75	62						
Ark.	-	0	2	5	-	1	1	3	40	39	-	0	0	-	-						
La.	-	0	2	3	2	-	1	4	31	36	-	0	1	2	5						
Okla.	-	0	8	3	3	-	0	15	28	47	3	0	9	51	36						
Tex.	3	3	8	99	67	3	3	16	86	120	1	1	3	22	21						
MOUNTAIN	2	2	7	81	91	1	1	4	52	61	-	2	6	55	54						
Ariz.	1	1	5	36	52	-	0	2	9	9	U	0	0	U	U						
Colo.	-	0	3	16	17	-	0	2	7	18	-	0	4	13	17						
Idaho	-	0	2	9	6	-	0	1	3	2	-	0	2	9	8						
Mont.	1	0	1	3	3	-	0	1	1	-	-	0	4	4	2						
Nev.	-	0	1	8	5	1	0	3	20	20	-	0	2	7	8						
N. Mex.	-	0	2	5	4	-	0	2	3	5	-	0	2	11	11						
Utah	-	0	2	4	2	-	0	2	9	7	-	0	2	11	6						
Wyo.	-	0	0	-	2	-	0	0	-	-	-	0	0	-	2						
PACIFIC	-	4	12	126	153	2	3	12	107	149	2	3	10	88	58						
Alaska	-	0	1	1	2	-	0	2	4	3	-	0	0	-	2						
Calif.	-	3	9	99	122	-	2	6	56	98	-	1	5	40	27						
Hawaii	-	0	2	5	7	-	0	1	5	5	-	0	0	-	-						
Oreg.	-	0	1	3	4	-	0	3	17	25	-	0	3	23	14						
Wash.	-	0	3	18	18	2	0	6	25	18	2	1	10	25	15						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	4	-	30	-	2	6	-	85	-	0	5	-	48						
P.R.	-	0	1	-	17	-	0	2	4	17	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	5	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


