
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending May 25, 2002 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	111	125	7	13	3,413	3,975	2,455	2,755	1,089	1,850											
NEW ENGLAND	5	8	-	-	151	186	81	58	15	22											
Maine	-	-	-	-	6	5	3	5	-	-											
N.H.	-	-	-	-	9	4	7	8	-	-											
Vt.	-	-	-	-	-	3	2	3	8	5											
Mass.	3	6	-	-	69	65	44	12	7	17											
R.I.	-	-	-	-	19	8	12	9	-	-											
Conn.	2	2	-	-	48	101	13	21	-	-											
MID. ATLANTIC	17	13	1	1	422	480	547	540	462	594											
Upstate N.Y.	7	3	-	1	81	105	56	52	26	14											
N.Y. City	5	4	-	-	185	172	317	258	-	-											
N.J.	4	2	-	-	41	123	93	109	428	552											
Pa.	1	4	1	-	115	80	81	121	8	28											
E.N. CENTRAL	11	22	-	1	453	455	341	279	49	93											
Ohio	5	5	-	-	149	100	42	52	5	5											
Ind.	5	4	-	1	22	37	9	12	-	1											
Ill.	-	8	-	-	126	137	31	23	7	7											
Mich.	-	-	-	-	104	144	259	189	37	80											
Wis.	1	5	-	-	52	37	-	3	-	-											
W.N. CENTRAL	2	1	2	2	142	151	87	90	325	529											
Minn.	2	1	1	-	22	12	2	9	-	-											
Iowa	-	-	-	-	33	16	10	7	1	-											
Mo.	-	-	1	2	30	29	52	54	317	525											
N. Dak.	-	-	-	-	1	-	1	-	-	-											
S. Dak.	-	-	-	-	3	1	-	1	-	-											
Nebr.	-	-	-	-	5	21	14	10	6	1											
Kans.	-	-	-	-	48	72	8	9	1	3											
S. ATLANTIC	27	32	-	4	1,081	760	644	552	64	40											
Del.	-	-	-	-	8	3	5	8	3	1											
Md.	1	4	-	-	126	88	57	56	9	3											
D.C.	-	-	-	-	38	18	8	3	-	-											
Va.	2	4	-	-	36	55	88	57	1	-											
W. Va.	-	-	-	-	10	2	12	12	1	5											
N.C.	3	1	-	4	117	49	91	98	12	8											
S.C.	2	1	-	-	34	23	35	6	3	3											
Ga.	13	13	-	-	260	320	203	160	11	-											
Fla.	6	9	-	-	452	202	145	152	24	20											
E.S. CENTRAL	7	9	-	2	66	139	69	160	72	104											
Ky.	-	-	-	1	23	25	17	21	2	4											
Tenn.	5	4	-	-	-	58	-	59	16	27											
Ala.	2	4	-	1	21	46	27	42	2	2											
Miss.	-	1	-	-	22	10	25	38	52	71											
W.S. CENTRAL	6	4	-	-	47	692	167	342	8	386											
Ark.	-	-	-	-	20	27	51	45	1	4											
La.	1	-	-	-	11	47	10	54	7	92											
Okla.	5	4	-	-	15	70	1	37	-	3											
Tex.	-	-	-	-	1	548	105	206	-	287											
MOUNTAIN	22	10	3	1	261	286	194	204	33	27											
Mont.	-	-	-	-	7	4	3	1	-	-											
Idaho	-	-	-	-	19	27	3	7	-	1											
Wyo.	-	-	-	-	3	2	9	-	5	4											
Colo.	2	-	-	-	43	31	41	49	16	5											
N. Mex.	4	6	-	1	7	11	40	57	-	10											
Ariz.	11	4	2	-	132	146	63	62	4	4											
Utah	4	-	-	-	24	28	14	11	-	-											
Nev.	1	-	1	-	26	37	21	17	8	3											
PACIFIC	14	26	1	2	790	826	325	530	61	55											
Wash.	1	-	-	1	65	34	27	42	10	12											
Oreg.	4	5	-	-	38	52	60	65	9	10											
Calif.	6	20	1	1	679	720	232	410	42	33											
Alaska	1	-	-	-	7	12	3	3	-	-											
Hawaii	2	1	-	-	1	8	3	10	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	1	-	-	36	55	24	91	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	24	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


