
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 19, 2003 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2003
Malaria cummulative for 2002
Meningococcal Disease cummulative for 2003
Meningococcal Disease cummulative for 2002
Pertussis cummulative for 2003
Pertussis cummulative for 2002
Rabies, Animal cummulative for 2003
Rabies, Animal cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2002

tab delimited data:
test
UNITED STATES	249	312	609	661	1,240	1,847	1,093	1,952	75	90											
NEW ENGLAND	6	18	31	47	139	224	119	242	-	-											
Maine	1	1	4	3	1	3	11	14	-	-											
N.H.	1	4	3	5	12	3	3	5	-	-											
Vt.	-	-	-	3	20	37	7	47	-	-											
Mass.	4	9	20	26	105	174	47	78	-	-											
R.I.	-	-	1	3	1	-	11	17	-	-											
Conn.	-	4	3	7	-	7	40	81	-	-											
MID. ATLANTIC	49	96	41	75	117	97	103	255	6	13											
Upstate N.Y.	14	11	11	22	68	71	74	151	-	1											
N.Y. City	25	61	9	16	-	6	1	9	3	3											
N.J.	3	13	8	11	7	-	28	32	3	1											
Pa.	7	11	13	26	42	20	-	63	-	8											
E.N. CENTRAL	25	44	80	94	109	232	8	11	1	2											
Ohio	6	7	28	35	72	129	2	2	1	2											
Ind.	-	2	14	13	12	15	2	1	-	-											
Ill.	8	15	13	15	-	38	1	2	-	-											
Mich.	10	15	19	16	13	23	3	2	-	-											
Wis.	1	5	6	15	12	27	-	4	-	-											
W.N. CENTRAL	9	23	55	56	68	167	160	121	2	8											
Minn.	6	8	13	12	33	59	8	7	-	-											
Iowa	2	2	7	7	9	45	21	11	1	-											
Mo.	-	4	26	24	16	37	4	6	1	8											
N. Dak.	-	1	-	-	-	-	16	7	-	-											
S. Dak.	-	-	1	2	2	5	6	28	-	-											
Nebr.	-	3	4	7	1	3	37	-	-	-											
Kans.	1	5	4	4	7	18	68	62	-	-											
S. ATLANTIC	71	57	117	90	142	105	539	670	61	58											
Del.	-	1	7	4	1	1	-	9	-	-											
Md.	22	22	11	3	17	15	2	114	7	8											
D.C.	4	2	-	-	-	-	-	-	-	-											
Va.	6	7	6	14	33	37	168	161	1	1											
W. Va.	2	1	1	-	1	3	23	49	-	-											
N.C.	6	7	16	11	54	13	211	178	47	38											
S.C.	2	2	4	11	4	23	36	20	3	6											
Ga.	6	9	14	10	15	7	63	110	-	5											
Fla.	23	6	58	37	17	6	36	29	3	-											
E.S. CENTRAL	6	4	24	28	28	55	15	121	4	6											
Ky.	1	1	-	4	4	12	10	7	-	-											
Tenn.	3	1	6	8	14	28	-	108	3	5											
Ala.	2	-	8	9	8	8	5	6	-	1											
Miss.	-	2	10	7	2	7	-	-	1	-											
W.S. CENTRAL	20	2	111	78	69	396	83	401	-	1											
Ark.	2	-	7	11	-	227	25	-	-	-											
La.	1	2	19	8	4	3	-	-	-	-											
Okla.	1	-	6	7	2	12	58	29	-	-											
Tex.	16	-	79	52	63	154	-	372	-	1											
MOUNTAIN	9	11	20	49	273	255	22	54	1	1											
Mont.	-	-	2	2	-	2	3	4	-	-											
Idaho	1	-	2	2	9	23	-	-	-	-											
Wyo.	-	-	-	-	45	5	-	1	-	-											
Colo.	7	6	4	15	97	112	-	-	-	-											
N. Mex.	-	-	3	1	16	27	-	-	-	-											
Ariz.	1	2	6	16	78	70	19	48	1	-											
Utah	-	2	-	1	20	10	-	-	-	-											
Nev.	-	1	3	12	8	6	-	1	-	1											
PACIFIC	54	57	130	144	295	316	44	77	-	1											
Wash.	7	3	10	23	67	106	-	-	-	-											
Oreg.	5	1	25	21	78	15	-	-	-	-											
Calif.	42	50	89	96	150	188	41	54	-	1											
Alaska	-	1	-	1	-	2	3	23	-	-											
Hawaii	-	2	6	3	-	5	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	2	1	-	-	20	18	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


