
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 25, 1997 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	44,447	54,854	368,529	358,110	1,985	1,255	233,187	265,203	2,596	2,894											
NEW ENGLAND	1,903	2,294	14,442	14,377	178	110	4,768	5,367	51	90											
Maine	46	38	820	736	16	-	55	50	-	-											
N.H.	29	73	614	618	12	14	75	134	8	7											
Vt.	31	18	348	321	7	2	43	42	2	23											
Mass.	646	1,132	6,071	5,754	95	79	1,792	1,804	34	54											
R.I.	119	128	1,644	1,603	8	-	369	425	7	6											
Conn.	1,032	905	4,945	5,345	40	15	2,434	2,912	-	-											
MID. ATLANTIC	13,720	15,514	49,893	49,347	119	41	30,578	35,745	291	246											
Upstate N.Y.	2,137	2,072	N	N	81	-	5,061	6,101	217	197											
N.Y. City	7,308	8,630	26,129	24,297	11	6	11,829	11,694	-	3											
N.J.	2,667	2,927	7,306	10,371	27	23	5,722	7,392	-	-											
Pa.	1,608	1,885	16,458	14,679	N	12	7,966	10,558	74	46											
E.N. CENTRAL	3,255	4,366	57,357	71,524	364	224	35,396	49,369	429	395											
Ohio	683	919	16,330	17,127	100	48	10,199	12,510	17	32											
Ind.	447	464	7,664	8,063	64	35	5,062	5,320	10	8											
Ill.	1,356	1,980	8,777	20,201	62	-	4,364	14,478	69	77											
Mich.	564	778	17,202	17,382	138	99	12,497	12,960	333	278											
Wis.	205	225	7,384	8,751	N	42	3,274	4,101	-	-											
W.N. CENTRAL	859	1,271	20,316	26,424	467	357	9,320	12,795	138	82											
Minn.	157	225	U	4,494	208	185	U	1,881	3	3											
Iowa	86	75	3,753	3,581	108	71	969	941	28	37											
Mo.	392	667	9,836	10,380	47	57	6,016	7,224	93	21											
N. Dak.	13	11	572	777	12	11	39	26	2	-											
S. Dak.	8	11	1,134	1,220	28	23	129	153	-	-											
Nebr.	83	83	2,011	2,298	43	-	827	907	2	7											
Kans.	120	199	3,010	3,674	21	10	1,340	1,663	10	14											
S. ATLANTIC	10,879	13,636	74,697	41,334	178	121	74,069	77,070	228	163											
Del.	184	246	1,276	1,148	4	4	1,003	1,209	-	1											
Md.	1,695	1,983	5,933	U	21	10	10,913	9,266	15	2											
D.C.	767	1,009	N	N	2	-	3,686	3,760	-	-											
Va.	879	924	9,180	9,603	N	40	6,759	7,819	24	15											
W. Va.	92	88	2,372	1,798	N	1	738	664	16	9											
N.C.	680	746	15,274	U	62	30	15,081	15,664	43	44											
S.C.	631	692	10,425	U	8	7	9,595	9,007	35	27											
Ga.	1,267	1,873	10,286	9,798	38	-	11,932	15,096	U	-											
Fla.	4,684	6,075	19,951	18,987	40	29	14,362	14,585	95	65											
E.S. CENTRAL	1,561	1,888	26,900	25,959	88	34	27,126	28,081	289	478											
Ky.	290	343	5,230	5,588	28	-	3,390	3,504	12	28											
Tenn.	638	669	10,410	11,292	43	34	9,091	10,012	204	344											
Ala.	384	510	7,083	6,926	14	-	9,907	11,092	10	4											
Miss.	249	366	4,177	2,153	3	-	4,738	3,473	63	102											
W.S. CENTRAL	4,694	5,648	47,921	46,637	62	16	31,968	32,003	407	331											
Ark.	180	225	2,068	1,523	9	5	3,461	3,386	8	8											
La.	797	1,215	7,987	6,211	6	3	7,800	6,572	190	192											
Okla.	240	227	6,169	6,285	9	5	4,002	4,064	7	1											
Tex.	3,477	3,981	31,697	32,618	38	3	16,705	17,981	202	130											
MOUNTAIN	1,277	1,619	20,055	21,423	222	130	6,973	6,281	386	481											
Mont.	35	34	878	1,033	23	-	36	31	21	13											
Idaho	41	31	1,340	1,253	30	21	123	87	59	94											
Wyo.	13	5	492	505	16	12	44	37	180	148											
Colo.	299	434	1,896	2,684	77	56	1,824	1,199	35	53											
N. Mex.	141	139	2,571	3,339	7	6	983	728	48	69											
Ariz.	323	488	9,627	8,922	N	25	3,211	3,082	25	66											
Utah	104	142	1,396	1,279	58	-	224	247	4	19											
Nev.	321	346	1,855	2,408	11	10	528	870	14	19											
PACIFIC	6,299	8,617	56,948	61,085	307	222	12,989	18,492	377	628											
Wash.	532	585	7,575	7,815	103	54	1,608	1,711	22	49											
Oreg.	248	411	4,007	4,496	70	81	605	705	3	6											
Calif.	5,434	7,434	42,772	46,255	123	77	10,067	15,342	217	390											
Alaska	37	28	1,249	1,022	11	3	313	360	-	3											
Hawaii	48	159	1,345	1,497	N	7	396	374	135	180											
Guam	2	4	193	315	N	-	27	58	-	6											
P.R.	1,511	1,830	U	U	38	U	489	549	129	131											
V.I.	80	17	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


