
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 30, 2007 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	141	303	1,513	6,196	7,403	2,440	6,922	8,941	156,195	171,378	24	47	184	1,160	1,167						
NEW ENGLAND	1	23	67	433	533	107	114	259	2,753	2,726	-	3	19	75	78						
Conn.	1	5	25	129	120	20	45	204	1,009	1,067	-	0	6	24	20						
Maine	-	4	14	65	43	6	2	8	57	60	-	0	4	6	7						
Mass.	-	9	26	157	249	77	49	96	1,367	1,214	-	2	5	36	36						
N.H.	-	0	3	4	13	-	3	8	80	111	-	0	2	6	6						
R.I.	-	0	17	25	42	3	9	19	216	244	-	0	10	3	2						
Vt.	-	3	12	53	66	1	1	5	24	30	-	0	1	-	7						
MID. ATLANTIC	33	60	127	1,086	1,507	482	707	1,537	17,678	16,107	8	10	27	242	243						
N.J.	-	6	17	36	234	-	103	155	2,126	2,615	-	1	5	22	40						
N.Y. (Upstate)	23	24	108	420	488	227	111	1,035	2,906	2,986	5	3	15	70	71						
N.Y. City	2	16	32	357	468	164	186	376	4,711	5,017	1	2	6	49	46						
Pa.	8	14	34	273	317	91	251	611	7,935	5,489	2	3	10	101	86						
E.N. CENTRAL	18	44	100	869	1,178	111	1,276	2,607	32,434	34,409	5	7	15	136	204						
Ill.	-	10	30	151	297	-	361	494	8,161	9,820	-	2	6	24	64						
Ind.	N	0	0	N	N	-	156	293	4,054	4,506	3	1	10	31	35						
Mich.	3	14	38	277	317	63	285	880	7,188	6,626	-	0	5	14	19						
Ohio	15	15	32	324	338	48	317	1,571	9,965	9,938	2	2	5	59	46						
Wis.	-	9	27	117	226	-	128	181	3,066	3,519	-	1	4	8	40						
W.N. CENTRAL	7	20	553	393	839	47	388	514	9,046	9,311	1	3	24	68	64						
Iowa	1	5	16	91	117	14	40	63	890	879	-	0	1	1	-						
Kans.	2	3	11	64	76	32	43	86	1,129	1,122	-	0	2	7	13						
Minn.	-	0	514	12	343	-	66	87	1,262	1,528	1	1	17	26	28						
Mo.	4	9	28	160	218	-	201	268	4,933	4,932	-	1	5	25	18						
Nebr.	-	2	9	39	42	-	28	57	679	609	-	0	2	8	4						
N. Dak.	-	0	16	5	8	1	2	7	35	58	-	0	2	1	1						
S. Dak.	-	1	6	22	35	-	6	15	118	183	-	0	0	-	-						
S. ATLANTIC	34	54	106	1,141	1,107	793	1,644	3,209	36,428	41,564	6	11	34	303	289						
Del.	-	1	4	15	18	-	27	44	650	729	-	0	3	5	1						
D.C.	-	1	7	34	35	59	40	63	1,129	880	-	0	2	3	2						
Fla.	24	24	44	552	443	372	481	717	11,074	11,670	3	3	8	91	93						
Ga.	10	10	27	206	251	-	316	2,068	4,733	7,925	1	2	7	59	68						
Md.	-	5	12	105	98	100	131	228	3,103	3,538	-	2	5	48	36						
N.C.	-	0	0	-	-	108	317	676	7,044	8,556	2	1	9	38	23						
S.C.	-	1	8	35	54	-	181	1,026	5,276	4,635	-	1	4	28	23						
Va.	-	9	28	181	197	139	124	236	3,021	3,248	-	1	6	18	32						
W. Va.	-	0	21	13	11	15	18	44	398	383	-	0	6	13	11						
E.S. CENTRAL	-	9	34	191	181	89	544	879	11,987	15,013	-	2	9	69	64						
Ala.	-	4	22	100	85	26	152	271	1,894	5,494	-	0	3	16	14						
Ky.	N	0	0	N	N	-	52	268	1,432	1,569	-	0	1	2	4						
Miss.	N	0	0	N	N	63	156	434	3,947	3,297	-	0	1	5	6						
Tenn.	-	5	12	91	96	-	195	240	4,714	4,653	-	1	6	46	40						
W.S. CENTRAL	1	7	55	138	123	297	943	1,490	22,076	24,304	1	2	34	56	50						
Ark.	-	3	13	57	35	-	79	142	1,739	2,071	-	0	2	4	4						
La.	-	1	6	26	41	235	211	366	4,892	5,178	-	0	3	4	11						
Okla.	1	2	42	55	47	62	91	236	2,355	2,187	1	1	29	45	32						
Tex.	N	0	0	N	N	-	560	938	13,090	14,868	-	0	3	3	3						
MOUNTAIN	-	30	67	598	680	25	259	454	5,095	7,258	-	4	11	143	125						
Ariz.	-	3	11	82	70	24	108	220	1,918	2,450	-	2	6	61	46						
Colo.	-	9	26	186	221	-	66	93	1,089	1,817	-	1	4	30	35						
Idaho	-	3	12	51	73	-	1	20	84	99	-	0	1	4	3						
Mont.	-	2	10	36	31	-	3	20	43	84	-	0	0	-	-						
Nev.	-	1	8	50	60	-	48	135	991	1,400	-	0	2	6	9						
N. Mex.	-	2	6	47	29	-	29	64	603	901	-	0	4	20	18						
Utah	-	7	27	127	189	-	16	28	330	437	-	0	3	20	12						
Wyo.	-	1	4	19	7	1	2	5	37	70	-	0	1	2	2						
PACIFIC	47	57	558	1,347	1,255	489	753	935	18,698	20,686	3	2	16	68	50						
Alaska	1	1	17	31	21	7	10	27	217	277	-	0	2	5	5						
Calif.	28	43	93	939	1,020	433	624	804	15,837	17,037	3	0	10	19	14						
Hawaii	-	1	4	37	28	-	14	26	313	496	-	0	2	5	9						
Oreg.	-	8	14	174	186	25	25	46	523	726	-	1	6	39	22						
Wash.	18	0	449	166	-	24	72	142	1,808	2,150	-	0	5	-	-						
Amer. Samoa	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	2	6	-	46	-	0	1	-	3						
P.R.	-	5	19	96	73	5	6	16	164	144	-	0	2	1	1						
