
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 13, 1997 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	53,031	63,230	441,118	412,224	2,233	1,503	274,518	305,811	3,002	3,355											
NEW ENGLAND	2,252	2,666	16,816	16,466	194	121	5,548	6,089	54	98											
Maine	51	42	997	888	17	-	65	54	-	-											
N.H.	40	85	764	722	13	14	94	156	8	7											
Vt.	32	19	406	377	8	3	46	45	2	26											
Mass.	808	1,305	7,103	6,631	104	89	2,054	2,090	37	59											
R.I.	142	166	1,744	1,759	10	-	380	474	7	6											
Conn.	1,179	1,049	5,802	6,089	42	15	2,909	3,270	-	-											
MID. ATLANTIC	16,043	17,523	58,316	55,692	138	51	36,348	40,547	346	289											
Upstate N.Y.	2,390	2,408	N	N	96	-	5,948	7,119	265	232											
N.Y. City	8,610	9,499	30,377	26,127	13	8	14,213	12,790	-	3											
N.J.	3,044	3,453	9,140	11,941	29	24	6,805	8,531	-	-											
Pa.	1,999	2,163	18,799	17,624	N	19	9,382	12,107	81	54											
E.N. CENTRAL	3,957	4,886	66,524	80,875	399	269	40,926	55,759	493	463											
Ohio	798	1,118	19,072	19,950	106	52	11,965	14,525	20	33											
Ind.	488	544	8,759	9,578	80	40	5,722	6,255	11	8											
Ill.	1,715	2,086	10,405	22,061	68	31	5,077	15,587	81	90											
Mich.	716	875	19,616	19,360	145	102	14,284	14,646	381	332											
Wis.	240	263	8,672	9,926	N	44	3,878	4,746	-	-											
W.N. CENTRAL	1,055	1,491	30,951	30,259	513	400	13,921	14,831	151	97											
Minn.	194	270	7,090	5,096	212	201	2,622	2,205	4	4											
Iowa	100	92	4,341	4,054	118	74	1,129	1,104	33	48											
Mo.	505	793	11,471	11,749	54	69	7,394	8,269	98	22											
N. Dak.	12	12	623	942	15	12	44	36	3	-											
S. Dak.	8	12	1,388	1,412	28	32	162	167	-	-											
Nebr.	90	93	2,201	2,670	60	-	899	1,047	3	8											
Kans.	146	219	3,837	4,336	26	12	1,671	2,003	10	15											
S. ATLANTIC	13,084	15,945	85,936	47,966	209	134	85,104	88,995	259	195											
Del.	214	264	1,276	1,148	5	4	1,195	1,401	-	1											
Md.	1,811	2,232	7,215	U	25	13	12,536	10,740	20	4											
D.C.	955	1,195	N	N	2	-	4,178	4,305	-	-											
Va.	1,113	1,097	10,969	11,286	N	41	8,362	8,878	24	16											
W. Va.	121	112	2,791	2,217	N	1	908	805	16	9											
N.C.	795	834	16,750	U	71	38	16,419	17,717	49	46											
S.C.	754	842	11,983	U	12	8	10,969	10,936	37	33											
Ga.	1,604	2,305	12,075	11,595	41	-	14,010	17,468	U	-											
Fla.	5,717	7,064	22,877	21,720	45	29	16,527	16,745	113	86											
E.S. CENTRAL	1,908	2,130	30,676	31,411	94	39	30,853	34,865	322	565											
Ky.	338	363	6,042	6,466	30	-	3,854	4,083	13	29											
Tenn.	745	781	12,079	12,730	46	39	10,617	11,393	226	389											
Ala.	512	570	8,283	8,031	14	-	11,525	12,913	11	8											
Miss.	313	416	4,272	4,184	4	-	4,857	6,476	72	139											
W.S. CENTRAL	5,663	6,353	55,763	55,167	69	17	36,810	36,914	466	383											
Ark.	216	267	2,117	1,643	9	5	3,519	3,763	11	8											
La.	997	1,421	9,738	7,089	7	3	9,562	7,713	219	227											
Okla.	275	245	7,110	7,080	11	6	4,575	4,675	7	1											
Tex.	4,175	4,420	36,798	39,355	42	3	19,154	20,763	229	147											
MOUNTAIN	1,527	1,830	22,394	25,323	237	138	7,847	7,226	468	536											
Mont.	41	34	1,044	1,193	24	-	47	34	21	18											
Idaho	50	37	1,592	1,480	36	23	153	94	81	97											
Wyo.	14	7	605	596	17	12	51	40	226	173											
Colo.	352	462	1,896	3,680	83	57	2,103	1,335	38	63											
N. Mex.	163	154	3,159	3,776	7	6	1,102	868	56	72											
Ariz.	374	535	10,550	10,339	N	30	3,596	3,581	25	73											
Utah	134	176	1,667	1,491	59	-	264	272	5	19											
Nev.	399	425	1,881	2,768	11	10	531	1,002	16	21											
PACIFIC	7,542	10,405	73,742	69,065	380	330	17,161	20,585	443	729											
Wash.	617	638	8,993	9,004	118	131	1,846	1,964	27	50											
Oreg.	286	438	4,827	5,144	80	93	707	830	3	8											
Calif.	6,510	9,128	56,802	51,927	170	94	13,777	16,904	260	462											
Alaska	40	30	1,457	1,260	12	3	361	431	-	3											
Hawaii	89	171	1,663	1,730	N	9	470	456	153	206											
Guam	2	4	193	353	N	-	27	61	-	6											
P.R.	1,975	2,166	U	U	41	U	524	619	144	148											
V.I.	95	18	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


