
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 26, 2007 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	122	310	1,477	5,088	6,068	2,958	6,865	8,969	116,556	137,450	22	47	174	948	972						
NEW ENGLAND	-	26	67	359	563	73	109	259	2,098	2,147	-	3	18	67	82						
Conn.	-	5	25	86	94	-	43	204	689	779	-	0	6	20	17						
Maine	-	4	14	50	33	-	2	8	41	50	-	0	4	6	7						
Mass.	-	12	39	157	343	61	46	96	1,090	1,002	-	2	8	36	49						
N.H.	-	0	9	4	2	4	2	8	62	95	-	0	3	4	2						
R.I.	-	0	17	22	35	6	10	19	196	198	-	0	10	1	2						
Vt.	-	3	12	40	56	2	1	5	20	23	-	0	1	-	5						
MID. ATLANTIC	10	63	120	876	1,193	144	683	1,537	14,256	12,996	2	10	26	200	200						
N.J.	-	7	17	36	180	-	104	155	1,483	2,138	-	1	5	17	37						
N.Y. (Upstate)	-	25	101	332	375	-	119	1,035	2,299	2,401	-	3	14	57	53						
N.Y. City	2	16	32	282	380	-	177	376	3,624	4,005	-	2	6	41	38						
Pa.	8	14	34	226	258	144	249	608	6,850	4,452	2	3	10	85	72						
E.N. CENTRAL	20	44	100	709	976	542	1,297	2,581	26,709	27,637	4	7	15	101	170						
Ill.	-	11	30	103	234	243	352	485	6,609	8,144	-	1	6	11	54						
Ind.	N	0	0	N	N	-	157	292	3,265	3,576	3	1	10	20	32						
Mich.	4	14	38	241	267	225	300	880	6,145	5,042	-	0	5	12	18						
Ohio	16	15	32	272	291	26	328	1,563	8,115	8,006	1	2	6	51	34						
Wis.	-	9	27	93	184	48	131	181	2,575	2,869	-	1	4	7	32						
W.N. CENTRAL	6	22	539	333	667	2	385	516	5,601	7,465	1	3	23	61	49						
Iowa	1	5	16	70	88	-	40	63	695	708	-	0	1	1	-						
Kans.	1	3	11	45	62	-	43	89	903	922	1	0	2	6	9						
Minn.	-	0	514	12	279	-	66	87	1,006	1,216	-	1	17	22	23						
Mo.	4	9	28	149	164	-	195	269	2,354	3,958	-	1	5	25	13						
Nebr.	-	2	9	32	36	-	27	57	512	486	-	0	2	6	3						
N. Dak.	-	0	4	5	6	-	2	6	24	43	-	0	2	1	1						
S. Dak.	-	1	6	20	32	2	6	15	107	132	-	0	0	-	-						
S. ATLANTIC	25	54	103	934	872	852	1,598	3,282	22,190	33,005	4	11	34	250	240						
Del.	-	1	4	11	10	10	27	44	543	591	-	0	3	5	1						
D.C.	-	1	7	28	23	26	37	63	898	729	-	0	2	2	1						
Fla.	13	24	44	457	355	-	425	549	1,564	8,894	-	3	8	76	78						
Ga.	12	12	28	176	213	-	339	2,068	3,159	6,264	3	2	7	52	57						
Md.	-	4	12	85	55	-	130	189	2,155	2,864	-	2	5	43	30						
N.C.	-	0	0	-	-	349	328	676	6,427	6,930	1	0	9	33	15						
S.C.	-	1	8	25	42	310	176	1,026	4,681	3,936	-	1	4	24	20						
Va.	-	9	28	140	164	147	125	238	2,472	2,471	-	1	7	7	28						
W. Va.	-	0	21	12	10	10	18	44	291	326	-	0	6	8	10						
E.S. CENTRAL	-	9	34	163	142	299	551	879	9,277	12,159	-	2	9	47	56						
Ala.	-	3	22	82	73	36	170	271	996	4,490	-	0	3	10	12						
Ky.	N	0	0	N	N	61	50	268	1,107	1,317	-	0	1	2	4						
Miss.	N	0	0	N	N	-	158	434	3,206	2,615	-	0	1	-	5						
Tenn.	-	5	12	81	69	202	194	240	3,968	3,737	-	1	6	35	35						
W.S. CENTRAL	5	7	53	113	59	551	941	1,490	17,584	19,564	5	2	30	49	32						
Ark.	3	3	13	50	29	65	80	142	1,582	1,793	-	0	2	3	2						
La.	-	1	6	22	1	-	193	366	3,169	4,093	-	0	3	4	1						
Okla.	2	2	40	41	29	84	94	236	2,026	1,722	5	1	27	39	27						
Tex.	N	0	0	N	N	402	560	938	10,807	11,956	-	0	2	3	2						
MOUNTAIN	29	30	67	501	552	58	281	456	3,886	5,729	5	4	11	127	102						
Ariz.	3	3	11	68	55	3	104	220	1,338	1,989	-	2	6	56	38						
Colo.	10	9	26	171	182	40	67	93	875	1,456	3	1	4	27	30						
Idaho	-	3	12	39	60	-	2	20	84	82	-	0	1	4	3						
Mont.	-	2	11	30	26	-	3	20	38	58	-	0	0	-	-						
Nev.	7	2	9	43	40	14	48	135	808	1,050	-	0	2	6	6						
N. Mex.	-	1	6	32	23	-	30	64	443	669	-	0	4	14	15						
Utah	9	6	27	106	159	-	16	28	276	367	2	0	3	19	10						
Wyo.	-	1	4	12	7	1	2	5	24	58	-	0	1	1	-						
PACIFIC	27	57	558	1,100	1,044	437	765	935	14,955	16,748	1	2	16	46	41						
Alaska	-	1	17	20	17	5	10	27	167	220	1	0	2	5	4						
Calif.	17	43	93	770	855	331	638	804	12,640	13,838	-	0	10	-	10						
Hawaii	-	1	4	25	21	-	14	26	249	422	-	0	2	2	8						
Oreg.	4	9	14	150	151	21	26	46	440	568	-	1	6	39	19						
Wash.	6	0	449	135	-	80	72	142	1,459	1,700	-	0	5	-	-						
Amer. Samoa	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	6	19	69	52	5	6	16	140	130	-	0	2	1	1						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


