
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 3, 2009 (WEEK 53)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	7,228	21,338	25,223	1093514	1108374	128	122	322	7,283	8,121	29	100	430	7,749	11,170						
NEW ENGLAND	308	707	1,048	37,389	36,429	-	0	1	1	2	1	5	40	303	335						
Conn.	-	202	468	11,204	11,454	N	0	0	N	N	-	0	38	38	42						
Maine	-	51	72	2,484	2,541	N	0	0	N	N	-	0	6	45	56						
Mass.	268	329	623	17,541	16,145	N	0	0	N	N	-	1	9	91	132						
N.H.	18	42	64	2,143	2,055	-	0	1	1	2	1	1	4	59	47						
R.I.	4	55	208	3,180	3,177	-	0	0	-	-	-	0	3	10	11						
Vt.	18	14	52	837	1,057	N	0	0	N	N	-	1	7	60	47						
MID. ATLANTIC	1,083	2,730	5,069	149,152	144,722	-	0	0	-	-	-	12	34	711	1,365						
N.J.	-	442	576	21,651	21,536	N	0	0	N	N	-	0	2	26	67						
N.Y. (Upstate)	-	532	834	27,595	29,975	N	0	0	N	N	-	4	17	263	254						
N.Y. City	1,012	1,008	3,412	58,372	50,742	N	0	0	N	N	-	2	6	102	105						
Pa.	71	804	1,054	41,534	42,469	N	0	0	N	N	-	5	15	320	939						
E.N. CENTRAL	375	3,517	4,285	176,919	180,524	2	1	3	44	36	8	25	125	2,042	1,921						
Ill.	-	1,074	1,379	52,139	55,470	N	0	0	N	N	-	2	13	189	201						
Ind.	290	377	713	20,878	20,712	N	0	0	N	N	-	3	12	185	149						
Mich.	-	841	1,226	44,175	37,353	-	0	3	31	24	-	5	13	273	211						
Ohio	32	812	1,261	42,653	47,434	2	0	1	13	12	7	6	59	689	570						
Wis.	53	324	615	17,074	19,555	N	0	0	N	N	1	9	46	706	790						
W.N. CENTRAL	566	1,268	1,696	65,096	63,085	-	0	2	4	86	2	16	68	976	1,659						
Iowa	100	174	240	9,243	8,643	N	0	0	N	N	-	4	30	280	610						
Kans.	107	179	529	9,234	8,180	N	0	0	N	N	-	1	8	83	144						
Minn.	-	265	373	12,591	13,413	-	0	0	-	77	-	4	15	228	302						
Mo.	251	490	566	24,774	23,308	-	0	2	4	9	2	3	13	180	182						
Nebr.	58	78	244	4,463	5,132	N	0	0	N	N	-	2	8	113	174						
N. Dak.	10	34	58	1,817	1,789	N	0	0	N	N	-	0	2	7	78						
S. Dak.	40	55	85	2,974	2,620	N	0	0	N	N	-	1	9	85	169						
S. ATLANTIC	1,285	3,584	6,325	190,371	217,935	-	0	1	5	5	2	17	46	1,006	1,287						
Del.	132	67	150	3,868	3,479	-	0	1	2	-	-	0	2	11	20						
D.C.	-	126	207	6,580	6,029	-	0	0	-	2	-	0	2	11	3						
Fla.	654	1,367	1,571	69,479	57,575	N	0	0	N	N	-	7	35	478	667						
Ga.	2	260	1,301	21,440	42,913	N	0	0	N	N	-	4	13	237	239						
Md.	253	439	697	23,271	23,150	-	0	1	3	3	-	1	4	45	36						
N.C.	-	0	1,208	5,901	30,611	N	0	0	N	N	1	0	16	78	132						
S.C.	-	480	3,043	26,116	26,431	N	0	0	N	N	1	1	4	53	88						
Va.	243	621	1,059	30,522	24,579	N	0	0	N	N	-	1	4	70	90						
W. Va.	1	60	102	3,194	3,168	N	0	0	N	N	-	0	3	23	12						
E.S. CENTRAL	770	1,567	2,302	83,533	82,503	-	0	0	-	-	1	3	9	164	616						
Ala.	-	456	561	22,240	25,153	N	0	0	N	N	-	1	6	67	125						
Ky.	-	240	373	12,082	8,798	N	0	0	N	N	-	0	4	35	249						
Miss.	360	390	1,048	21,251	21,686	N	0	0	N	N	-	0	2	17	102						
Tenn.	410	534	792	27,960	26,866	N	0	0	N	N	1	1	6	45	140						
W.S. CENTRAL	138	2,780	3,530	140,661	127,631	-	0	1	3	3	2	5	154	1,615	487						
Ark.	109	276	455	13,620	9,954	N	0	0	N	N	-	0	6	39	63						
La.	-	404	775	21,245	19,362	-	0	1	3	3	-	1	5	61	64						
Okla.	29	167	392	7,909	12,529	N	0	0	N	N	2	1	16	134	127						
