
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending September 11, 2004 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	5,012	4,808	234	307	6,855	8,508	185	251	12,908	11,087											
NEW ENGLAND	137	145	4	-	233	280	15	23	591	2,240											
Maine	2	6	-	-	-	18	-	-	180	642											
N.H.	3	15	3	-	9	11	-	2	-	-											
Vt.	-	-	-	-	-	7	-	-	411	496											
Mass.	89	92	-	-	155	136	12	13	-	123											
R.I.	18	15	-	-	19	39	1	2	-	3											
Conn.	25	17	1	-	50	69	2	6	-	976											
MID. ATLANTIC	682	580	36	46	1,394	1,499	40	49	66	24											
Upstate N.Y.	69	28	3	7	180	191	5	8	-	-											
N.Y. City	413	323	11	25	705	784	11	26	-	-											
N.J.	110	116	21	14	285	291	12	13	-	-											
Pa.	90	113	1	-	224	233	12	2	66	24											
E.N. CENTRAL	572	650	42	49	796	795	14	29	4,004	3,844											
Ohio	154	147	1	2	131	142	4	2	1,035	944											
Ind.	45	34	9	9	87	91	-	4	-	-											
Ill.	220	266	8	18	361	374	-	15	-	-											
Mich.	132	188	24	20	155	143	8	8	2,577	2,296											
Wis.	21	15	-	-	62	45	2	-	392	604											
W.N. CENTRAL	113	109	3	4	298	313	8	5	123	41											
Minn.	15	33	1	-	113	127	4	2	-	-											
Iowa	5	8	-	-	23	20	-	1	N	N											
Mo.	68	39	1	4	72	77	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	75	41											
S. Dak.	-	1	-	-	8	16	-	-	43	-											
Nebr.	5	5	-	-	24	13	2	1	-	-											
Kans.	20	21	1	-	55	60	-	-	-	-											
S. ATLANTIC	1,305	1,275	33	61	1,375	1,624	30	37	1,650	1,590											
Del.	6	4	1	-	-	-	-	-	4	21											
Md.	251	210	4	10	183	159	9	8	-	-											
D.C.	58	36	1	-	60	-	1	-	19	22											
Va.	70	63	2	1	147	176	3	12	412	441											
W. Va.	2	2	-	-	14	12	-	-	970	931											
N.C.	133	112	8	16	197	194	3	6	N	N											
S.C.	89	78	6	4	131	110	-	-	245	175											
Ga.	201	343	1	13	11	362	6	5	-	-											
Fla.	495	427	10	17	632	611	8	6	-	-											
E.S. CENTRAL	274	220	16	11	391	454	6	5	-	-											
Ky.	30	29	1	1	72	82	2	-	-	-											
Tenn.	89	92	7	2	144	158	4	2	-	-											
Ala.	126	78	6	6	142	139	-	3	-	-											
Miss.	29	21	2	2	33	75	-	-	-	-											
W.S. CENTRAL	802	605	37	55	500	1,302	12	23	4,760	2,956											
Ark.	32	38	-	2	83	65	-	-	-	-											
La.	174	88	-	1	-	-	-	-	42	10											
Okla.	19	43	2	1	106	100	1	-	-	-											
Tex.	577	436	35	51	311	1,137	11	23	4,718	2,946											
MOUNTAIN	251	222	40	28	323	293	5	4	1,714	392											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	15	4	2	2	4	5	-	-	-	-											
Wyo.	1	-	-	-	2	3	-	-	26	39											
Colo.	25	25	-	3	66	66	1	3	1,305	-											
N. Mex.	46	40	1	5	16	35	-	-	68	1											
Ariz.	141	138	37	18	149	129	2	1	-	-											
Utah	4	5	-	-	29	28	1	-	315	352											
Nev.	19	10	-	-	53	22	1	-	-	-											
PACIFIC	876	1,002	23	53	1,545	1,948	55	76	-	-											
Wash.	83	53	-	-	152	174	4	3	-	-											
Oreg.	19	30	-	-	58	78	2	3	-	-											
Calif.	770	912	23	52	1,235	1,578	43	69	-	-											
Alaska	-	1	-	-	27	43	-	-	-	-											
Hawaii	4	6	-	1	73	75	6	1	-	-											
Guam	-	1	-	-	-	38	-	-	-	94											
P.R.	77	141	5	12	60	75	-	-	194	413											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


