
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 6, 2007 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	23	49	256	1,753	1,883	5	9	35	324	303	136	201	310	7,843	7,263						
NEW ENGLAND	1	1	12	36	100	-	0	3	6	3	6	5	13	193	157						
Conn.	-	0	5	-	75	-	0	0	-	-	-	0	10	25	34						
Maine	-	0	2	9	6	-	0	2	1	1	-	0	2	8	8						
Mass.	-	0	0	-	-	-	0	0	-	-	6	3	8	123	95						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	3	22	10						
R.I.	-	0	4	14	9	-	0	1	3	-	-	0	5	14	8						
Vt.	1	0	2	13	10	-	0	1	2	2	-	0	1	1	2						
MID. ATLANTIC	-	2	9	98	111	-	0	5	21	15	25	28	44	1,176	868						
N.J.	-	0	0	-	-	-	0	0	-	-	5	4	8	154	131						
N.Y. (Upstate)	-	1	5	34	36	-	0	4	7	7	-	3	14	105	117						
N.Y. City	-	0	0	-	-	-	0	0	-	-	20	16	34	729	411						
Pa.	-	2	6	64	75	-	0	2	14	8	-	5	10	188	209						
E.N. CENTRAL	5	10	40	422	394	2	2	7	57	62	14	15	27	613	684						
Ill.	-	0	4	15	21	-	0	1	2	6	4	7	13	278	333						
Ind.	3	2	31	110	103	1	0	5	18	16	2	1	6	41	69						
Mich.	-	0	1	2	15	-	0	1	1	2	3	2	9	93	86						
Ohio	2	5	38	295	255	1	1	5	36	38	4	4	10	155	141						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	46	55						
