
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 24, 2004 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	276	303	557	646	2,379	1,958	1,018	2,048	134	82											
NEW ENGLAND	16	8	25	32	569	203	130	128	4	-											
Maine	-	1	7	4	-	1	11	11	-	-											
N.H.	-	2	3	3	14	14	6	6	-	-											
Vt.	1	-	1	-	20	22	5	8	-	-											
Mass.	8	5	14	21	517	151	49	50	4	-											
R.I.	2	-	-	1	9	1	10	13	-	-											
Conn.	5	-	-	3	9	14	49	40	-	-											
MID. ATLANTIC	58	70	65	66	652	181	123	249	13	9											
Upstate N.Y.	11	14	17	11	488	71	94	85	1	-											
N.Y. City	23	39	11	15	-	21	-	1	2	4											
N.J.	10	5	12	11	56	32	-	58	2	4											
Pa.	14	12	25	29	108	57	29	105	8	1											
E.N. CENTRAL	18	32	80	98	273	130	5	8	8	1											
Ohio	6	6	31	28	131	72	2	2	6	1											
Ind.	-	-	10	13	22	12	2	2	1	-											
Ill.	2	13	8	27	-	-	-	1	-	-											
Mich.	5	10	25	19	32	13	1	3	1	-											
Wis.	5	3	6	11	88	33	-	-	-	-											
W.N. CENTRAL	19	9	28	52	137	96	108	192	5	2											
Minn.	8	6	8	13	28	33	16	7	-	-											
Iowa	1	2	5	8	19	32	14	23	-	1											
Mo.	3	-	7	22	68	20	3	2	5	1											
N. Dak.	1	-	-	-	5	1	18	17	-	-											
S. Dak.	1	-	1	1	7	2	10	38	-	-											
Nebr.	1	-	1	4	-	1	15	37	-	-											
Kans.	4	1	6	4	10	7	32	68	-	-											
S. ATLANTIC	92	78	102	122	153	138	508	836	84	65											
Del.	2	-	1	7	3	1	9	-	-	-											
Md.	23	22	5	11	33	16	50	112	4	8											
D.C.	4	4	-	1	1	-	-	-	-	-											
Va.	7	7	4	6	39	33	121	143	-	1											
W. Va.	-	2	3	1	2	1	17	23	-	-											
N.C.	5	6	14	16	29	54	192	211	73	47											
S.C.	5	1	9	9	10	5	40	46	2	3											
Ga.	12	11	14	14	17	8	64	113	3	3											
Fla.	34	25	52	57	19	20	15	188	2	3											
E.S. CENTRAL	7	8	24	28	27	34	36	63	15	5											
Ky.	1	1	3	2	4	4	7	10	-	-											
Tenn.	1	3	9	7	15	19	13	47	7	3											
Ala.	4	2	6	8	4	8	16	5	2	-											
Miss.	1	2	6	11	4	3	-	1	6	2											
W.S. CENTRAL	24	33	55	80	78	101	49	499	-	-											
Ark.	1	2	12	7	3	4	15	25	-	-											
La.	2	1	12	24	2	4	-	-	-	-											
Okla.	1	1	3	6	10	4	34	63	-	-											
Tex.	20	29	28	43	63	89	-	411	-	-											
MOUNTAIN	12	9	31	31	291	357	21	24	1	-											
Mont.	-	-	1	2	4	-	3	2	-	-											
Idaho	-	1	3	2	14	9	-	-	-	-											
Wyo.	-	-	2	2	3	114	-	-	-	-											
Colo.	5	7	14	5	166	115	-	-	1	-											
N. Mex.	1	-	4	3	32	19	-	-	-	-											
Ariz.	1	1	4	14	47	72	18	22	-	-											
Utah	3	-	3	-	22	21	-	-	-	-											
Nev.	2	-	-	3	3	7	-	-	-	-											
PACIFIC	30	56	147	137	199	718	38	49	4	-											
Wash.	2	7	10	11	111	109	-	-	-	-											
Oreg.	3	5	31	26	58	78	-	-	2	-											
Calif.	24	44	101	92	23	530	30	44	2	-											
Alaska	-	-	1	2	3	-	8	5	-	-											
Hawaii	1	-	4	6	4	1	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	2	5	1	1	16	21	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


