
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 22, 1996 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	608	640	12,681	12,609	4,322	4,735	32	238	-	19											
NEW ENGLAND	13	34	152	116	89	110	1	7	-	2											
Maine	2	3	12	16	2	6	-	-	-	-											
N.H.	7	7	6	5	6	12	-	-	-	-											
Vt.	-	1	3	3	4	2	-	1	-	-											
Mass.	4	7	78	45	24	37	1	5	-	2											
R.I.	-	-	6	14	6	8	-	-	-	-											
Conn.	-	16	47	33	47	45	-	1	-	-											
MID. ATLANTIC	92	75	718	825	617	664	-	12	-	5											
Upstate N.Y.	30	20	196	189	175	164	-	-	-	-											
N.Y. City	14	19	302	409	287	222	-	4	-	3											
N.J.	31	11	133	107	99	166	U	-	U	-											
Pa.	17	25	87	120	56	112	-	8	-	2											
E.N. CENTRAL	84	112	1,054	1,643	452	533	-	6	-	3											
Ohio	51	53	457	941	60	62	-	2	-	-											
Ind.	7	15	158	77	80	105	-	-	-	-											
Ill.	16	27	185	320	89	143	-	2	-	1											
Mich.	5	15	182	185	196	189	-	1	-	2											
Wis.	5	2	72	120	27	34	-	1	-	-											
W.N. CENTRAL	25	35	1,006	807	240	297	-	16	-	1											
Minn.	10	14	50	88	19	26	U	13	U	1											
Iowa	7	2	218	38	80	21	-	-	-	-											
Mo.	5	14	467	579	110	213	-	2	-	-											
N. Dak.	-	-	27	13	-	3	-	-	-	-											
S. Dak.	1	-	37	18	-	2	-	-	-	-											
Nebr.	1	3	113	21	8	15	-	-	-	-											
Kans.	1	2	94	50	23	17	-	1	-	-											
S. ATLANTIC	146	158	578	546	684	659	-	3	-	2											
Del.	1	-	6	7	2	4	-	1	-	-											
Md.	35	46	102	92	152	132	-	2	-	-											
D.C.	5	-	15	9	15	12	-	-	-	-											
Va.	4	18	78	93	69	46	-	-	-	2											
W. Va.	4	6	11	11	14	29	-	-	-	-											
N.C.	17	20	60	58	177	153	-	-	-	-											
S.C.	3	-	30	19	40	27	-	-	-	-											
Ga.	65	33	41	47	7	58	-	-	-	-											
Fla.	12	35	235	210	208	198	-	-	-	-											
E.S. CENTRAL	12	5	813	673	372	469	-	-	-	-											
Ky.	3	1	15	30	29	47	-	-	-	-											
Tenn.	3	-	563	556	231	360	-	-	-	-											
Ala.	5	4	101	47	27	62	-	-	-	-											
Miss.	1	-	134	40	85	-	-	-	-	-											
W.S. CENTRAL	25	31	2,481	1,398	518	518	-	-	-	2											
Ark.	-	4	250	125	38	23	-	-	-	-											
La.	1	1	66	43	53	96	-	-	-	-											
Okla.	23	17	981	336	56	74	-	-	-	-											
Tex.	1	9	1,184	894	371	325	-	-	-	2											
MOUNTAIN	68	68	2,043	1,936	536	401	31	67	-	1											
Mont.	-	-	62	40	6	10	-	-	-	-											
Idaho	1	2	130	197	62	45	-	1	-	-											
Wyo.	33	4	21	67	16	12	-	-	-	-											
Colo.	6	9	191	235	65	61	-	5	-	1											
N. Mex.	8	10	244	385	176	161	2	2	-	-											
Ariz.	9	17	814	545	131	57	-	8	-	-											
Utah	6	6	469	400	59	37	29	47	-	-											
Nev.	5	20	112	67	21	18	-	4	-	-											
PACIFIC	143	122	3,836	4,665	814	1,084	-	127	-	3											
Wash.	2	5	262	345	51	86	-	45	-	-											
Oreg.	20	14	517	959	36	57	-	2	-	-											
Calif.	118	101	2,985	3,248	716	924	-	16	-	2											
Alaska	1	-	27	19	5	7	-	63	-	-											
Hawaii	2	2	45	94	6	10	-	1	-	1											
Guam	-	-	2	3	-	4	U	-	U	-											
P.R.	1	2	41	43	162	241	4	6	-	-											
V.I.	-	-	-	-	-	2	U	-	U	-											
Amer. Samoa	-	-	-	5	-	-	U	-	U	-											
C.N.M.I.	10	6	1	15	5	7	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


