
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 23, 2006 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	34	65	245	3,227	4,346	44	85	574	4,056	4,764	15	42	127	2,350	2,182						
NEW ENGLAND	1	3	20	159	446	-	2	8	94	155	-	2	12	123	149						
Conn.	1	1	2	41	49	-	0	3	30	48	-	0	9	54	35						
Maine	-	0	2	6	8	-	0	2	23	14	-	0	2	10	7						
Mass.	-	0	6	51	287	-	0	5	14	54	-	0	4	27	67						
N.H.	-	0	16	37	81	-	0	2	13	30	-	0	1	1	9						
R.I.	-	0	4	16	15	-	0	4	10	3	-	0	10	23	21						
Vt.	-	0	2	8	6	-	0	1	4	6	-	0	2	8	10						
MID. ATLANTIC	5	6	17	344	637	6	8	55	412	641	10	12	47	873	754						
N.J.	-	1	5	71	154	-	2	8	96	237	-	1	11	96	121						
N.Y. (Upstate)	2	1	14	92	98	4	1	43	63	58	7	5	30	323	211						
N.Y. City	1	2	10	116	286	-	2	5	89	128	-	2	16	135	117						
Pa.	2	1	5	65	99	2	3	9	164	218	3	5	19	319	305						
E.N. CENTRAL	1	6	13	292	373	1	8	24	387	559	-	8	25	459	451						
Ill.	-	1	4	61	128	-	1	7	61	157	-	0	3	21	64						
Ind.	-	0	5	29	20	-	0	17	56	40	-	0	4	36	32						
Mich.	1	2	6	113	127	1	3	6	137	185	-	2	11	138	121						
Ohio	-	1	4	52	51	-	2	10	125	130	-	4	19	228	200						
Wis.	-	1	4	37	47	-	0	2	8	47	-	0	5	36	34						
W.N. CENTRAL	8	2	7	133	120	1	3	22	157	275	1	1	15	77	98						
Iowa	-	0	2	12	20	-	0	3	16	29	-	0	3	10	8						
Kans.	-	0	5	27	17	-	0	2	9	30	-	0	2	6	3						
Minn.	7	0	7	23	32	1	0	13	24	29	1	0	11	25	29						
Mo.	1	1	3	44	31	-	2	6	84	155	-	0	3	22	30						
Nebr.	-	0	2	18	19	-	0	3	21	24	-	0	2	9	5						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	2						
S. Dak.	-	0	3	9	1	-	0	1	3	8	-	0	1	5	21						
S. ATLANTIC	5	10	29	543	715	22	23	66	1,137	1,401	4	9	19	450	418						
Del.	-	0	2	12	6	-	1	4	46	36	-	0	2	12	19						
D.C.	-	0	2	8	6	-	0	2	9	12	-	0	5	33	13						
Fla.	5	4	13	213	285	13	8	19	412	495	2	3	9	161	113						
Ga.	-	1	5	59	123	-	3	7	168	201	-	0	3	24	39						
