
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 1, 2008 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	11,950	21,133	28,892	906,519	928,587	128	121	341	5,380	6,406	77	99	426	5,740	10,100						
NEW ENGLAND	901	704	1,516	31,043	29,635	-	0	1	1	2	-	5	39	279	301						
Conn.	417	215	1,093	9,786	8,784	N	0	0	N	N	-	0	37	37	42						
Maine	-	50	72	2,122	2,167	N	0	0	N	N	-	1	6	40	44						
Mass.	439	324	660	14,512	13,366	N	0	0	N	N	-	2	9	91	121						
N.H.	35	41	65	1,800	1,773	-	0	1	1	2	-	1	4	51	46						
R.I.	-	54	104	2,195	2,650	-	0	0	-	-	-	0	2	7	9						
Vt.	10	15	52	628	895	N	0	0	N	N	-	1	7	53	39						
MID. ATLANTIC	1,384	2,754	4,921	121,380	121,393	-	0	0	-	-	9	13	34	633	1,270						
N.J.	-	410	520	15,469	18,265	N	0	0	N	N	-	1	2	25	61						
N.Y. (Upstate)	656	562	2,177	22,978	22,799	N	0	0	N	N	4	5	17	238	219						
N.Y. City	95	994	3,001	47,155	44,036	N	0	0	N	N	1	2	6	93	90						
Pa.	633	823	1,023	35,778	36,293	N	0	0	N	N	4	5	15	277	900						
E.N. CENTRAL	629	3,464	4,373	145,501	151,649	-	1	3	38	30	21	25	121	1,730	1,701						
Ill.	-	1,054	1,711	40,612	44,890	N	0	0	N	N	-	2	6	73	185						
Ind.	-	377	656	16,644	17,952	N	0	0	N	N	1	3	41	167	87						
Mich.	504	827	1,226	37,562	31,548	-	0	3	29	21	-	5	13	226	171						
Ohio	11	868	1,261	36,361	40,407	-	0	1	9	9	13	6	59	635	518						
Wis.	114	336	612	14,322	16,852	N	0	0	N	N	7	8	46	629	740						
W.N. CENTRAL	597	1,244	1,700	54,844	53,634	-	0	77	2	7	13	16	71	837	1,470						
Iowa	165	165	240	7,598	7,428	N	0	0	N	N	-	4	30	250	587						
Kans.	86	178	529	7,815	6,875	N	0	0	N	N	-	1	8	72	133						
Minn.	-	264	373	11,232	11,500	-	0	77	-	-	9	5	21	199	249						
Mo.	282	473	566	20,519	19,838	-	0	1	2	7	4	3	13	147	160						
Nebr.	60	92	252	3,914	4,354	N	0	0	N	N	-	2	8	94	155						
N. Dak.	4	33	65	1,365	1,462	N	0	0	N	N	-	0	51	7	22						
S. Dak.	-	54	85	2,401	2,177	N	0	0	N	N	-	1	9	68	164						
S. ATLANTIC	2,332	3,737	7,609	159,435	182,728	-	0	1	4	4	18	18	44	803	1,101						
Del.	99	69	150	3,160	2,899	-	0	1	1	-	-	0	2	10	20						
D.C.	-	132	216	5,804	5,080	-	0	1	-	1	-	0	2	8	3						
Fla.	1,209	1,355	1,569	58,917	48,704	N	0	0	N	N	15	8	35	404	577						
Ga.	13	390	1,338	15,283	36,470	N	0	0	N	N	2	4	13	188	206						
Md.	392	456	700	19,484	19,007	-	0	1	3	3	-	0	4	26	33						
N.C.	-	19	4,783	5,901	23,676	N	0	0	N	N	1	0	16	60	101						
S.C.	-	463	3,047	22,124	22,963	N	0	0	N	N	-	1	15	35	78						
Va.	619	603	1,059	26,255	21,207	N	0	0	N	N	-	1	4	54	72						
W. Va.	-	58	96	2,507	2,722	N	0	0	N	N	-	0	3	18	11						
E.S. CENTRAL	916	1,573	2,394	69,454	70,615	-	0	0	-	-	-	3	9	134	576						
Ala.	37	464	589	18,558	21,559	N	0	0	N	N	-	1	5	55	109						
Ky.	288	234	370	10,252	7,011	N	0	0	N	N	-	0	4	29	244						
Miss.	-	369	1,048	16,976	18,689	N	0	0	N	N	-	0	2	16	96						
Tenn.	591	528	791	23,668	23,356	N	0	0	N	N	-	1	6	34	127						
W.S. CENTRAL	1,834	2,732	4,426	119,820	105,492	-	0	1	3	2	3	5	130	509	396						
Ark.	289	274	455	12,154	8,462	N	0	0	N	N	-	0	6	34	56						
La.	346	367	774	16,437	16,819	-	0	1	3	2	-	1	5	46	55						
Okla.	-	195	392	7,668	11,027	N	0	0	N	N	3	1	16	119	112						
Tex.	1,199	1,900	3,923	83,561	69,184	N	0	0	N	N	-	2	117	310	173						
MOUNTAIN	740	1,203	1,811	49,028	62,453	82	87	170	3,622	3,951	4	9	45	467	2,819						
Ariz.	227	432	650	16,675	21,147	82	86	168	3,551	3,817	1	1	9	83	45						
Colo.	62	196	488	8,136	14,717	N	0	0	N	N	3	1	12	102	200						
Idaho	313	60	314	3,183	3,080	N	0	0	N	N	-	1	26	51	430						
Mont.	-	58	363	2,414	2,205	N	0	0	N	N	-	1	6	38	61						
Nev.	-	175	416	6,668	8,128	-	1	7	41	56	-	0	2	12	34						
