
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 5, 1997 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	15,582	17,411	90,866	103,125	250	115	60,778	79,311	1,010	778											
NEW ENGLAND	465	744	3,970	4,969	20	10	1,484	1,988	9	20											
Maine	18	10	253	-	1	-	13	11	-	-											
N.H.	4	23	144	177	-	-	37	34	2	2											
Vt.	10	7	115	134	1	1	15	16	-	10											
Mass.	220	484	1,750	1,775	15	9	635	597	7	5											
R.I.	43	38	573	586	1	-	143	148	-	3											
Conn.	170	182	1,135	2,297	2	-	641	1,182	-	-											
MID. ATLANTIC	5,146	4,557	5,473	13,687	17	4	3,773	6,879	70	57											
Upstate N.Y.	833	541	N	N	10	3	752	6	52	49											
N.Y. City	2,649	2,448	-	5,969	4	-	-	3,467	-	1											
N.J.	1,098	926	1,303	2,471	3	-	912	561	-	-											
Pa.	566	642	4,170	5,247	N	1	2,109	2,845	18	7											
E.N. CENTRAL	1,088	1,445	15,741	24,229	48	17	9,586	16,232	158	134											
Ohio	216	354	3,693	5,669	17	9	2,442	4,163	5	4											
Ind.	286	264	2,357	2,257	9	1	1,634	1,711	3	4											
Ill.	372	525	2,982	7,140	10	-	1,551	4,694	14	26											
Mich.	158	224	4,855	6,157	12	2	3,091	4,342	136	100											
Wis.	56	78	1,854	3,006	N	5	868	1,322	-	-											
W.N. CENTRAL	313	401	5,471	9,013	34	26	2,377	3,500	26	17											
Minn.	55	83	-	1,369	20	16	U	-	-	-											
Iowa	52	31	1,239	943	8	4	313	274	14	6											
Mo.	135	169	2,793	4,133	1	3	1,585	2,346	5	7											
N. Dak.	4	1	81	284	3	2	5	9	2	-											
S. Dak.	2	5	298	323	-	-	32	47	-	-											
Nebr.	28	32	250	663	1	-	88	129	-	2											
Kans.	37	80	810	1,298	1	1	354	695	5	2											
S. ATLANTIC	3,895	4,638	20,795	14,018	34	5	21,956	27,795	62	44											
Del.	51	92	-	-	1	1	286	379	-	-											
Md.	425	551	1,849	1,576	2	1	3,407	3,563	4	-											
D.C.	182	229	N	N	-	-	1,234	1,180	-	-											
Va.	323	223	3,090	3,129	N	-	2,405	2,660	4	3											
W. Va.	21	24	-	-	N	-	186	99	1	4											
N.C.	217	196	4,787	U	5	3	4,376	5,092	17	10											
S.C.	213	226	3,331	U	-	-	2,961	3,113	12	11											
Ga.	528	680	2,070	3,177	13	-	2,939	6,658	U	-											
Fla.	1,935	2,417	5,668	6,136	13	-	4,162	5,051	24	16											
E.S. CENTRAL	473	540	8,552	7,494	20	7	8,742	8,049	90	146											
Ky.	48	88	1,703	1,940	6	-	1,063	1,097	6	8											
Tenn.	203	200	3,075	3,182	12	7	2,673	2,784	42	137											
Ala.	127	157	2,148	2,267	-	-	2,987	3,580	5	1											
Miss.	95	95	1,626	105	2	-	2,019	588	37	-											
W.S. CENTRAL	1,459	1,640	10,631	6,722	3	1	7,413	6,313	63	79											
Ark.	59	70	338	394	2	-	662	1,076	2	1											
La.	219	427	1,798	1,861	1	1	1,781	2,154	44	33											
Okla.	86	52	2,048	2,034	-	-	1,347	1,255	2	26											
Tex.	1,095	1,091	6,447	2,433	-	-	3,623	1,828	15	19											
MOUNTAIN	441	512	5,463	3,324	28	19	1,882	2,130	98	170											
Mont.	12	4	212	350	-	-	13	8	3	8											
Idaho	8	7	418	422	2	-	33	25	14	38											
Wyo.	9	2	121	186	1	-	16	10	37	47											
Colo.	114	150	101	7	13	8	416	534	18	18											
N. Mex.	34	25	1,051	1,088	4	3	363	254	14	26											
Ariz.	122	134	2,527	75	N	6	818	1,006	7	21											
Utah	30	62	399	425	2	-	47	74	2	7											
Nev.	112	128	634	771	6	2	176	219	3	5											
PACIFIC	2,302	2,934	14,770	19,669	46	24	3,565	6,425	434	111											
Wash.	176	216	2,473	2,556	8	4	581	657	7	23											
Oreg.	97	163	811	1,424	14	10	113	126	3	3											
Calif.	2,002	2,516	10,737	15,014	21	8	2,621	5,354	379	42											
Alaska	12	3	343	192	3	-	134	150	-	2											
Hawaii	15	36	406	483	N	2	116	138	45	41											
Guam	-	3	-	98	N	-	-	22	-	-											
P.R.	420	416	N	N	12	U	244	60	24	13											
V.I.	17	3	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	8	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


