
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 2, 2003 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	953	1,466	109	82	65	22	8,815	10,493	177,719	204,260											
NEW ENGLAND	63	124	19	20	7	2	602	942	4,053	4,452											
Maine	7	17	1	1	-	-	84	96	126	70											
N.H.	9	11	1	-	-	-	18	28	66	68											
Vt.	6	5	-	-	-	-	52	71	48	58											
Mass.	23	60	3	13	7	2	259	512	1,573	1,910											
R.I.	1	5	-	-	-	-	55	77	520	507											
Conn.	17	26	14	6	-	-	134	158	1,720	1,839											
MID. ATLANTIC	110	174	6	1	19	2	1,736	2,215	21,416	24,250											
Upstate N.Y.	43	78	2	-	9	-	491	622	4,396	4,916											
N.Y. City	3	9	-	-	-	-	600	833	7,489	7,303											
N.J.	5	32	-	-	-	-	157	260	4,923	4,269											
Pa.	59	55	4	1	10	2	488	500	4,608	7,762											
E.N. CENTRAL	215	358	13	19	11	3	1,430	1,764	35,363	42,782											
Ohio	49	66	10	6	10	2	491	468	11,322	12,529											
Ind.	43	35	-	-	-	-	-	-	3,698	4,190											
Ill.	34	104	-	6	-	-	347	529	9,722	14,184											
Mich.	35	55	-	2	-	1	363	447	7,546	8,361											
Wis.	54	98	3	5	1	-	229	320	3,075	3,518											
W.N. CENTRAL	174	209	15	10	14	2	943	987	8,858	10,364											
Minn.	53	66	9	7	-	-	374	355	1,529	1,806											
Iowa	35	53	-	-	-	-	124	143	607	694											
Mo.	47	33	2	-	1	-	254	266	4,419	5,084											
N. Dak.	6	4	-	-	7	-	22	13	30	39											
S. Dak.	13	20	3	1	-	-	25	40	123	149											
Nebr.	6	17	1	2	-	-	61	79	678	885											
Kans.	14	16	-	-	6	2	83	91	1,472	1,707											
S. ATLANTIC	78	123	40	16	2	-	1,468	1,567	45,229	52,419											
Del.	1	5	N	N	N	N	18	30	703	939											
Md.	2	11	-	-	-	-	64	60	4,631	5,162											
D.C.	1	-	-	-	-	-	23	28	1,337	1,576											
Va.	21	29	5	2	-	-	205	120	4,926	6,021											
W. Va.	3	2	-	-	-	-	24	27	507	595											
N.C.	5	19	12	-	-	-	N	N	8,760	9,799											
S.C.	-	2	-	-	-	-	60	48	4,325	5,192											
Ga.	16	33	3	7	-	-	503	505	9,711	10,199											
Fla.	29	22	20	7	2	-	571	749	10,329	12,936											
E.S. CENTRAL	43	55	-	-	5	7	182	194	15,267	17,874											
Ky.	13	13	-	-	5	7	N	N	1,984	2,052											
Tenn.	17	24	-	-	-	-	82	90	4,595	5,458											
Ala.	10	12	-	-	-	-	100	104	5,086	6,328											
Miss.	3	6	-	-	-	-	-	-	3,602	4,036											
W.S. CENTRAL	27	63	1	-	3	2	160	103	25,244	28,587											
Ark.	4	5	-	-	-	-	88	74	2,427	2,736											
La.	1	2	-	-	-	-	5	2	6,522	6,885											
Okla.	12	13	-	-	-	-	67	26	2,444	2,828											
Tex.	10	43	1	-	3	2	-	1	13,851	16,138											
MOUNTAIN	122	146	12	12	4	4	779	793	5,722	6,439											
Mont.	4	9	-	-	-	-	42	40	64	55											
Idaho	26	11	6	5	-	-	90	60	43	47											
Wyo.	2	5	-	1	-	-	11	15	26	36											
Colo.	33	55	2	4	4	4	213	267	1,465	2,017											
N. Mex.	4	4	3	2	-	-	23	90	615	882											
Ariz.	19	16	N	N	N	N	148	107	2,201	2,127											
Utah	26	32	1	-	-	-	178	138	231	137											
Nev.	8	14	-	-	-	-	74	76	1,077	1,138											
PACIFIC	121	214	3	4	-	-	1,515	1,928	16,567	17,093											
Wash.	30	31	1	-	-	-	129	216	1,630	1,677											
Oreg.	23	51	1	4	-	-	198	230	581	484											
Calif.	65	104	-	-	-	-	1,107	1,371	13,713	14,180											
Alaska	1	5	-	-	-	-	45	53	309	368											
Hawaii	2	23	1	-	-	-	36	58	334	384											
Guam	N	N	-	-	-	-	-	6	-	32											
P.R.	-	1	-	-	-	-	30	37	113	232											
V.I.	-	-	-	-	-	-	-	-	36	29											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


