
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 21, 2007 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	152	314	999	3,780	4,435	3,601	6,839	8,665	89,848	104,399	34	43	143	728	719						
NEW ENGLAND	5	18	44	143	321	56	111	259	1,565	1,518	2	2	12	24	38						
Conn.	-	5	25	59	81	11	42	203	479	513	2	0	7	17	8						
Maine	2	4	14	43	22	-	2	8	20	39	-	0	4	4	5						
Mass.	-	0	18	-	150	39	48	96	849	729	-	0	7	-	19						
N.H.	1	0	9	2	1	-	3	9	45	73	-	0	3	3	1						
R.I.	-	0	17	3	23	5	10	19	154	146	-	0	3	-	2						
Vt.	2	3	12	36	44	1	1	5	18	18	-	0	2	-	3						
MID. ATLANTIC	29	66	123	672	924	474	676	1,519	11,050	10,097	8	10	26	172	164						
N.J.	-	7	17	36	144	38	104	156	1,432	1,648	-	1	5	17	30						
N.Y. (Upstate)	13	24	101	245	279	111	122	1,035	1,844	1,812	4	3	14	49	38						
N.Y. City	7	16	33	217	289	174	176	376	2,927	3,111	-	2	6	35	36						
Pa.	9	14	35	174	212	151	239	412	4,847	3,526	4	3	10	71	60						
E.N. CENTRAL	18	41	96	535	754	389	1,289	2,426	19,110	20,885	5	6	14	77	106						
Ill.	-	9	27	81	175	189	356	485	4,607	6,280	-	1	5	10	31						
Ind.	N	0	0	N	N	-	154	289	2,439	2,809	2	1	10	15	19						
Mich.	4	13	38	173	212	67	307	880	4,765	3,206	-	0	5	9	15						
Ohio	14	15	32	212	224	110	320	1,572	5,374	6,353	3	2	6	43	27						
Wis.	-	8	24	69	143	23	136	181	1,925	2,237	-	0	3	-	14						
W.N. CENTRAL	4	23	514	258	379	27	385	515	4,804	5,774	3	3	23	44	31						
Iowa	-	5	16	52	71	-	38	63	555	555	-	0	1	-	-						
Kans.	3	3	11	35	48	25	43	87	714	713	-	0	2	4	4						
Minn.	-	0	489	12	78	-	66	87	786	944	3	1	17	15	11						
Mo.	-	9	28	120	128	-	195	269	2,354	3,042	-	1	5	19	13						
Nebr.	1	2	9	23	24	-	24	48	290	381	-	0	2	5	3						
N. Dak.	-	0	4	1	5	-	2	6	16	35	-	0	2	1	-						
S. Dak.	-	1	6	15	25	2	6	15	89	104	-	0	0	-	-						
S. ATLANTIC	23	53	98	725	639	1,286	1,599	2,696	17,973	25,156	9	11	28	198	183						
Del.	-	0	4	7	8	25	28	44	434	451	-	0	3	5	1						
D.C.	-	1	7	15	18	37	36	63	672	553	-	0	2	2	1						
Fla.	18	24	44	336	269	-	446	549	1,564	6,589	2	3	9	64	55						
Ga.	-	12	26	162	143	1	349	1,539	3,159	4,548	3	2	6	53	45						
Md.	2	4	12	65	42	232	119	234	2,089	2,047	4	2	5	36	26						
N.C.	-	0	0	-	-	676	314	608	4,873	5,547	-	0	8	15	15						
S.C.	-	2	8	18	24	196	167	1,026	3,137	3,215	-	1	3	16	15						
Va.	3	9	28	114	129	110	124	238	1,850	1,981	-	0	7	1	16						
W. Va.	-	0	21	8	6	9	19	44	195	225	-	0	6	6	9						
E.S. CENTRAL	8	8	34	112	113	229	579	878	8,335	9,394	1	2	9	38	51						
Ala.	-	4	22	50	57	-	192	271	2,212	3,607	1	0	3	8	11						
Ky.	N	0	0	N	N	84	48	268	708	1,071	-	0	1	2	4						
Miss.	N	0	0	N	N	-	157	434	2,368	1,896	-	0	1	-	4						
Tenn.	8	5	12	62	56	145	195	240	3,047	2,820	-	1	6	28	32						
W.S. CENTRAL	7	7	21	95	44	606	952	1,483	13,116	14,551	2	1	26	38	26						
Ark.	6	3	13	43	21	107	81	142	1,283	1,394	-	0	2	2	2						
La.	-	1	6	22	-	40	184	366	2,359	3,159	-	0	3	4	1						
Okla.	1	2	11	30	23	69	107	237	1,669	1,117	2	1	24	30	22						
Tex.	N	0	0	N	N	390	568	931	7,805	8,881	-	0	2	2	1						
MOUNTAIN	13	30	68	364	398	62	264	455	2,553	4,223	4	4	14	99	86						
Ariz.	3	3	11	57	37	12	105	220	660	1,450	1	2	9	48	31						
Colo.	4	10	26	120	138	27	71	93	586	1,092	1	1	4	21	27						
Idaho	-	3	12	32	46	1	2	20	75	65	-	0	1	3	3						
Mont.	-	2	11	23	22	-	3	20	27	44	-	0	0	-	-						
Nev.	-	1	9	25	29	-	30	135	534	699	-	0	2	5	6						
N. Mex.	-	1	6	21	17	9	30	65	443	534	-	0	2	9	10						
Utah	6	7	27	74	103	13	16	28	210	285	2	0	3	12	9						
Wyo.	-	1	4	12	6	-	2	5	18	54	-	0	1	1	-						
PACIFIC	45	60	147	876	863	472	785	971	11,342	12,801	-	2	8	38	34						
Alaska	1	1	17	17	9	9	11	27	130	173	-	0	2	4	3						
Calif.	19	43	71	624	654	303	645	833	9,556	10,588	-	0	6	-	9						
Hawaii	-	1	4	17	19	-	15	30	179	327	-	0	1	2	6						
Oreg.	1	9	14	118	115	18	27	46	333	432	-	1	6	32	15						
Wash.	24	8	68	100	66	142	75	131	1,144	1,281	-	0	2	-	1						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	3	5	19	48	30	8	6	16	114	109	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


