
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 26, 2008 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	61	145	849	3,860	5,425	74	82	177	2,185	3,381	22	29	195	721	1,006						
NEW ENGLAND	-	21	49	373	847	7	7	20	188	314	-	0	1	1	7						
Conn.	-	0	5	-	47	-	3	17	96	128	-	0	0	-	-						
Maine	-	1	5	14	45	-	1	5	31	46	N	0	0	N	N						
Mass.	-	17	34	315	685	N	0	0	N	N	-	0	1	1	7						
N.H.	-	1	5	17	40	1	1	4	22	32	-	0	1	-	-						
R.I.	-	1	25	21	5	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	6	25	6	1	5	39	108	-	0	0	-	-						
MID. ATLANTIC	30	20	43	454	724	11	20	32	578	576	3	1	5	35	47						
N.J.	-	1	9	3	125	-	0	0	-	-	-	0	2	2	17						
N.Y. (Upstate)	24	6	23	200	344	11	9	20	264	279	3	0	2	12	4						
N.Y. City	-	2	7	34	79	-	0	2	11	30	-	0	2	10	17						
Pa.	6	7	23	217	176	-	9	23	303	267	-	0	2	11	9						
E.N. CENTRAL	8	20	190	722	984	5	3	43	92	117	1	1	7	35	32						
Ill.	-	3	8	79	107	2	0	0	35	37	-	0	3	21	21						
Ind.	-	0	12	25	40	-	0	1	2	6	-	0	1	2	4						
Mich.	-	4	16	103	162	1	1	32	33	42	-	0	1	2	3						
Ohio	8	6	176	475	429	2	1	11	22	32	1	0	4	10	4						
Wis.	-	2	9	40	246	N	0	0	N	N	-	0	1	-	-						
