
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending June 1, 2002 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Primary and Secondary) cummulative for 2001
Syphilis (Congenital) cummulative for 2002
Syphilis (Congenital) cummulative for 2001
Tuberculosis cummulative for 2002
Tuberculosis cummulative for 2001
Typhoid Fever cummulative for 2002
Typhoid Fever cummulative for 2001

tab delimited data:
test
UNITED STATES	2,424	2,278	39	192	4,279	5,093	100	122													
NEW ENGLAND	40	16	-	3	140	171	10	7													
Maine	-	-	-	-	5	7	-	1													
N.H.	2	1	-	-	6	8	-	1													
Vt.	1	1	-	-	-	4	-	-													
Mass.	25	9	-	2	80	92	8	4													
R.I.	2	1	-	-	15	23	-	-													
Conn.	10	4	-	1	34	37	2	1													
MID. ATLANTIC	266	199	6	28	876	895	27	37													
Upstate N.Y.	12	5	1	16	120	131	4	8													
N.Y. City	157	115	-	-	450	451	13	11													
N.J.	47	35	5	10	220	198	9	16													
Pa.	50	44	-	2	86	115	1	2													
E.N. CENTRAL	438	358	-	29	440	518	11	17													
Ohio	60	38	-	1	65	99	4	2													
Ind.	27	78	-	4	46	35	1	1													
Ill.	113	125	-	22	233	269	1	9													
Mich.	230	104	-	2	90	84	3	3													
Wis.	8	13	-	-	6	31	2	2													
W.N. CENTRAL	37	32	-	5	210	208	4	6													
Minn.	17	17	-	-	95	93	3	2													
Iowa	-	1	-	-	14	18	-	-													
Mo.	10	6	-	3	67	47	1	4													
N. Dak.	-	-	-	-	-	3	-	-													
S. Dak.	-	-	-	-	9	6	-	-													
Nebr.	4	-	-	-	9	16	-	-													
Kans.	6	8	-	2	16	25	-	-													
S. ATLANTIC	607	835	5	48	790	997	11	17													
Del.	8	6	-	-	7	-	-	-													
Md.	66	112	-	1	89	79	1	4													
D.C.	36	14	-	1	-	34	-	-													
Va.	27	49	-	1	60	97	-	4													
W. Va.	-	-	-	-	9	12	-	-													
N.C.	130	207	-	7	119	129	-	1													
S.C.	53	113	-	9	59	92	-	-													
Ga.	97	128	-	11	130	184	7	6													
Fla.	190	206	5	18	317	370	3	2													
E.S. CENTRAL	248	246	1	9	294	309	2	-													
Ky.	37	18	-	-	48	38	2	-													
Tenn.	100	137	-	4	106	105	-	-													
Ala.	84	40	1	2	94	116	-	-													
Miss.	27	51	-	3	46	50	-	-													
W.S. CENTRAL	337	291	25	35	568	782	-	6													
Ark.	12	20	-	2	53	53	-	-													
La.	51	56	-	-	-	-	-	-													
Okla.	28	33	-	2	54	52	-	-													
Tex.	246	182	25	31	461	677	-	6													
MOUNTAIN	133	82	1	7	112	205	8	4													
Mont.	-	-	-	-	4	-	-	1													
Idaho	2	-	-	-	-	3	-	-													
Wyo.	-	-	-	-	2	1	-	-													
Colo.	10	14	1	-	21	56	4	-													
N. Mex.	21	8	-	-	8	31	-	-													
Ariz.	91	51	-	7	63	73	-	-													
Utah	6	6	-	-	12	6	3	-													
Nev.	3	3	-	-	2	35	1	3													
PACIFIC	318	219	1	28	849	1,008	27	28													
Wash.	20	23	-	-	92	91	3	1													
Oreg.	5	6	-	-	33	40	2	3													
Calif.	288	186	1	28	640	794	22	22													
Alaska	-	-	-	-	24	18	-	-													
Hawaii	5	4	-	-	60	65	-	2													
Guam	-	2	-	-	-	28	-	1													
P.R.	91	116	-	11	8	47	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	13	U	-	U	19	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


