
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 18, 2012 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	70	66	133	2,005	2,773	711	911	1,692	24,529	29,451	74	99	243	2,689	3,558						
NEW ENGLAND	10	7	14	239	209	7	37	80	1,164	1,430	2	3	12	110	139						
Conn.	6	3	10	116	122	-	7	15	267	338	-	1	5	29	38						
Maine	1	1	6	60	40	2	3	9	95	86	-	0	2	5	21						
Mass.	-	0	0	-	-	-	17	49	615	707	-	1	7	50	51						
N.H.	2	0	3	19	16	-	2	6	77	123	1	0	4	14	16						
R.I.	-	0	6	16	15	5	2	12	60	132	-	0	2	1	4						
Vt.	1	1	4	28	16	-	1	8	50	44	1	0	3	11	9						
MID. ATLANTIC	20	12	36	322	514	78	91	207	2,738	3,571	16	10	30	292	411						
N.J.	-	0	0	-	-	-	16	36	418	800	-	2	8	37	95						
N.Y. (Upstate)	20	7	20	278	220	43	25	67	773	810	13	3	13	113	126						
N.Y. City	-	0	1	-	9	10	19	41	642	710	-	1	5	46	57						
Pa.	-	4	15	44	285	25	28	66	905	1,251	3	3	14	96	133						
E.N. CENTRAL	12	3	20	106	113	45	80	186	2,658	3,279	16	13	46	384	618						
Ill.	5	1	6	49	30	-	27	68	895	1,117	-	2	10	62	154						
Ind.	-	0	7	5	17	-	13	36	354	392	-	2	8	64	91						
Mich.	-	0	6	29	40	5	16	42	476	505	1	3	11	89	95						
Ohio	7	0	6	23	26	40	22	53	809	737	15	3	20	124	103						
Wis.	N	0	0	N	N	-	5	25	124	528	-	2	22	45	175						
W.N. CENTRAL	-	3	15	99	113	31	51	113	1,584	1,850	8	16	44	426	619						
Iowa	-	0	4	13	15	3	8	30	351	297	-	2	12	91	139						
Kans.	-	1	4	44	21	1	9	27	285	255	-	2	8	46	62						
Minn.	-	0	6	-	32	-	0	26	-	472	-	0	17	-	175						
Mo.	-	0	3	22	16	26	16	42	649	535	7	5	31	198	141						
Nebr.	-	0	3	-	21	1	4	15	181	151	1	1	8	53	72						
N. Dak.	-	0	13	20	8	-	0	19	25	22	-	0	4	14	4						
S. Dak.	-	0	0	-	-	-	2	9	93	118	-	1	3	24	26						
S. ATLANTIC	16	18	45	611	776	309	237	643	6,753	7,917	6	11	31	322	377						
