
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2007 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	222	304	1,513	13,114	14,412	3,241	6,701	8,941	266,469	288,631	25	45	184	1,806	1,841						
NEW ENGLAND	12	25	52	1,136	1,195	106	109	259	4,498	4,543	2	3	19	144	144						
Conn.	1	6	18	290	252	38	45	204	1,730	1,862	2	0	7	42	41						
Maine	-	4	10	157	145	-	2	8	98	107	-	0	2	9	17						
Mass.	-	10	26	463	522	65	51	96	2,171	1,951	-	2	6	69	64						
N.H.	-	0	3	23	21	2	3	8	124	159	-	0	2	15	10						
R.I.	7	0	15	66	97	-	8	18	329	406	-	0	10	7	4						
Vt.	4	3	9	137	158	1	1	5	46	58	-	0	1	2	8						
MID. ATLANTIC	32	56	127	2,256	2,844	406	719	1,537	29,831	26,975	2	10	27	366	371						
N.J.	-	5	11	142	397	-	115	159	4,669	4,381	-	1	5	50	64						
N.Y. (Upstate)	23	24	108	920	979	105	116	1,035	5,504	5,097	1	3	15	102	117						
N.Y. City	2	15	25	633	791	174	204	363	8,456	8,371	-	2	6	81	70						
Pa.	7	14	29	561	677	127	244	586	11,202	9,126	1	3	10	133	120						
E.N. CENTRAL	31	47	77	1,897	2,322	523	1,241	2,575	53,651	57,604	2	6	15	226	306						
Ill.	-	12	24	493	580	223	356	498	14,519	16,345	-	1	6	60	92						
Ind.	N	0	0	N	N	129	166	307	7,176	7,194	2	1	7	47	65						
Mich.	1	12	20	456	587	119	278	747	11,483	12,170	-	0	5	22	23						
Ohio	24	15	37	666	666	28	318	1,554	15,234	16,255	-	2	5	83	68						
Wis.	6	7	15	282	489	24	127	181	5,239	5,640	-	0	2	14	58						
W.N. CENTRAL	11	20	553	905	1,545	187	374	512	15,173	15,713	2	3	24	108	129						
Iowa	1	4	23	240	246	15	39	60	1,535	1,520	-	0	1	1	1						
Kans.	-	2	8	108	167	46	42	86	1,855	1,795	-	0	2	9	16						
Minn.	-	0	514	12	476	-	59	86	2,260	2,645	2	1	17	49	67						
Mo.	7	7	22	351	463	123	198	266	8,099	8,213	-	1	5	34	32						
Nebr.	3	2	8	104	99	-	27	57	1,140	1,122	-	0	2	13	7						
N. Dak.	-	0	16	18	17	-	2	7	76	113	-	0	2	2	6						
S. Dak.	-	1	6	72	77	3	6	11	208	305	-	0	0	-	-						
S. ATLANTIC	37	57	106	2,266	2,215	1,297	1,562	3,209	62,535	71,319	11	11	34	472	453						
Del.	1	1	6	36	35	38	26	43	1,053	1,193	1	0	3	7	1						
D.C.	-	0	7	34	53	29	47	71	1,906	1,429	-	0	2	3	5						
Fla.	23	24	47	1,040	889	536	472	717	19,305	19,574	6	3	8	134	135						
Ga.	-	10	33	463	531	2	293	2,068	8,112	14,338	1	2	7	95	93						
Md.	3	4	17	197	192	152	117	227	5,007	5,847	1	1	6	68	66						
N.C.	-	0	0	-	-	166	263	675	10,577	14,144	2	1	9	48	48						
S.C.	-	2	8	79	87	203	206	1,361	10,957	8,586	-	1	4	40	29						
Va.	10	9	19	379	402	171	122	221	4,891	5,462	-	1	22	53	57						
W. Va.	-	0	21	38	26	-	18	36	727	746	-	0	6	24	19						
E.S. CENTRAL	4	10	23	429	360	277	570	752	22,325	25,127	-	2	9	98	97						
Ala.	1	4	16	195	167	-	156	242	5,727	8,844	-	0	3	20	20						
Ky.	N	0	0	N	N	101	54	268	2,596	2,377	-	0	1	2	5						
Miss.	N	0	0	N	N	-	141	310	5,981	6,032	-	0	1	7	12						
Tenn.	3	5	16	234	193	176	193	260	8,021	7,874	-	1	6	69	60						
W.S. CENTRAL	3	7	55	292	285	160	983	1,185	40,024	41,258	4	2	34	85	73						
Ark.	-	2	13	100	107	87	78	120	3,254	3,502	-	0	2	8	8						
La.	-	1	9	74	71	73	222	384	9,127	8,834	-	0	2	6	18						
Okla.	3	3	42	118	107	-	101	235	4,044	3,685	3	1	29	64	40						
Tex.	N	0	0	N	N	-	573	731	23,599	25,237	1	0	3	7	7						
MOUNTAIN	29	30	63	1,290	1,383	22	246	374	9,463	12,481	1	4	12	202	180						
Ariz.	1	3	11	153	135	12	103	206	3,449	4,528	1	1	6	77	76						
Colo.	15	8	24	383	463	-	51	93	1,945	3,029	-	1	4	45	44						
Idaho	11	3	12	150	154	-	4	20	215	139	-	0	1	5	5						
Mont.	2	2	8	90	88	-	1	8	50	166	-	0	1	2	-						
Nev.	-	2	8	89	98	-	45	87	1,781	2,360	-	0	2	9	12						
N. Mex.	-	2	6	79	66	-	30	58	1,333	1,459	-	1	4	32	26						
Utah	-	7	32	313	348	10	16	34	628	695	-	0	3	29	14						
Wyo.	-	1	4	33	31	-	1	5	62	105	-	0	1	3	3						
PACIFIC	63	61	558	2,643	2,263	263	714	875	28,969	33,611	1	3	16	105	88						
Alaska	-	1	9	59	93	-	10	27	387	494	-	0	2	10	10						
Calif.	31	45	93	1,764	1,795	215	610	734	25,095	27,752	-	0	10	34	25						
Hawaii	-	1	4	54	44	-	11	22	501	784	-	0	2	9	15						
Oreg.	11	8	15	359	331	18	23	63	864	1,183	1	1	6	50	38						
Wash.	21	7	449	407	-	30	55	142	2,122	3,398	-	0	5	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	1	38	74	91	-	0	0	-	1						
P.R.	-	5	15	165	203	9	6	23	281	248	-	0	1	2	3						
V.I.	U	0	0	U	U	U	1	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


