
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 9, 1998 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	353	295	1,232	1,024	350	442	2,353	3,037	1,955	5,333	2,350										
NEW ENGLAND	20	24	252	185	17	19	27	59	90	128	466										
Maine	1	1	-	3	1	1	1	-	U	11	78										
N.H.	2	3	7	4	3	2	1	-	2	1	33										
Vt.	1	3	2	2	-	1	1	-	1	-	26										
Mass.	6	10	69	41	11	13	19	32	71	66	141										
R.I.	4	3	25	32	2	2	-	-	16	7	30										
Conn.	6	4	149	103	-	-	5	27	U	43	158										
MID. ATLANTIC	72	50	768	671	93	117	84	154	178	977	524										
Upstate N.Y.	24	12	470	80	27	19	9	17	U	125	366										
N.Y. City	10	2	-	52	41	67	19	29	U	509	U										
N.J.	3	5	55	166	16	21	18	71	178	201	67										
Pa.	35	31	243	373	9	10	38	37	U	142	91										
E.N. CENTRAL	116	116	23	13	24	45	366	268	148	550	16										
Ohio	52	56	22	6	2	4	60	88	5	106	15										
Ind.	16	15	1	4	1	4	54	62	U	47	-										
Ill.	12	5	-	1	6	20	160	24	143	281	-										
Mich.	23	29	-	2	14	14	72	35	U	77	-										
Wis.	13	11	U	U	1	3	20	59	U	39	1										
W.N. CENTRAL	27	22	10	9	20	9	56	65	65	157	213										
Minn.	3	1	3	7	8	4	-	13	U	43	40										
Iowa	2	3	6	-	2	2	-	3	U	20	43										
Mo.	10	2	-	1	7	2	45	33	52	59	12										
N. Dak.	-	2	-	-	1	-	-	-	U	2	42										
S. Dak.	-	1	-	-	-	-	-	-	7	2	33										
Nebr.	9	9	-	1	-	1	4	-	3	4	1										
Kans.	3	4	1	-	2	-	7	16	U	27	42										
S. ATLANTIC	46	35	122	101	86	84	994	1,201	332	882	772										
Del.	6	5	-	20	1	2	9	8	-	9	17										
Md.	9	10	94	67	31	27	228	350	90	92	188										
D.C.	3	2	4	5	5	6	30	44	39	28	-										
Va.	4	4	4	-	9	21	71	99	53	111	221										
W. Va.	N	N	4	-	-	-	-	3	20	18	32										
N.C.	4	5	1	2	7	5	287	245	130	117	136										
S.C.	4	2	1	1	3	5	120	128	U	87	53										
Ga.	-	-	2	1	13	12	171	221	U	152	45										
Fla.	15	7	12	5	17	6	78	103	U	268	80										
E.S. CENTRAL	11	10	15	23	9	12	376	670	-	406	95										
Ky.	8	-	2	2	1	3	43	60	U	60	14										
Tenn.	3	4	7	8	5	3	192	272	U	136	60										
Ala.	-	2	6	2	3	3	80	166	U	137	21										
Miss.	-	4	-	11	-	3	61	172	U	73	-										
W.S. CENTRAL	8	5	3	2	9	7	253	432	38	770	68										
Ark.	-	-	2	-	-	1	46	55	38	64	1										
La.	-	1	-	1	3	4	102	138	-	48	-										
Okla.	3	1	-	-	1	2	16	41	U	58	67										
Tex.	5	3	1	1	5	-	89	198	U	600	-										
MOUNTAIN	20	18	1	2	18	27	80	64	93	158	52										
Mont.	1	1	-	-	-	2	-	-	2	2	16										
Idaho	-	1	-	-	1	-	-	-	3	4	-										
Wyo.	1	1	-	-	-	1	-	-	1	2	32										
Colo.	4	4	-	-	6	12	4	2	U	35	-										
N. Mex.	2	1	-	-	6	4	10	-	7	6	-										
Ariz.	3	4	-	1	4	3	61	54	59	66	4										
Utah	8	4	-	-	1	1	3	2	21	6	-										
Nev.	1	2	1	1	-	4	2	6	U	37	-										
PACIFIC	33	15	38	18	74	122	117	124	1,011	1,305	144										
Wash.	3	3	1	-	6	4	6	6	U	103	-										
Oreg.	-	-	3	7	7	7	2	3	U	44	-										
Calif.	30	11	34	11	60	108	109	113	942	1,051	131										
Alaska	-	-	-	-	-	2	-	1	15	31	13										
Hawaii	-	1	-	-	1	1	-	1	54	76	-										
Guam	-	-	-	-	-	-	-	3	-	13	-										
P.R.	-	-	-	-	-	3	81	73	46	-	23										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	5	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


