
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 4, 2006 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	34	52	334	2,138	2,176	106	174	334	7,585	7,168	562	811	3,204	34,370	24,072						
NEW ENGLAND	-	1	24	31	192	2	4	17	173	176	11	36	144	1,251	4,459						
Conn.	U	0	7	U	77	1	0	11	37	38	U	0	58	U	1,363						
Maine	-	0	2	8	N	-	0	2	8	1	-	4	20	151	263						
Mass.	-	0	6	-	86	1	3	6	106	104	-	0	54	94	1,976						
N.H.	-	0	0	-	-	-	0	2	11	13	5	6	47	418	271						
R.I.	-	0	11	10	18	-	0	2	9	19	-	0	0	-	-						
Vt.	-	0	2	13	11	-	0	1	2	1	6	12	50	588	586						
MID. ATLANTIC	4	3	15	142	179	6	21	35	931	881	77	103	183	4,062	4,049						
N.J.	N	0	0	N	N	-	3	7	139	115	-	0	0	-	-						
N.Y. (Upstate)	3	1	10	53	69	3	3	14	130	67	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	23	438	533	-	0	0	-	-						
Pa.	1	2	9	89	110	3	5	12	224	166	77	103	183	4,062	4,049						
E.N. CENTRAL	17	11	41	488	542	4	18	38	738	783	165	237	587	12,063	5,024						
Ill.	-	0	3	15	29	2	8	23	343	438	-	2	7	68	86						
Ind.	12	2	21	137	166	-	1	4	75	55	-	0	475	475	251						
Mich.	-	0	4	17	38	-	2	19	102	71	-	95	174	3,544	3,050						
Ohio	5	6	32	319	309	1	4	8	163	188	165	112	420	7,332	1,267						
Wis.	N	0	0	N	N	1	1	4	55	31	-	13	52	644	370						
W.N. CENTRAL	-	1	191	97	37	6	5	11	217	221	39	27	98	1,451	424						
Iowa	N	0	0	N	N	2	0	2	16	8	N	0	0	N	N						
Kans.	N	0	0	N	N	1	0	3	21	17	3	3	24	278	-						
Minn.	-	0	191	60	-	-	0	3	21	63	-	0	0	-	-						
Mo.	-	1	3	36	30	3	3	8	143	127	35	20	82	1,070	282						
Nebr.	-	0	0	-	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	2	-	0	1	1	1	1	0	25	45	31						
S. Dak.	-	0	1	1	3	-	0	3	12	1	-	1	12	58	111						
