
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 27, 2004 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	466	488	5	6	28	32	46	55	1,230	1,730											
NEW ENGLAND	44	31	1	1	2	2	1	-	238	42											
Maine	5	1	-	-	-	-	-	-	7	1											
N.H.	9	3	-	-	1	-	-	-	6	3											
Vt.	4	6	-	-	-	-	-	-	5	2											
Mass.	16	14	1	1	-	2	1	-	194	24											
R.I.	1	-	-	-	-	-	-	-	5	2											
Conn.	9	7	-	-	1	-	-	-	21	10											
MID. ATLANTIC	91	72	-	-	1	1	15	10	140	261											
Upstate N.Y.	32	23	-	-	1	1	3	4	16	21											
N.Y. City	13	11	-	-	-	-	4	2	47	101											
N.J.	15	11	-	-	-	-	2	1	26	45											
Pa.	31	27	-	-	-	-	6	3	51	94											
E.N. CENTRAL	60	58	-	1	9	2	5	13	99	157											
Ohio	34	16	-	-	2	-	4	4	15	27											
Ind.	12	7	-	-	3	1	1	-	5	10											
Ill.	-	24	-	-	-	-	-	8	34	58											
Mich.	7	5	-	1	4	1	-	-	37	46											
Wis.	7	6	-	-	-	-	-	1	8	16											
W.N. CENTRAL	18	29	1	-	1	3	-	3	29	35											
Minn.	9	9	-	-	1	3	-	-	1	4											
Iowa	1	-	1	-	-	-	-	-	6	9											
Mo.	4	13	-	-	-	-	-	3	10	9											
N. Dak.	-	1	-	-	-	-	-	-	-	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	4	-	-	-	-	-	-	-	7	3											
Kans.	-	5	-	-	-	-	-	-	3	10											
S. ATLANTIC	129	173	-	1	3	8	11	12	259	657											
Del.	3	-	-	-	-	-	2	-	2	3											
Md.	22	17	-	-	1	1	-	-	43	39											
D.C.	-	-	-	-	-	-	-	-	3	4											
Va.	9	8	-	-	-	-	-	2	24	22											
W. Va.	6	2	-	-	-	-	3	-	1	4											
N.C.	11	5	-	-	-	-	-	-	16	20											
S.C.	-	1	-	-	-	-	-	-	5	17											
Ga.	45	17	-	-	-	-	6	1	101	136											
Fla.	33	123	-	1	2	7	-	9	64	412											
E.S. CENTRAL	18	25	-	-	-	1	5	3	38	43											
Ky.	-	3	-	-	-	1	-	-	3	7											
Tenn.	10	10	-	-	-	-	4	2	25	20											
Ala.	8	11	-	-	-	-	1	1	4	9											
Miss.	-	1	-	-	-	-	-	-	6	7											
W.S. CENTRAL	15	20	-	-	2	2	-	1	46	119											
Ark.	-	3	-	-	-	-	-	-	6	6											
La.	1	6	-	-	-	-	-	1	1	22											
Okla.	14	11	-	-	2	2	-	-	11	4											
Tex.	-	-	-	-	-	-	-	-	28	87											
MOUNTAIN	75	49	1	1	9	8	7	7	129	90											
Mont.	-	-	-	-	-	-	-	-	-	1											
Idaho	2	-	-	-	-	-	1	-	4	4											
Wyo.	-	-	-	-	-	-	-	-	1	1											
Colo.	21	9	-	-	-	-	4	3	16	5											
N. Mex.	12	4	-	-	2	2	1	-	3	7											
Ariz.	36	28	-	1	6	3	1	3	85	55											
Utah	1	5	1	-	-	1	-	1	18	5											
Nev.	3	3	-	-	1	2	-	-	2	12											
PACIFIC	16	31	2	2	1	5	2	6	252	326											
Wash.	3	3	2	-	-	2	1	1	11	13											
Oreg.	9	12	-	-	-	-	-	3	14	21											
Calif.	2	14	-	2	1	3	1	2	220	286											
Alaska	-	-	-	-	-	-	-	-	2	3											
Hawaii	2	2	-	-	-	-	-	-	5	3											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	3	7											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


