
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 23, 1999 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	1,938	2,162	6	269	553	87	4,374	5,244	-	226	345										
NEW ENGLAND	97	96	2	8	7	11	522	847	-	7	38										
Maine	5	6	-	-	-	-	-	5	-	-	-										
N.H.	12	11	U	1	-	U	78	95	U	-	-										
Vt.	4	5	-	1	-	2	54	66	-	-	-										
Mass.	57	42	-	4	4	-	343	633	-	7	8										
R.I.	4	7	2	2	1	9	33	9	-	-	1										
Conn.	15	25	-	-	2	-	14	39	-	-	29										
MID. ATLANTIC	174	228	1	29	178	1	689	520	-	22	146										
Upstate N.Y.	55	62	1	10	6	1	603	278	-	18	114										
N.Y. City	45	29	-	3	155	-	10	31	-	-	18										
N.J.	41	51	-	-	6	-	12	23	-	1	13										
Pa.	33	86	-	16	11	-	64	188	-	3	1										
E.N. CENTRAL	341	332	-	33	69	17	343	664	-	2	-										
Ohio	121	122	-	14	26	4	177	232	-	-	-										
Ind.	56	57	-	4	6	4	58	120	-	1	-										
Ill.	93	87	-	8	9	8	57	91	-	1	-										
Mich.	40	39	-	7	26	1	47	59	-	-	-										
Wis.	31	27	-	-	2	-	4	162	-	-	-										
W.N. CENTRAL	213	186	-	12	28	-	329	469	-	123	39										
Minn.	46	29	-	1	12	-	186	271	-	5	-										
Iowa	39	35	-	6	10	-	46	63	-	29	-										
Mo.	84	69	-	2	3	-	50	32	-	2	2										
N. Dak.	3	5	U	-	2	U	4	3	U	-	-										
S. Dak.	11	7	-	-	-	-	5	8	-	-	-										
Nebr.	12	13	-	-	-	-	3	15	-	87	-										
Kans.	18	28	-	3	1	-	35	77	-	-	37										
S. ATLANTIC	341	354	2	45	43	-	341	273	-	36	18										
Del.	8	2	-	-	-	-	5	5	-	-	-										
Md.	49	25	1	4	-	-	96	53	-	1	1										
D.C.	1	1	-	2	-	-	-	1	-	-	-										
Va.	45	32	1	10	7	-	19	29	-	-	1										
W. Va.	6	14	-	-	-	-	3	1	-	-	-										
N.C.	38	49	-	8	10	-	85	89	-	35	13										
S.C.	42	49	-	4	6	-	15	25	-	-	-										
Ga.	54	84	-	4	1	-	35	24	-	-	-										
Fla.	98	98	U	13	19	U	83	46	U	-	3										
E.S. CENTRAL	120	168	-	11	14	-	69	109	-	1	2										
Ky.	26	30	-	-	-	-	21	49	-	-	-										
Tenn.	43	60	-	-	1	-	27	32	-	-	2										
Ala.	30	44	-	8	8	-	18	24	-	1	-										
Miss.	21	34	-	3	5	-	3	4	-	-	-										
W.S. CENTRAL	146	265	-	30	54	3	151	322	-	15	87										
Ark.	31	27	-	-	11	-	18	71	-	6	-										
La.	34	51	U	3	7	U	3	8	U	-	-										
Okla.	26	36	-	1	-	-	12	31	-	-	-										
Tex.	55	151	-	26	36	3	118	212	-	9	87										
MOUNTAIN	123	120	-	23	35	32	600	904	-	16	5										
Mont.	2	4	-	-	-	-	2	9	-	-	-										
Idaho	10	10	-	1	4	4	135	212	-	-	-										
Wyo.	4	5	-	-	1	-	2	8	-	-	-										
Colo.	31	23	-	5	6	12	177	223	-	1	-										
N. Mex.	14	24	N	N	N	16	126	86	-	-	1										
Ariz.	41	37	-	7	6	-	98	181	-	13	1										
Utah	14	10	-	5	5	-	55	146	-	1	2										
Nev.	7	7	-	5	13	-	5	39	-	1	1										
PACIFIC	383	413	1	78	125	23	1,330	1,136	-	4	10										
Wash.	59	58	-	2	9	8	587	270	-	-	5										
Oreg.	66	72	N	N	N	2	46	77	-	-	-										
Calif.	247	275	1	62	91	13	663	759	-	4	3										
Alaska	5	3	-	2	2	-	4	14	-	-	-										
Hawaii	6	5	-	12	23	-	30	16	-	-	2										
Guam	2	2	U	1	5	U	1	1	U	-	-										
P.R.	5	9	-	-	3	-	16	5	-	-	12										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


