
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 19, 2010 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2010
Chlamydia trachomatis infection cummulative for 2009
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2010
Cryptosporidiosis cummulative for 2009

tab delimited data:
test
UNITED STATES	12,632	22,445	27,358	480,555	577,877	82	120	284	2,338	2,395											
NEW ENGLAND	601	746	1,396	17,624	18,675	5	5	36	119	156											
Conn.	-	213	736	4,023	5,389	-	0	32	32	38											
Maine	56	49	75	1,150	1,163	1	1	4	26	17											
Mass.	411	395	767	9,267	8,983	-	1	15	-	45											
N.H.	48	39	120	1,022	969	1	1	6	27	24											
R.I.	71	70	130	1,626	1,608	-	0	8	7	2											
Vt.	15	23	63	536	563	3	1	9	27	30											
MID. ATLANTIC	2,831	3,144	4,619	75,889	72,879	8	14	38	250	274											
N.J.	351	442	624	10,025	11,611	-	0	5	-	17											
N.Y. (Upstate)	784	636	2,530	15,263	13,385	1	3	16	57	60											
N.Y. City	1,165	1,182	2,144	29,649	27,666	-	1	5	24	38											
Pa.	531	857	1,061	20,952	20,217	7	8	19	169	159											
E.N. CENTRAL	1,029	3,467	4,413	66,164	94,658	14	29	73	575	589											
Ill.	-	940	1,322	9,334	28,842	-	3	8	71	59											
Ind.	-	302	602	5,640	10,931	-	4	11	65	120											
Mich.	762	885	1,417	22,761	22,163	-	6	11	123	105											
Ohio	1	949	1,073	19,281	22,691	13	7	16	167	161											
Wis.	266	399	516	9,148	10,031	1	9	39	149	144											
W.N. CENTRAL	210	1,310	1,711	29,377	32,889	10	20	59	365	328											
Iowa	47	178	252	4,619	4,590	2	4	13	79	77											
Kans.	24	191	571	4,360	4,577	2	2	6	44	35											
Minn.	-	270	337	6,012	6,864	-	5	31	94	73											
Mo.	139	489	638	11,399	12,185	5	3	12	67	62											
Nebr.	-	95	237	2,214	2,497	1	2	9	43	32											
N. Dak.	-	32	93	773	766	-	0	18	11	1											
S. Dak.	-	49	82	-	1,410	-	2	10	27	48											
S. ATLANTIC	2,519	3,993	6,098	79,478	119,335	17	19	50	395	404											
Del.	156	87	145	2,019	2,224	-	0	2	2	1											
D.C.	-	111	178	2,291	3,313	-	0	1	2	4											
Fla.	666	1,405	1,669	33,229	34,759	9	8	24	162	125											
Ga.	-	368	1,323	3,601	19,689	3	6	31	144	166											
Md.	649	451	1,031	10,190	10,310	-	0	3	12	22											
N.C.	-	586	940	-	20,500	-	1	11	11	32											
S.C.	476	523	1,331	12,512	12,317	-	1	7	20	22											
Va.	514	598	924	13,968	14,421	5	1	7	36	27											
W. Va.	58	67	137	1,668	1,802	-	0	2	6	5											
E.S. CENTRAL	1,826	1,712	2,268	38,199	42,543	-	4	10	83	68											
Ala.	486	475	639	10,972	12,750	-	1	5	34	23											
Ky.	-	321	642	6,807	4,768	-	2	4	26	18											
Miss.	786	424	640	8,365	11,259	-	0	3	4	5											
Tenn.	554	553	734	12,055	13,766	-	1	5	19	22											
W.S. CENTRAL	464	2,918	5,784	64,204	73,735	9	8	40	124	127											
Ark.	288	230	402	3,205	6,636	1	1	5	15	12											
La.	-	351	1,055	2,922	14,316	-	1	6	16	14											
Okla.	176	252	2,727	6,656	3,284	3	2	9	26	34											
Tex.	-	2,051	3,212	51,421	49,499	5	5	30	67	67											
MOUNTAIN	859	1,561	2,118	32,197	33,279	5	9	25	194	189											
Ariz.	78	476	713	9,515	11,773	-	0	3	12	17											
Colo.	355	429	709	8,692	5,970	2	2	10	53	49											
Idaho	99	64	185	1,328	1,768	2	2	7	37	22											
Mont.	25	57	77	1,381	1,465	-	1	4	26	14											
Nev.	131	177	478	4,525	4,653	-	0	2	6	7											
N. Mex.	84	163	453	3,042	3,818	1	2	8	31	56											
Utah	86	117	175	2,866	2,929	-	1	4	21	11											
Wyo.	1	37	70	848	903	-	0	2	8	13											
PACIFIC	2,293	3,481	5,350	77,423	89,884	14	13	27	233	260											
Alaska	-	105	146	2,709	2,469	-	0	1	2	2											
Calif.	2,027	2,657	4,406	61,743	68,942	10	9	20	140	138											
Hawaii	-	117	159	2,544	2,910	-	0	0	-	1											
Oreg.	-	171	468	1,367	5,127	2	2	10	58	85											
Wash.	266	393	638	9,060	10,436	2	1	8	33	34											
Amer. Samoa	-	0	0	-	-	N	0	0	N	N											
C.N.M.I.	-	-	-	-	-	-	-	-	-	-											
Guam	6	3	27	88	219	-	0	0	-	-											
P.R.	147	107	329	2,469	3,462	N	0	0	N	N											
V.I.	-	8	16	132	257	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


