
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 23, 2010 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2010
Meningococcal diseases, invasive †, All groups cummulative for 2009
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2010
Pertussis cummulative for 2009
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2010
Rabies, animal cummulative for 2009

tab delimited data:
test
UNITED STATES	1	17	33	22	42	71	269	490	199	702	11	65	140	43	246						
NEW ENGLAND	-	0	4	-	1	-	11	24	1	47	2	6	24	8	12						
Conn.	-	0	2	-	-	-	1	4	-	2	2	1	22	2	4						
Maine	-	0	1	-	-	-	1	10	-	9	-	1	4	1	1						
Mass.	-	0	3	-	1	-	7	14	-	29	-	0	0	-	-						
N.H.	-	0	1	-	-	-	1	7	1	5	-	0	3	1	2						
R.I.	-	0	1	-	-	-	0	7	-	1	-	1	7	-	3						
Vt.	-	0	1	-	-	-	0	1	-	1	-	1	5	4	2						
MID. ATLANTIC	-	2	6	5	3	9	21	38	20	56	5	10	23	16	30						
N.J.	-	0	2	-	-	-	3	11	-	15	-	0	0	-	-						
N.Y. (Upstate)	-	0	3	1	-	1	4	22	3	7	5	7	22	16	12						
N.Y. City	-	0	2	2	2	-	0	11	-	-	-	0	3	-	-						
Pa.	-	1	4	2	1	8	11	29	17	34	-	0	16	-	18						
E.N. CENTRAL	-	3	10	4	11	37	52	100	85	209	-	2	19	1	2						
Ill.	-	1	4	1	2	-	11	29	-	69	-	1	9	-	1						
Ind.	-	0	3	1	1	-	6	15	-	30	-	0	6	-	1						
Mich.	-	0	5	1	-	2	14	40	16	39	-	1	6	-	-						
Ohio	-	1	3	1	5	35	18	49	69	61	-	0	5	1	-						
Wis.	-	0	3	-	3	-	3	12	-	10	N	0	0	N	N						
W.N. CENTRAL	-	2	6	1	5	5	31	224	19	165	1	7	18	5	7						
Iowa	-	0	2	-	1	-	3	10	-	13	-	0	3	-	-						
Kans.	-	0	2	-	1	-	4	12	1	9	-	1	6	4	4						
Minn.	-	0	2	-	1	-	0	221	-	-	-	0	11	-	-						
Mo.	-	0	3	1	2	3	17	47	12	123	1	1	5	1	-						
Nebr.	-	0	1	-	-	2	2	11	6	16	-	1	6	-	1						
N. Dak.	-	0	1	-	-	-	0	12	-	-	-	0	7	-	1						
S. Dak.	-	0	1	-	-	-	0	6	-	4	-	0	4	-	1						
S. ATLANTIC	1	2	10	7	7	5	29	71	21	83	3	25	102	8	167						
Del.	-	0	1	1	-	-	0	2	-	3	-	0	0	-	-						
D.C.	-	0	0	-	-	-	0	1	-	1	-	0	0	-	-						
Fla.	1	1	4	5	3	3	7	29	13	27	1	0	38	5	133						
Ga.	-	0	2	1	1	-	3	11	2	13	-	0	72	-	-						
Md.	-	0	1	-	-	2	2	8	3	4	-	7	15	-	16						
N.C.	-	0	10	-	2	-	0	65	-	19	N	0	4	N	N						
S.C.	-	0	1	-	-	-	4	18	2	10	-	0	0	-	-						
Va.	-	0	2	-	1	-	3	13	-	6	-	10	26	-	16						
W. Va.	-	0	2	-	-	-	0	5	1	-	2	2	6	3	2						
E.S. CENTRAL	-	0	4	1	1	2	13	30	18	52	-	1	6	-	12						
Ala.	-	0	1	-	-	-	4	19	1	5	-	0	0	-	-						
Ky.	-	0	1	1	-	1	3	15	10	33	-	1	2	-	6						
Miss.	-	0	1	-	-	-	1	5	-	5	-	0	1	-	-						
Tenn.	-	0	2	-	1	1	3	9	7	9	-	0	4	-	6						
W.S. CENTRAL	-	1	8	-	4	-	63	152	3	22	-	0	13	-	2						
Ark.	-	0	2	-	1	-	5	23	-	3	-	0	10	-	1						
La.	-	0	3	-	2	-	1	8	-	7	-	0	0	-	-						
Okla.	-	0	2	-	-	-	0	32	-	1	-	0	13	-	1						
Tex.	-	1	5	-	1	-	53	150	3	11	-	0	1	-	-						
MOUNTAIN	-	1	4	-	2	12	17	32	30	54	-	1	6	-	7						
Ariz.	-	0	2	-	-	-	5	11	13	8	N	0	0	N	N						
Colo.	-	0	3	-	-	7	4	12	9	15	-	0	0	-	-						
Idaho	-	0	1	-	1	5	1	19	8	4	-	0	0	-	-						
Mont.	-	0	2	-	-	-	1	6	-	-	-	0	4	-	-						
Nev.	-	0	1	-	1	-	0	3	-	-	-	0	1	-	-						
N. Mex.	-	0	1	-	-	-	1	6	-	4	-	0	2	-	1						
Utah	-	0	1	-	-	-	3	16	-	23	-	0	2	-	-						
Wyo.	-	0	2	-	-	-	0	5	-	-	-	0	4	-	6						
PACIFIC	-	3	10	4	8	1	21	43	2	14	-	4	12	5	7						
Alaska	-	0	2	-	1	-	1	4	1	6	-	0	3	3	3						
Calif.	-	2	6	3	3	-	10	22	-	4	-	4	12	2	4						
Hawaii	-	0	1	-	1	-	0	3	-	-	-	0	0	-	-						
Oreg.	-	0	6	1	2	1	3	14	1	4	-	0	3	-	-						
Wash.	-	0	7	-	1	-	5	26	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	1	-	-	2	1	3	4	-						
V.I.	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


