
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending September 2, 2006 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	53	73	245	2,134	2,637	32	83	597	2,552	3,506	33	43	127	1,310	1,245						
NEW ENGLAND	2	4	22	117	314	1	1	9	46	99	-	2	12	67	80						
Conn.	2	1	3	29	36	-	0	3	-	34	-	0	8	19	22						
Maine	-	0	2	6	1	-	0	2	13	10	-	0	2	6	3						
Mass.	-	2	13	50	192	-	0	5	14	32	-	1	6	26	33						
N.H.	-	0	3	17	70	1	0	2	11	19	-	0	1	1	6						
R.I.	-	0	4	8	10	-	0	4	8	1	-	0	10	12	12						
Vt.	-	0	2	7	5	-	0	1	-	3	-	0	3	3	4						
MID. ATLANTIC	6	7	24	208	431	-	8	55	265	459	14	12	43	437	424						
N.J.	-	2	9	54	84	-	2	10	72	175	-	1	10	57	77						
N.Y. (Upstate)	5	1	14	57	66	-	1	43	47	36	8	5	29	172	107						
N.Y. City	-	2	10	57	206	-	1	5	41	96	-	1	9	33	69						
Pa.	1	1	5	40	75	-	3	9	105	152	6	5	17	175	171						
E.N. CENTRAL	4	6	15	167	234	2	7	24	238	394	10	8	25	270	229						
Ill.	-	1	11	34	79	-	0	6	14	112	-	1	4	21	39						
Ind.	1	0	5	19	12	-	0	17	35	28	-	0	6	19	14						
Mich.	1	2	8	59	78	2	3	7	95	125	1	2	6	68	71						
Ohio	2	1	4	41	35	-	2	10	88	96	9	4	19	143	83						
Wis.	-	0	5	14	30	-	0	4	6	33	-	0	5	19	22						
W.N. CENTRAL	1	2	30	87	64	3	4	22	104	180	-	1	14	47	51						
Iowa	-	0	2	8	18	-	0	3	9	18	-	0	3	8	3						
Kans.	-	0	5	22	12	1	0	2	8	22	-	0	2	4	2						
Minn.	-	0	29	9	3	1	0	13	14	20	-	0	11	11	11						
Mo.	-	1	3	29	25	-	2	7	64	95	-	0	3	15	21						
Nebr.	1	0	3	12	6	1	0	1	9	20	-	0	2	5	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	2						
S. Dak.	-	0	3	7	-	-	0	1	-	5	-	0	6	4	10						
S. ATLANTIC	11	11	34	351	447	19	23	66	774	965	5	8	19	265	262						
Del.	-	0	2	10	5	-	1	4	30	21	-	0	2	8	13						
D.C.	-	0	2	5	2	-	0	2	5	10	-	0	5	14	8						
Fla.	8	4	18	139	165	14	8	19	284	332	3	3	9	111	68						
Ga.	2	1	7	48	93	2	3	7	115	152	1	0	4	11	22						
Md.	1	1	6	38	45	1	3	10	108	104	-	1	5	48	79						
N.C.	-	0	20	61	57	-	0	23	106	105	-	0	5	23	19						
S.C.	-	0	3	12	24	1	2	7	47	109	-	0	1	2	11						
Va.	-	1	11	34	53	1	1	18	36	105	1	1	7	41	32						
W. Va.	-	0	3	4	3	-	0	18	43	27	-	0	3	7	10						
E.S. CENTRAL	1	2	15	82	175	1	6	18	211	250	1	1	9	55	55						
Ala.	-	0	9	8	20	-	1	7	65	58	-	0	2	7	10						
Ky.	-	0	5	27	17	-	1	5	46	47	-	0	4	17	17						
Miss.	-	0	1	5	14	-	0	3	10	39	-	0	1	1	3						
Tenn.	1	1	6	42	124	1	2	12	90	106	1	1	7	30	25						
W.S. CENTRAL	-	5	77	120	290	1	13	315	410	381	-	1	32	38	26						
Ark.	-	0	9	32	10	-	1	4	31	47	-	0	3	3	5						
La.	-	0	3	2	48	-	0	3	11	55	-	0	2	4	1						
Okla.	-	0	2	4	4	1	0	17	26	30	-	0	3	1	3						
Tex.	-	4	73	82	228	-	11	295	342	249	-	0	26	30	17						
MOUNTAIN	-	5	18	174	207	-	5	39	136	362	2	2	7	66	69						
Ariz.	-	2	16	98	106	-	2	23	54	232	-	1	3	24	15						
Colo.	-	1	4	26	26	-	1	5	24	39	-	0	2	7	17						
Idaho	-	0	2	8	18	-	0	2	10	7	1	0	2	7	3						
Mont.	-	0	3	9	7	-	0	7	-	3	1	0	1	5	5						
Nev.	-	0	2	7	14	-	0	4	14	37	-	0	2	3	13						
N. Mex.	-	0	3	12	18	-	0	3	11	13	-	0	1	4	2						
Utah	-	0	2	11	17	-	0	5	23	29	-	0	1	16	10						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	1	-	4						
PACIFIC	28	20	163	828	475	5	10	61	368	416	1	2	9	65	49						
Alaska	-	0	1	-	3	-	0	1	3	7	-	0	1	-	-						
Calif.	28	16	162	754	395	5	7	41	285	279	1	2	9	65	47						
Hawaii	-	0	2	8	19	-	0	1	4	6	-	0	1	-	2						
Oreg.	-	1	5	34	28	-	1	6	45	73	N	0	0	N	N						
Wash.	-	1	13	32	30	-	0	18	31	51	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	3	16	54	1	1	8	22	33	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


