
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 26, 2001 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2001
AIDS § cummulative for 2000
Chlamydia† cummulative for 2001
Chlamydia† cummulative for 2000
Cryptosporidiosis cummulative for 2001
Cryptosporidiosis cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 2001
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 2001
Escherichia coli O157:H7 PHLIS cummulative for 2000

tab delimited data:
test
UNITED STATES	11,921	14,542	248,136	280,555	558	591	453	661	317	543											
NEW ENGLAND	469	975	8,920	9,358	21	34	56	76	39	75											
Maine	14	14	484	543	3	5	6	5	6	6											
N.H.	13	13	484	419	-	2	10	4	6	6											
Vt.	10	1	226	221	9	10	2	2	1	3											
Mass.	271	668	3,909	4,007	4	10	22	35	16	29											
R.I.	40	33	1,078	1,038	3	2	4	3	2	5											
Conn.	121	246	2,739	3,130	2	5	12	27	8	26											
MID. ATLANTIC	2,254	3,254	25,281	30,992	60	115	43	97	31	75											
Upstate N.Y.	97	157	4,607	5,316	32	29	35	71	20	38											
N.Y. City	1,028	1,931	10,071	11,168	25	76	1	7	1	3											
N.J.	635	722	2,933	5,036	2	4	7	19	10	17											
Pa.	494	444	7,670	9,472	1	6	N	N	-	17											
E.N. CENTRAL	926	1,563	34,917	47,772	181	122	100	122	51	80											
Ohio	167	174	4,145	12,358	45	20	32	23	23	14											
Ind.	85	146	5,849	5,167	25	8	21	12	9	13											
Ill.	433	1,003	9,579	13,863	1	17	13	38	7	28											
Mich.	189	185	11,748	9,621	46	16	18	20	-	17											
Wis.	52	55	3,596	6,763	64	61	16	29	12	8											
W.N. CENTRAL	243	309	12,695	15,523	27	39	49	93	50	84											
Minn.	47	47	2,497	3,239	-	10	16	23	21	32											
Iowa	24	24	1,490	2,054	15	11	7	14	6	8											
Mo.	117	149	4,281	5,163	6	6	10	28	12	21											
N. Dak.	1	-	352	362	-	2	-	5	3	6											
S. Dak.	-	3	754	710	3	3	4	2	4	3											
Nebr.	16	19	910	1,506	3	4	4	14	-	10											
Kans.	38	67	2,411	2,489	-	3	8	7	4	4											
S. ATLANTIC	3,720	3,928	51,298	49,992	119	97	50	54	23	45											
Del.	72	76	1,138	1,209	1	2	-	1	-	-											
Md.	436	450	4,884	5,063	25	6	3	8	-	1											
D.C.	297	265	1,408	1,335	7	2	-	-	U	U											
Va.	270	259	6,738	6,224	7	4	12	12	8	13											
W. Va.	28	26	912	833	-	3	1	2	-	2											
N.C.	190	255	7,516	8,302	14	8	21	9	9	6											
S.C.	250	294	5,239	3,910	-	-	2	3	2	3											
Ga.	392	358	10,321	10,184	41	53	4	5	2	10											
Fla.	1,785	1,945	13,142	12,932	24	19	7	14	2	10											
E.S. CENTRAL	682	768	18,234	20,162	14	19	21	33	14	23											
Ky.	121	99	3,532	3,216	1	1	5	10	5	10											
Tenn.	220	314	5,654	5,780	2	3	11	14	8	11											
Ala.	174	206	4,433	6,359	5	8	5	1	-	-											
Miss.	167	149	4,615	4,807	6	7	-	8	1	2											
W.S. CENTRAL	1,296	1,423	38,972	42,007	7	30	24	34	29	52											
Ark.	81	92	3,145	2,525	2	1	1	4	-	4											
La.	331	214	6,730	7,647	3	6	1	3	13	13											
Okla.	67	112	3,872	3,760	2	2	8	7	8	3											
Tex.	817	1,005	25,225	28,075	-	21	14	20	8	32											
MOUNTAIN	510	515	13,134	16,332	44	31	49	53	31	32											
Mont.	11	7	862	601	3	4	3	9	-	-											
Idaho	7	11	703	765	5	3	6	9	-	4											
Wyo.	1	2	260	310	-	3	1	3	-	2											
Colo.	109	129	1,116	4,955	15	8	23	16	16	7											
N. Mex.	40	50	2,090	2,024	8	1	3	2	2	3											
Ariz.	202	142	5,717	5,126	1	2	7	12	7	13											
Utah	48	57	447	1,027	10	8	3	1	5	1											
Nev.	92	117	1,939	1,524	2	2	3	1	1	2											
PACIFIC	1,821	1,807	44,685	48,417	85	104	61	99	49	77											
Wash.	201	196	5,599	5,272	N	U	15	25	13	37											
Oreg.	69	86	981	2,771	3	3	10	12	7	18											
Calif.	1,526	1,457	36,912	37,927	81	101	34	54	27	14											
Alaska	9	5	1,067	1,022	-	-	1	1	-	1											
Hawaii	16	63	126	1,425	1	-	1	7	2	7											
Guam	9	13	-	218	-	-	N	N	U	U											
P.R.	408	284	2,090	U	-	-	-	3	U	U											
V.I.	2	18	53	-	-	-	-	-	U	U											
Amer. Samoa	-	-	U	U	U	U	U	U	U	U											
C.N.M.I.	-	-	50	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


