
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 4, 1999 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,244	1,363	5,578	6,837	35,496	39,406	27,214	31,844													
NEW ENGLAND	62	64	841	1,379	2,031	2,377	1,967	2,172													
Maine	3	5	166	229	126	158	99	63													
N.H.	2	5	50	77	133	177	138	212													
Vt.	4	1	87	63	88	136	80	107													
Mass.	23	25	208	483	1,083	1,251	1,090	1,277													
R.I.	5	10	93	96	121	132	147	34													
Conn.	25	18	237	431	480	523	413	479													
MID. ATLANTIC	306	398	1,074	1,508	4,547	6,201	4,003	5,519													
Upstate N.Y.	69	87	758	1,037	1,299	1,517	1,228	1,293													
N.Y. City	151	225	U	U	1,243	1,792	1,134	1,395													
N.J.	48	55	166	207	989	1,374	685	1,317													
Pa.	38	31	150	264	1,016	1,518	956	1,514													
E.N. CENTRAL	140	140	144	121	5,059	5,921	3,214	4,556													
Ohio	18	15	34	56	1,209	1,428	973	1,085													
Ind.	19	10	13	11	506	626	403	502													
Ill.	54	56	10	N	1,495	1,824	399	1,466													
Mich.	39	47	87	35	906	1,090	897	1,019													
Wis.	10	12	-	19	943	953	542	484													
W.N. CENTRAL	72	89	655	670	2,095	2,154	2,152	2,209													
Minn.	41	55	102	110	609	536	641	631													
Iowa	13	7	153	143	257	350	197	277													
Mo.	14	14	14	41	689	583	862	797													
N. Dak.	-	2	133	131	44	59	49	67													
S. Dak.	-	-	163	151	92	115	114	125													
Nebr.	-	1	3	7	185	172	78	45													
Kans.	4	10	87	87	219	339	211	267													
S. ATLANTIC	333	296	1,996	2,232	8,379	8,096	4,954	5,812													
Del.	1	3	42	48	133	74	144	112													
Md.	88	86	378	422	834	875	940	847													
D.C.	18	18	-	-	69	79	U	U													
Va.	69	54	543	525	1,179	1,037	919	827													
W. Va.	3	2	106	76	163	145	147	149													
N.C.	30	27	396	538	1,250	1,211	1,243	1,361													
S.C.	17	6	132	143	665	601	479	516													
Ga.	28	36	222	290	1,438	1,606	651	1,456													
Fla.	79	64	177	190	2,648	2,468	431	544													
E.S. CENTRAL	22	32	250	261	1,755	2,218	1,029	1,509													
Ky.	7	7	35	31	393	345	-	124													
Tenn.	6	16	93	133	317	559	499	676													
Ala.	7	6	121	95	561	658	453	553													
Miss.	2	3	1	2	484	656	77	156													
W.S. CENTRAL	16	35	94	28	3,586	4,549	3,170	3,050													
Ark.	3	1	14	28	614	581	120	359													
La.	10	14	-	-	334	717	496	764													
Okla.	2	3	80	N	406	460	314	221													
Tex.	1	17	-	-	2,232	2,791	2,240	1,706													
MOUNTAIN	42	61	194	244	2,877	2,402	2,305	1,897													
Mont.	4	1	57	52	78	75	1	43													
Idaho	3	8	5	N	121	116	81	92													
Wyo.	1	-	43	64	65	62	49	56													
Colo.	16	18	1	42	666	510	670	479													
N. Mex.	2	12	9	6	359	280	217	247													
Ariz.	8	9	66	48	909	794	733	649													
Utah	4	1	8	26	494	337	501	122													
Nev.	4	12	5	6	185	228	53	209													
PACIFIC	251	248	330	394	5,167	5,488	4,420	5,120													
Wash.	27	20	-	-	632	478	795	648													
Oreg.	21	15	2	7	409	309	480	317													
Calif.	191	203	321	364	3,753	4,375	2,849	3,836													
Alaska	1	3	7	23	53	55	30	33													
Hawaii	11	7	-	-	320	271	266	286													
Guam	-	2	-	-	24	39	U	U													
P.R.	-	-	65	49	383	750	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


