
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending May 18, 2002 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2002
Legionellosis cummulative for 2001
Listeriosis cummulative for 2002
Listeriosis cummulative for 2001
Lyme Disease cummulative for 2002
Lyme Disease cummulative for 2001
Malaria cummulative for 2002
Malaria cummulative for 2001
Measles Total cummulative for 2002
Measles Total cummulative for 2001

tab delimited data:
test
UNITED STATES	230	307	132	183	1,653	1,833	369	447	8	72											
NEW ENGLAND	8	10	15	17	61	368	22	32	-	5											
Maine	1	-	2	-	-	-	1	3	-	-											
N.H.	1	2	2	-	19	2	5	2	-	-											
Vt.	-	4	-	-	1	1	1	-	-	1											
Mass.	4	2	8	10	34	128	8	14	-	3											
R.I.	-	-	1	-	7	-	1	1	-	-											
Conn.	2	2	2	7	-	237	6	12	-	1											
MID. ATLANTIC	55	72	22	37	1,319	1,064	82	123	4	8											
Upstate N.Y.	16	17	10	9	919	255	14	16	-	4											
N.Y. City	10	5	5	8	55	27	51	63	4	1											
N.J.	10	9	3	13	89	260	11	30	-	1											
Pa.	19	41	4	7	256	522	6	14	-	2											
E.N. CENTRAL	63	77	19	26	14	102	43	61	-	10											
Ohio	31	34	9	4	12	5	10	9	-	3											
Ind.	4	3	1	2	2	2	1	9	-	4											
Ill.	-	10	-	8	-	10	9	21	-	3											
Mich.	22	16	7	10	-	-	19	15	-	-											
Wis.	6	14	2	2	U	85	4	7	-	-											
W.N. CENTRAL	17	22	4	3	28	56	31	16	-	6											
Minn.	2	1	-	-	15	20	11	6	-	2											
Iowa	4	4	1	-	5	4	2	1	-	-											
Mo.	6	8	1	1	6	7	7	4	-	2											
N. Dak.	-	-	1	-	-	-	1	-	-	-											
S. Dak.	1	-	-	-	-	-	-	-	-	-											
Nebr.	4	3	-	1	-	-	5	2	-	-											
Kans.	-	6	1	1	2	25	5	3	-	2											
S. ATLANTIC	47	41	19	23	171	162	113	97	1	4											
Del.	3	-	-	-	21	17	1	1	-	-											
Md.	4	7	3	2	92	101	27	34	-	3											
D.C.	-	2	-	-	6	7	5	4	-	-											
Va.	3	6	1	4	7	27	9	20	-	-											
W. Va.	N	N	-	2	-	1	1	1	-	-											
N.C.	4	4	2	-	22	5	7	1	-	-											
S.C.	4	1	3	2	2	1	3	4	-	-											
Ga.	7	4	4	6	-	-	40	15	-	1											
Fla.	22	17	6	7	21	3	20	17	1	-											
E.S. CENTRAL	6	26	8	8	10	5	5	11	-	2											
Ky.	4	6	2	2	4	3	1	2	-	2											
Tenn.	-	9	3	3	2	2	1	5	-	-											
Ala.	2	7	3	3	4	-	2	3	-	-											
Miss.	-	4	-	-	-	-	1	1	-	-											
W.S. CENTRAL	2	8	3	16	2	43	3	6	-	1											
Ark.	-	-	-	1	-	-	1	2	-	-											
La.	-	5	-	-	1	2	2	2	-	-											
Okla.	2	1	3	-	-	-	-	1	-	-											
Tex.	-	2	-	15	1	41	-	1	-	1											
MOUNTAIN	17	19	11	16	8	2	13	20	-	1											
Mont.	1	-	-	-	-	-	-	2	-	-											
Idaho	-	-	-	-	1	1	-	2	-	1											
Wyo.	3	1	-	1	-	-	-	-	-	-											
Colo.	4	8	2	3	2	-	6	10	-	-											
N. Mex.	1	1	-	3	1	-	-	1	-	-											
Ariz.	3	5	7	3	1	-	2	1	-	-											
Utah	5	2	2	1	2	-	2	2	-	-											
Nev.	-	2	-	5	1	1	3	2	-	-											
PACIFIC	15	32	31	37	40	31	57	81	3	35											
Wash.	1	6	3	2	-	1	5	2	-	15											
Oreg.	N	N	2	4	1	4	2	6	-	2											
Calif.	14	21	26	31	39	26	47	66	3	13											
Alaska	-	1	-	-	-	-	1	1	-	-											
Hawaii	-	4	-	-	N	N	2	6	-	5											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	2	-	-	N	N	-	3	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


