
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending February 16, 2013 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2013
Rabies, animal cummulative for 2012
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2013
Salmonellosis cummulative for 2012
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2013
Shiga toxin-producing E. coli(STEC)† cummulative for 2012

tab delimited data:
test
UNITED STATES	9	72	128	135	443	176	987	1,687	2,389	3,600	13	121	204	227	406						
NEW ENGLAND	-	6	16	23	49	6	37	72	99	123	-	4	12	10	10						
Conn.	-	3	8	9	23	-	8	18	21	31	-	1	4	2	5						
Maine	-	1	4	5	15	1	3	11	5	9	-	0	6	-	-						
Mass.	-	0	0	-	-	5	21	53	55	58	-	2	7	6	5						
N.H.	-	0	3	2	4	-	2	8	7	9	-	0	4	2	-						
R.I.	-	0	5	2	5	-	2	7	5	5	-	0	1	-	-						
Vt.	-	1	7	5	2	-	1	7	6	11	-	0	2	-	-						
MID. ATLANTIC	5	14	31	34	57	17	90	193	248	382	1	11	23	25	49						
N.J.	-	0	0	-	-	-	17	48	12	101	-	1	6	-	15						
N.Y. (Upstate)	5	7	20	34	23	9	23	64	73	70	-	4	13	11	6						
N.Y. City	-	0	0	-	-	2	20	49	82	93	-	1	7	4	10						
Pa.	-	6	15	-	34	6	28	82	81	118	1	3	11	10	18						
E.N. CENTRAL	-	2	13	2	4	15	100	239	213	399	3	16	72	43	77						
Ill.	-	1	6	1	-	-	34	79	52	143	-	3	16	-	13						
Ind.	-	0	2	-	-	-	13	40	15	36	-	2	23	8	6						
Mich.	-	0	5	1	3	-	15	46	52	74	-	3	41	13	30						
Ohio	-	0	7	-	1	15	24	53	85	80	3	3	20	15	7						
Wis.	N	0	0	N	N	-	13	35	9	66	-	3	21	7	21						
W.N. CENTRAL	-	3	18	8	19	6	46	115	151	177	-	16	31	35	44						
