
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 15, 2009 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	16	60	276	1,903	2,119	4	9	21	296	320	113	261	452	7,760	7,681						
NEW ENGLAND	-	1	48	33	45	-	0	5	2	6	8	5	15	205	198						
Conn.	-	0	48	-	-	-	0	5	-	-	-	1	5	39	18						
Maine	-	0	2	8	14	-	0	1	-	-	-	0	1	1	8						
Mass.	-	0	1	2	-	-	0	1	2	-	8	4	11	144	141						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	11	12						
R.I.	-	0	6	7	18	-	0	1	-	4	-	0	5	10	14						
Vt.	-	0	2	11	13	-	0	0	-	2	-	0	2	-	5						
MID. ATLANTIC	2	4	14	115	218	1	0	3	20	19	25	35	51	1,141	1,016						
N.J.	-	0	0	-	-	-	0	0	-	-	2	4	13	140	138						
N.Y. (Upstate)	1	1	10	50	46	-	0	2	10	6	3	2	8	77	86						
N.Y. City	-	0	4	3	90	-	0	2	-	1	17	23	40	717	619						
Pa.	1	1	8	62	82	1	0	2	10	12	3	6	12	207	173						
E.N. CENTRAL	2	10	41	416	457	1	1	7	60	62	13	23	44	626	698						
Ill.	N	0	0	N	N	N	0	0	N	N	3	8	19	184	278						
Ind.	-	3	32	134	159	-	0	6	18	19	6	2	10	97	81						
Mich.	-	0	2	19	15	-	0	1	2	2	3	3	18	142	125						
Ohio	2	7	18	263	283	1	1	4	40	41	-	6	15	174	182						
Wis.	-	0	0	-	-	-	0	0	-	-	1	1	4	29	32						
W.N. CENTRAL	-	2	161	90	150	-	0	3	20	30	-	6	14	172	250						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	12	12						
Kans.	-	1	5	38	58	-	0	2	13	3	-	0	3	18	20						
Minn.	-	0	156	-	22	-	0	3	-	22	-	2	6	40	63						
Mo.	-	1	5	40	64	-	0	1	5	2	-	3	10	83	148						
Nebr.	-	0	0	-	-	-	0	0	-	-	-	0	3	15	7						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	3	-						
S. Dak.	-	0	2	2	4	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	10	26	53	910	852	2	4	14	135	136	45	63	262	1,931	1,671						
Del.	-	0	2	13	3	-	0	0	-	-	-	0	3	22	10						
D.C.	N	0	0	N	N	N	0	0	N	N	-	3	9	96	86						
Fla.	6	15	36	533	474	1	2	13	85	87	-	19	31	601	632						
Ga.	3	8	25	275	289	1	1	5	43	41	6	14	227	419	349						
Md.	-	0	1	4	4	-	0	0	-	1	11	6	16	189	204						
N.C.	N	0	0	N	N	N	0	0	N	N	15	9	19	340	164						
S.C.	-	0	0	-	-	-	0	0	-	-	3	2	6	65	54						
Va.	N	0	0	N	N	N	0	0	N	N	10	5	16	195	165						
W. Va.	1	2	13	85	82	-	0	3	7	7	-	0	2	4	7						
E.S. CENTRAL	-	5	25	188	231	-	1	3	27	42	8	23	36	700	653						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	16	266	273						
Ky.	-	1	5	53	56	-	0	2	7	9	1	1	10	37	50						
Miss.	-	0	3	-	28	-	0	1	-	8	-	4	18	128	92						
Tenn.	-	3	23	135	147	-	0	3	20	25	7	8	19	269	238						
W.S. CENTRAL	1	1	6	68	74	-	0	3	14	12	6	49	80	1,465	1,301						
Ark.	1	0	5	38	13	-	0	3	9	3	1	4	35	124	98						
La.	-	1	5	30	61	-	0	1	5	9	5	13	40	303	351						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	35	46						
Tex.	-	0	0	-	-	-	0	0	-	-	-	31	46	1,003	806						
MOUNTAIN	1	2	7	81	90	-	0	3	17	11	-	7	18	170	400						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	8	22	207						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	55	97						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	3	2						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	1	1	4	30	43	-	0	2	7	5	-	1	7	60	50						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	28	25						
Utah	-	1	6	42	46	-	0	3	9	6	-	0	2	-	16						
Wyo.	-	0	2	9	1	-	0	1	1	-	-	0	1	2	3						
PACIFIC	-	0	1	2	2	-	0	1	1	2	8	46	67	1,350	1,494						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
Calif.	N	0	0	N	N	N	0	0	N	N	4	41	59	1,241	1,351						
Hawaii	-	0	1	2	2	-	0	1	1	2	-	0	3	19	14						
Oreg.	N	0	0	N	N	N	0	0	N	N	3	1	4	29	8						
Wash.	N	0	0	N	N	N	0	0	N	N	1	2	8	61	120						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	5	3	11	126	91						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


