
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending November 3, 2007 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	219	255	1,194	17,257	17,285	7	21	105	912	1,227	13	21	87	867	949						
NEW ENGLAND	47	41	296	3,166	3,969	-	1	5	48	47	-	1	3	36	46						
Conn.	6	11	214	1,555	1,618	-	0	3	1	10	-	0	1	6	9						
Maine	40	3	53	406	231	-	0	2	7	4	-	0	3	7	7						
Mass.	-	3	27	211	1,402	-	0	3	29	22	-	0	2	19	22						
N.H.	1	6	81	722	595	-	0	4	8	9	-	0	1	-	4						
R.I.	-	0	93	151	31	-	0	1	-	1	-	0	1	1	2						
Vt.	-	1	13	121	92	-	0	2	3	1	-	0	1	3	2						
MID. ATLANTIC	78	108	615	8,779	8,891	-	5	14	227	322	2	3	8	118	140						
N.J.	-	26	143	1,859	2,283	-	0	2	-	82	-	0	2	13	18						
N.Y. (Upstate)	66	49	426	2,922	3,325	-	1	5	56	40	1	1	3	31	31						
N.Y. City	-	1	22	168	285	-	3	7	135	157	-	0	4	26	53						
Pa.	12	40	298	3,830	2,998	-	1	4	36	43	1	1	5	48	38						
E.N. CENTRAL	1	8	136	1,164	1,654	1	2	6	93	148	2	3	9	126	145						
Ill.	-	1	12	111	107	-	1	6	41	76	-	1	3	40	39						
Ind.	-	0	7	41	21	-	0	2	9	11	-	0	4	24	21						
Mich.	-	1	5	53	51	-	0	2	15	17	-	0	3	23	24						
Ohio	-	0	3	16	42	1	0	2	19	27	2	1	2	30	42						
Wis.	1	6	123	943	1,433	-	0	2	9	17	-	0	3	9	19						
W.N. CENTRAL	57	4	195	520	716	-	0	12	28	46	2	1	5	55	58						
Iowa	-	1	11	100	94	-	0	1	3	2	-	0	3	12	17						
Kans.	-	0	2	9	4	-	0	1	2	7	-	0	1	1	4						
Minn.	57	1	188	374	601	-	0	12	11	26	2	0	3	18	13						
Mo.	-	0	6	29	5	-	0	1	5	6	-	0	3	14	14						
Nebr.	-	0	1	6	11	-	0	1	6	3	-	0	2	5	6						
N. Dak.	-	0	7	2	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	3						
S. ATLANTIC	33	57	175	3,358	1,893	3	4	13	215	301	3	3	11	145	164						
Del.	1	12	34	631	439	-	0	1	4	5	-	0	1	1	4						
D.C.	-	0	7	13	55	-	0	2	3	3	-	0	1	-	1						
Fla.	-	1	11	77	19	1	1	7	52	52	2	1	7	56	64						
Ga.	-	0	1	2	7	1	0	5	30	82	-	0	5	22	14						
Md.	32	27	111	1,803	1,067	1	1	5	53	69	-	0	2	20	13						
N.C.	-	0	8	42	27	-	0	4	20	28	1	0	6	17	24						
S.C.	-	0	2	23	18	-	0	1	6	9	-	0	2	14	19						
Va.	-	12	61	700	248	-	1	4	45	51	-	0	2	13	17						
W. Va.	-	0	14	67	13	-	0	1	2	2	-	0	2	2	8						
E.S. CENTRAL	-	1	5	47	31	-	0	3	31	23	-	1	4	42	39						
Ala.	-	0	3	11	7	-	0	1	5	9	-	0	2	7	5						
Ky.	-	0	2	5	7	-	0	1	8	3	-	0	2	10	10						
Miss.	-	0	0	-	3	-	0	1	2	6	-	0	4	9	5						
Tenn.	-	0	4	31	14	-	0	2	16	5	-	0	2	16	19						
W.S. CENTRAL	3	1	6	60	22	1	1	29	74	91	2	2	15	87	84						
Ark.	-	0	1	1	-	1	0	1	2	4	-	0	2	9	10						
La.	-	0	1	2	1	-	0	2	14	8	-	0	4	25	34						
Okla.	-	0	0	-	-	-	0	3	5	7	-	0	4	15	8						
Tex.	3	1	6	57	21	-	1	25	53	72	2	0	11	38	32						
MOUNTAIN	-	0	4	36	27	-	1	6	50	68	-	1	4	53	64						
Ariz.	-	0	1	2	9	-	0	3	12	22	-	0	2	12	15						
Colo.	-	0	1	2	-	-	0	2	16	17	-	0	2	17	20						
Idaho	-	0	2	7	6	-	0	2	2	1	-	0	1	3	3						
Mont.	-	0	2	4	-	-	0	1	3	2	-	0	1	2	4						
Nev.	-	0	2	8	3	-	0	1	2	4	-	0	1	4	6						
N. Mex.	-	0	1	4	3	-	0	1	4	5	-	0	1	2	6						
Utah	-	0	2	6	5	-	0	3	11	17	-	0	2	11	6						
Wyo.	-	0	1	3	1	-	0	0	-	-	-	0	1	2	4						
PACIFIC	-	2	16	127	82	2	3	45	146	181	2	4	48	205	209						
Alaska	-	0	1	7	3	-	0	1	2	23	-	0	1	1	3						
Calif.	-	2	9	114	73	-	2	7	106	139	2	3	10	146	162						
Hawaii	N	0	0	N	N	-	0	1	2	8	-	0	2	8	8						
Oreg.	-	0	1	3	6	-	0	3	13	11	-	0	3	29	36						
Wash.	-	0	8	3	-	2	0	43	23	-	-	0	43	21	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
