
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 29, 2000 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	704	734	6,298	9,397	3,821	3,961	2	35	1	12	47	63									
NEW ENGLAND	50	54	173	142	36	89	2	2	1	4	6	10									
Maine	1	5	10	5	5	1	-	-	-	-	-	-									
N.H.	10	10	17	8	11	9	2	2	1	1	3	1									
Vt.	3	4	6	3	5	1	-	-	-	3	3	-									
Mass.	23	22	69	55	6	30	-	-	-	-	-	7									
R.I.	1	1	8	11	9	22	-	-	-	-	-	-									
Conn.	12	12	63	60	-	26	-	-	-	-	-	2									
MID. ATLANTIC	116	131	598	690	528	523	-	8	-	1	9	5									
Upstate N.Y.	57	53	125	152	77	116	-	8	-	-	8	2									
N.Y. City	26	41	197	193	240	158	-	-	-	-	-	3									
N.J.	25	34	80	84	68	75	-	-	-	-	-	-									
Pa.	8	3	196	261	143	174	-	-	-	1	1	-									
E.N. CENTRAL	94	121	758	1,782	404	418	-	7	-	-	7	2									
Ohio	38	40	161	413	71	54	-	2	-	-	2	-									
Ind.	15	19	38	64	30	27	-	-	-	-	-	1									
Ill.	35	52	269	387	63	39	-	4	-	-	4	-									
Mich.	6	9	277	870	239	273	-	1	-	-	1	1									
Wis.	-	1	13	48	1	25	-	-	-	-	-	-									
W.N. CENTRAL	35	34	578	439	526	162	-	1	-	1	2	-									
Minn.	20	19	137	45	21	30	-	-	-	1	1	-									
Iowa	-	1	56	83	26	25	-	1	-	-	1	-									
Mo.	8	4	298	261	441	90	-	-	-	-	-	-									
N. Dak.	1	-	2	1	2	-	-	-	-	-	-	-									
S. Dak.	-	2	-	8	-	1	-	-	-	-	-	-									
Nebr.	4	4	19	31	20	12	-	-	-	-	-	-									
Kans.	2	4	66	10	16	4	-	-	-	-	-	-									
S. ATLANTIC	192	164	780	1,074	709	623	-	3	-	-	3	4									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	51	45	106	193	73	92	-	-	-	-	-	-									
D.C.	-	4	15	37	19	14	-	-	-	-	-	-									
Va.	29	12	88	97	93	58	-	2	-	-	2	3									
W. Va.	5	6	47	24	6	16	-	-	-	-	-	-									
N.C.	17	24	97	81	142	137	-	-	-	-	-	-									
S.C.	11	3	31	24	5	38	-	-	-	-	-	-									
Ga.	51	45	126	295	119	74	-	-	-	-	-	-									
Fla.	28	25	270	321	252	193	-	1	-	-	1	1									
E.S. CENTRAL	34	46	258	253	275	279	-	-	-	-	-	2									
Ky.	12	6	30	51	53	22	-	-	-	-	-	2									
Tenn.	15	24	94	103	123	138	-	-	-	-	-	-									
Ala.	6	14	40	38	31	54	-	-	-	-	-	-									
Miss.	1	2	94	61	68	65	-	-	-	-	-	-									
W.S. CENTRAL	38	44	1,038	1,807	380	654	-	1	-	-	1	6									
Ark.	1	2	95	28	63	47	-	1	-	-	1	-									
La.	7	10	28	98	50	110	-	-	-	-	-	-									
Okla.	28	29	165	333	83	87	-	-	-	-	-	-									
Tex.	2	3	750	1,348	184	410	-	-	-	-	-	6									
MOUNTAIN	72	64	530	795	290	368	-	11	-	1	12	1									
Mont.	-	1	3	14	3	16	U	-	U	-	-	-									
Idaho	3	1	18	29	5	20	-	-	-	-	-	-									
Wyo.	1	1	10	4	2	9	U	-	U	-	-	-									
Colo.	11	11	122	150	54	56	-	1	-	1	2	-									
N. Mex.	15	17	45	31	75	120	-	-	-	-	-	-									
Ariz.	34	28	260	453	112	90	-	-	-	-	-	1									
Utah	7	3	37	31	14	22	-	3	-	-	3	-									
Nev.	1	2	35	83	25	35	-	7	-	-	7	-									
PACIFIC	73	76	1,585	2,415	673	845	-	2	-	5	7	33									
Wash.	3	2	165	191	49	39	-	-	-	-	-	5									
Oreg.	19	26	126	153	58	66	-	-	-	-	-	11									
Calif.	26	39	1,283	2,053	554	717	-	1	-	3	4	16									
Alaska	5	5	8	5	6	13	-	1	-	-	1	-									
Hawaii	20	4	3	13	6	10	-	-	-	2	2	1									
Guam	-	-	-	1	-	2	U	-	U	-	-	1									
P.R.	1	2	62	190	67	141	-	-	-	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


