
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2007 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	35	55	201	1,464	1,997	34	76	405	2,148	2,461	19	39	109	932	1,181						
NEW ENGLAND	-	2	6	56	112	2	2	5	35	67	-	2	13	48	78						
Conn.	-	0	3	9	21	1	0	5	20	28	-	0	9	12	17						
Maine	-	0	1	1	7	-	0	2	2	15	-	0	2	1	3						
Mass.	-	1	4	27	54	-	0	2	3	12	-	1	5	15	40						
N.H.	-	0	3	10	18	-	0	1	4	7	-	0	2	-	6						
R.I.	-	0	2	7	6	1	0	4	5	4	-	0	6	16	9						
Vt.	-	0	1	2	6	-	0	1	1	1	-	0	2	4	3						
MID. ATLANTIC	3	7	20	202	215	1	9	21	250	302	5	12	55	269	396						
N.J.	-	2	5	42	68	-	2	7	51	95	-	1	10	21	55						
N.Y. (Upstate)	1	1	11	41	45	1	1	13	50	37	3	5	30	88	128						
N.Y. City	-	2	10	72	63	-	2	6	52	72	-	2	24	39	67						
Pa.	2	1	5	47	39	-	3	8	97	98	2	5	19	121	146						
E.N. CENTRAL	2	6	17	127	173	2	9	23	240	290	6	8	31	168	253						
Ill.	-	2	7	39	44	-	2	6	60	87	-	0	13	1	52						
Ind.	-	0	7	6	15	-	0	21	26	27	-	1	6	15	18						
Mich.	1	2	8	36	55	1	2	8	63	84	-	3	10	62	53						
Ohio	1	1	4	39	39	1	2	10	80	68	6	3	19	82	105						
Wis.	-	0	4	7	20	-	0	3	11	24	-	0	3	8	25						
W.N. CENTRAL	2	2	18	93	81	-	2	15	70	83	-	1	16	40	32						
Iowa	1	0	4	20	7	-	0	3	12	12	-	0	2	5	7						
Kans.	-	0	1	2	21	-	0	1	5	8	-	0	3	2	1						
Minn.	-	0	17	46	8	-	0	13	13	10	-	0	11	11	-						
Mo.	1	0	2	14	26	-	1	5	31	44	-	0	2	16	13						
Nebr.	-	0	2	6	11	-	0	3	7	6	-	0	1	3	7						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	8	-	0	1	2	3	-	0	1	3	4						
S. ATLANTIC	15	11	27	282	283	19	20	56	568	693	1	8	25	188	222						
Del.	-	0	1	3	10	-	0	3	8	30	-	0	2	5	6						
D.C.	-	0	5	14	2	-	0	2	1	5	-	0	5	1	9						
Fla.	4	3	13	81	108	11	7	14	213	237	1	2	9	78	83						
Ga.	-	1	4	39	33	-	3	10	60	118	-	1	2	14	15						
Md.	1	1	6	44	33	1	2	7	58	93	-	1	8	35	51						
N.C.	5	0	11	34	52	2	0	16	77	91	-	1	4	24	20						
S.C.	2	0	3	7	11	1	2	5	40	51	-	0	2	8	3						
Va.	3	1	5	56	30	4	2	8	82	28	-	1	4	20	31						
W. Va.	-	0	1	4	4	-	0	23	29	40	-	0	4	3	4						
E.S. CENTRAL	3	2	7	57	73	1	6	17	181	193	1	2	7	52	49						
Ala.	1	0	2	10	8	-	2	10	64	62	-	0	1	6	7						
Ky.	1	0	2	10	26	-	1	7	34	43	-	1	6	24	14						
Miss.	-	0	4	6	5	-	0	8	14	8	-	0	2	-	1						
Tenn.	1	1	5	31	34	1	3	8	69	80	1	1	3	22	27						
W.S. CENTRAL	-	6	43	101	195	5	18	169	415	467	1	1	16	45	40						
Ark.	-	0	2	6	36	1	1	7	25	39	-	0	2	3	2						
La.	-	1	4	18	12	-	1	4	39	40	-	0	2	2	6						
Okla.	-	0	3	3	4	1	1	24	20	18	-	0	6	2	1						
Tex.	-	4	39	74	143	3	14	135	331	370	1	1	13	38	31						
MOUNTAIN	4	5	17	174	166	-	4	9	117	79	3	2	8	59	59						
Ariz.	2	4	13	135	94	-	0	6	48	-	1	0	4	19	20						
Colo.	2	1	3	18	26	-	0	2	19	25	2	0	2	11	10						
Idaho	-	0	1	2	7	-	0	2	7	7	-	0	3	4	6						
Mont.	-	0	3	4	6	-	0	3	-	-	-	0	1	3	3						
Nev.	-	0	2	7	8	-	1	5	24	19	-	0	2	6	4						
N. Mex.	-	0	2	4	12	-	0	2	7	12	-	0	2	5	2						
Utah	-	0	1	2	11	-	0	4	12	16	-	0	2	8	14						
Wyo.	-	0	1	2	2	-	0	1	-	-	-	0	1	3	-						
PACIFIC	6	12	92	372	699	4	10	106	272	287	2	2	11	63	52						
Alaska	-	0	1	2	1	-	0	3	4	2	-	0	1	-	-						
Calif.	5	10	40	329	665	3	7	31	199	235	1	1	11	48	52						
Hawaii	-	0	1	3	9	-	0	1	-	5	-	0	1	1	-						
Oreg.	-	1	3	16	24	1	1	5	41	45	-	0	1	3	-						
