
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 18, 1996 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	21,920	28,773	96,112	310	139	100,352	147,937	1,365	1,545	263	461										
NEW ENGLAND	878	1,442	3,656	29	16	2,959	1,981	50	50	13	5										
Maine	15	23	-	3	-	18	30	-	-	1	1										
N.H.	25	47	274	1	1	58	40	3	5	-	-										
Vt.	8	13	-	5	5	24	17	20	4	1	-										
Mass.	490	637	2,574	11	10	851	1,131	24	40	6	3										
R.I.	61	120	808	3	-	208	203	3	1	5	1										
Conn.	279	602	-	6	-	1,800	560	-	-	N	N										
MID. ATLANTIC	5,707	7,413	13,201	34	22	11,092	16,183	136	140	58	59										
Upstate N.Y.	568	828	N	23	11	2,361	3,445	116	66	13	16										
N.Y. City	3,281	3,943	4,121	-	-	2,608	6,128	1	1	-	1										
N.J.	1,143	1,661	1,892	11	5	2,192	1,310	-	63	7	13										
Pa.	715	981	7,188	N	6	3,931	5,300	19	10	38	29										
E.N. CENTRAL	1,874	2,210	14,213	74	30	15,593	30,548	167	132	82	159										
Ohio	438	497	3,513	24	8	2,028	9,771	4	5	38	72										
Ind.	309	195	3,963	15	6	2,791	3,143	6	-	20	38										
Ill.	758	889	-	19	2	6,593	7,876	22	43	2	17										
Mich.	257	493	4,101	16	14	2,911	7,251	135	84	19	15										
Wis.	112	136	2,636	N	-	1,270	2,507	-	-	3	17										
W.N. CENTRAL	548	673	9,622	56	24	4,615	7,944	91	27	17	29										
Minn.	109	148	-	13	13	U	1,152	-	2	1	-										
Iowa	44	40	1,486	9	4	411	581	71	3	4	9										
Mo.	237	277	5,119	9	-	3,070	4,608	14	10	1	8										
N. Dak.	4	1	2	1	1	1	11	-	1	-	2										
S. Dak.	7	7	545	2	-	79	82	-	1	2	-										
Nebr.	40	51	760	6	1	153	387	2	7	7	8										
Kans.	107	149	1,710	16	5	901	1,123	4	3	2	2										
S. ATLANTIC	5,803	7,434	20,065	16	4	38,094	41,998	93	103	36	75										
Del.	114	153	-	-	-	561	774	1	-	-	-										
Md.	658	1,119	2,402	N	1	4,905	4,859	-	2	6	14										
D.C.	373	461	N	-	-	1,684	1,868	-	-	1	3										
Va.	317	547	4,537	N	1	3,677	4,195	5	3	9	4										
W. Va.	31	35	-	N	-	160	223	6	20	1	3										
N.C.	266	404	-	6	2	7,318	9,467	18	25	3	14										
S.C.	283	400	-	1	-	4,375	4,447	14	8	3	14										
Ga.	871	890	4,632	4	-	8,722	8,105	-	11	-	9										
Fla.	2,890	3,425	8,494	5	-	6,692	8,060	49	34	13	14										
E.S. CENTRAL	776	917	10,755	9	4	11,013	16,351	277	526	21	13										
Ky.	120	118	2,573	-	-	1,582	1,738	11	12	3	3										
Tenn.	283	379	4,802	4	4	4,265	5,138	239	512	9	6										
Ala.	244	261	3,380	2	-	5,166	6,441	1	2	-	3										
Miss.	129	159	U	3	-	U	3,034	26	-	9	1										
W.S. CENTRAL	2,096	2,490	4,838	12	4	7,220	17,662	157	80	2	8										
Ark.	97	108	-	6	2	1,017	1,805	1	1	-	2										
La.	559	360	2,574	4	2	2,926	4,547	60	47	-	2										
Okla.	55	130	2,264	1	-	1,449	U	58	20	2	3										
Tex.	1,385	1,892	-	1	-	1,828	11,310	38	12	-	1										
MOUNTAIN	648	900	3,338	35	16	2,672	3,492	235	180	12	50										
Mont.	8	8	-	3	-	13	32	9	7	1	2										
Idaho	10	22	615	11	4	34	52	67	23	-	1										
Wyo.	2	5	268	-	-	10	20	80	69	2	2										
Colo.	181	268	-	12	5	626	1,151	4	30	4	23										
N. Mex.	43	81	-	2	-	352	401	33	27	-	4										
Ariz.	197	266	1,420	N	7	1,366	1,281	27	13	3	5										
Utah	79	58	254	5	-	49	-	10	6	1	3										
Nev.	128	192	781	2	-	222	555	5	5	1	10										
PACIFIC	3,590	5,294	16,424	45	19	7,094	11,778	159	307	22	63										
Wash.	313	457	3,877	11	5	900	952	26	78	1	5										
Oreg.	189	163	-	12	10	177	165	3	22	-	-										
Calif.	3,025	4,508	12,117	22	-	5,695	10,099	53	197	21	53										
Alaska	10	45	N	-	-	200	305	2	1	-	-										
Hawaii	53	121	430	N	4	122	257	75	9	-	5										
Guam	3	-	90	N	-	22	42	-	-	-	-										
P.R.	423	953	N	5	U	106	235	19	60	-	-										
V.I.	6	19	N	-	U	-	15	-	-	-	-										
Amer. Samoa	-	-	-	-	U	-	8	-	-	-	-										
C.N.M.I.	-	-	N	-	U	11	12	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


