
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending May 12, 2007 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2007
Salmonellosis cummulative for 2006
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2007
Shigellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	286	831	1,340	9,246	10,317	38	75	177	694	706	186	259	535	3,788	3,367						
NEW ENGLAND	3	17	84	197	862	1	2	16	27	101	-	2	14	26	137						
Conn.	-	0	83	83	503	-	0	7	7	75	-	0	9	9	67						
Maine	3	2	14	35	24	1	0	8	12	3	-	0	5	12	-						
Mass.	-	0	53	-	294	-	0	9	-	18	-	0	11	-	65						
N.H.	-	4	26	35	12	-	0	4	4	2	-	0	2	3	-						
R.I.	-	2	15	28	19	-	0	2	1	1	-	0	3	1	4						
Vt.	-	1	6	16	10	-	0	4	3	2	-	0	2	1	1						
MID. ATLANTIC	41	96	189	1,253	1,257	1	8	61	77	87	3	13	49	155	291						
N.J.	-	19	50	54	243	-	1	16	1	25	-	3	34	13	88						
N.Y. (Upstate)	29	28	93	410	262	1	3	14	34	30	1	3	43	35	82						
N.Y. City	2	24	45	329	348	-	0	4	7	9	1	5	12	83	89						
Pa.	10	30	67	460	404	-	3	47	35	23	1	1	6	24	32						
E.N. CENTRAL	34	104	199	1,227	1,476	2	9	61	87	111	19	24	72	227	349						
Ill.	-	27	61	286	421	-	1	7	9	20	-	10	50	33	116						
Ind.	3	15	55	171	164	-	1	8	9	13	1	2	17	23	50						
Mich.	4	18	35	219	258	-	1	6	15	22	-	2	5	13	74						
Ohio	27	23	56	344	359	2	3	18	39	28	18	4	14	105	52						
Wis.	-	17	32	207	274	-	2	41	15	28	-	4	14	53	57						
W.N. CENTRAL	23	47	109	731	676	6	11	45	102	99	35	47	85	807	346						
Iowa	2	8	26	109	118	1	2	38	17	20	-	2	14	20	12						
Kans.	7	7	16	114	98	1	0	4	7	4	1	1	11	13	29						
Minn.	-	12	60	176	160	4	3	26	44	35	-	5	24	91	27						
Mo.	8	15	35	230	188	-	3	13	20	28	34	14	74	659	219						
Nebr.	6	3	9	47	66	-	1	11	14	9	-	1	14	7	26						
N. Dak.	-	0	5	9	6	-	0	0	-	-	-	0	18	4	4						
S. Dak.	-	3	11	46	40	-	0	5	-	3	-	6	24	13	29						
S. ATLANTIC	75	226	395	2,671	2,446	7	13	32	170	122	78	71	143	1,306	802						
Del.	-	2	10	28	25	-	0	3	6	1	-	0	2	4	-						
D.C.	2	1	4	14	19	-	0	1	-	-	-	0	5	4	3						
Fla.	53	95	176	1,158	1,084	2	2	8	48	25	73	36	76	884	352						
Ga.	-	34	66	408	350	-	1	7	16	21	-	25	54	318	284						
Md.	5	14	32	188	106	4	3	9	32	11	1	1	10	24	17						
N.C.	-	29	130	395	409	-	2	11	25	27	3	1	14	22	65						
S.C.	10	18	55	227	218	-	0	3	4	3	1	0	10	23	62						
Va.	5	20	58	217	208	1	3	11	38	34	-	2	9	26	19						
W. Va.	-	1	31	36	27	-	0	5	1	-	-	0	2	1	-						
E.S. CENTRAL	17	54	139	626	565	2	4	21	33	49	14	13	84	305	221						
Ala.	6	11	70	180	175	-	0	5	8	5	9	6	66	129	47						
Ky.	3	9	23	136	107	-	1	12	9	12	4	2	15	34	117						
Miss.	-	12	85	85	120	-	0	0	-	-	-	1	71	71	27						
Tenn.	8	17	32	225	163	2	2	9	16	32	1	4	14	71	30						
W.S. CENTRAL	20	84	186	379	861	4	3	52	39	32	18	38	192	377	429						
Ark.	9	14	45	115	247	-	0	7	7	2	-	2	10	38	28						
La.	-	17	42	120	96	-	0	1	-	-	-	3	24	68	8						
Okla.	11	9	40	108	72	-	0	17	8	3	2	2	9	21	28						
Tex.	-	46	107	36	446	4	2	48	24	27	16	31	174	250	365						
MOUNTAIN	20	53	88	718	695	7	8	36	81	75	10	25	86	229	260						
Ariz.	5	18	45	267	200	2	1	12	32	19	7	11	34	117	133						
Colo.	10	11	30	169	198	2	1	8	11	20	3	3	15	34	43						
Idaho	1	3	9	38	44	-	1	8	5	11	-	0	3	4	6						
Mont.	-	2	10	31	34	-	0	0	-	-	-	0	13	9	1						
Nev.	-	4	20	57	47	-	0	5	6	10	-	1	20	11	25						
N. Mex.	-	5	15	52	65	-	1	5	11	7	-	2	15	31	34						
Utah	4	4	14	81	83	3	2	14	16	7	-	1	4	6	15						
Wyo.	-	1	4	23	24	-	0	3	-	1	-	0	19	17	3						
PACIFIC	53	116	348	1,444	1,479	8	5	24	78	30	9	33	98	356	532						
Alaska	-	1	5	24	31	N	0	0	N	N	-	0	2	6	4						
Calif.	45	89	260	1,108	1,108	7	0	6	49	N	7	28	84	283	405						
Hawaii	-	4	16	66	79	-	0	3	3	4	-	1	3	12	15						
Oreg.	-	7	17	85	136	1	1	9	11	18	-	1	6	15	58						
Wash.	8	11	83	161	125	-	3	22	15	8	2	2	13	40	50						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	N	-	-	N	N	-	-	-	-	-						
P.R.	7	14	65	169	97	-	0	0	-	-	-	0	6	5	3						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


