
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 26, 2001 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	1,111	1,100	3	72	169	64	1,717	2,130	1	6	65										
NEW ENGLAND	68	60	-	-	2	1	180	561	-	-	10										
Maine	1	5	U	-	-	U	-	12	U	-	-										
N.H.	7	4	-	-	-	-	16	54	-	-	1										
Vt.	5	2	-	-	-	-	22	104	-	-	-										
Mass.	38	37	-	-	-	-	133	361	-	-	8										
R.I.	2	3	-	-	1	-	1	7	-	-	-										
Conn.	15	9	-	-	1	1	8	23	-	-	1										
MID. ATLANTIC	83	104	-	2	11	4	105	198	-	1	5										
Upstate N.Y.	35	27	-	1	5	4	89	95	-	1	1										
N.Y. City	20	26	-	1	3	-	6	35	-	-	4										
N.J.	23	22	-	-	-	-	2	-	-	-	-										
Pa.	5	29	U	-	3	U	8	68	U	-	-										
E.N. CENTRAL	141	196	-	9	16	6	206	268	-	3	-										
Ohio	51	40	-	1	7	4	127	155	-	-	-										
Ind.	24	21	-	1	-	1	19	22	-	1	-										
Ill.	20	50	-	6	4	1	23	22	-	2	-										
Mich.	25	62	-	1	4	-	19	19	-	-	-										
Wis.	21	23	U	-	1	U	18	50	U	-	-										
W.N. CENTRAL	74	69	-	4	10	2	82	86	-	1	1										
Minn.	10	7	-	1	-	-	17	46	-	-	-										
Iowa	18	16	-	-	5	-	10	8	-	1	-										
Mo.	25	33	-	-	2	2	38	14	-	-	-										
N. Dak.	3	1	U	-	-	U	-	1	U	-	-										
S. Dak.	4	4	-	-	-	-	3	1	-	-	-										
Nebr.	5	4	-	1	1	-	2	3	-	-	1										
Kans.	9	4	-	2	2	-	12	13	-	-	-										
S. ATLANTIC	209	156	2	17	24	4	91	157	1	1	28										
Del.	-	-	U	-	-	U	-	4	U	-	-										
Md.	27	16	-	4	5	-	13	42	-	-	-										
D.C.	-	-	-	-	-	-	1	-	-	-	-										
Va.	21	28	-	2	4	-	10	15	-	-	-										
W. Va.	4	7	-	-	-	-	1	-	-	-	-										
N.C.	45	27	1	1	3	3	33	39	-	-	20										
S.C.	21	13	-	1	7	-	19	16	-	-	6										
Ga.	30	26	-	7	2	-	3	19	-	-	-										
Fla.	61	39	1	2	3	1	11	22	1	1	2										
E.S. CENTRAL	79	77	-	1	4	1	40	43	-	-	4										
Ky.	13	15	-	1	-	-	11	25	-	-	1										
Tenn.	29	34	-	-	2	-	17	7	-	-	-										
Ala.	30	22	-	-	2	1	9	8	-	-	3										
Miss.	7	6	U	-	-	U	3	3	U	-	-										
W.S. CENTRAL	160	128	-	7	20	-	53	85	-	-	6										
Ark.	10	6	-	1	1	-	3	10	-	-	1										
La.	52	33	-	2	4	-	1	6	-	-	1										
Okla.	18	19	-	-	-	-	1	9	-	-	-										
Tex.	80	70	U	4	15	U	48	60	U	-	4										
MOUNTAIN	57	52	1	7	13	44	828	331	-	-	1										
Mont.	-	1	U	-	1	U	6	7	U	-	-										
Idaho	5	6	-	1	-	1	161	39	-	-	-										
Wyo.	1	-	U	1	1	U	1	-	U	-	-										
Colo.	23	14	-	1	-	5	140	188	-	-	1										
N. Mex.	8	6	-	2	1	-	49	54	-	-	-										
Ariz.	11	17	1	1	3	38	453	30	-	-	-										
Utah	5	6	-	-	4	-	13	9	-	-	-										
Nev.	4	2	-	1	3	-	5	4	-	-	-										
PACIFIC	240	258	-	25	69	2	132	401	-	-	10										
Wash.	38	23	-	-	2	-	40	116	-	-	7										
Oreg.	17	29	N	N	N	2	9	38	-	-	-										
Calif.	181	195	U	20	58	U	83	222	U	-	3										
Alaska	2	3	-	1	4	-	-	5	-	-	-										
Hawaii	2	8	-	4	5	-	-	20	-	-	-										
Guam	-	-	U	-	3	U	-	2	U	-	1										
P.R.	1	5	U	-	-	U	-	1	U	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


