
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 10, 2012 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	23	66	127	2,722	3,670	97	384	1,305	23,218	30,422	6	24	40	1,024	1,521						
NEW ENGLAND	-	4	20	225	374	1	101	535	7,091	8,100	-	1	5	58	99						
Conn.	-	1	7	47	74	-	37	167	1,983	2,786	-	0	1	4	20						
Maine	-	0	3	13	18	-	15	68	971	922	-	0	1	3	6						
Mass.	-	2	11	126	222	-	34	293	2,974	2,425	-	1	4	37	62						
N.H.	-	0	2	14	23	-	11	42	589	1,239	-	0	2	6	2						
R.I.	-	0	9	15	26	-	1	26	159	135	-	0	2	4	3						
Vt.	-	0	2	10	11	1	6	28	415	593	-	0	1	4	6						
MID. ATLANTIC	4	16	41	730	1,206	64	182	630	11,107	12,697	3	6	13	246	390						
N.J.	-	2	10	70	206	-	45	153	2,611	3,935	-	0	3	-	87						
N.Y. (Upstate)	3	6	20	263	337	36	46	183	2,194	3,189	-	1	4	32	47						
N.Y. City	-	2	13	139	198	-	1	12	92	671	3	4	11	175	201						
Pa.	1	5	18	258	465	28	82	398	6,210	4,902	-	1	3	39	55						
E.N. CENTRAL	3	12	37	573	769	1	22	139	1,754	3,949	2	2	7	110	158						
Ill.	-	3	22	190	130	-	1	18	186	193	-	0	6	29	61						
Ind.	-	2	5	85	60	-	0	7	62	91	-	0	2	20	12						
Mich.	-	1	6	42	176	1	1	9	102	98	-	0	5	20	31						
Ohio	3	5	19	250	342	-	1	6	57	45	2	1	3	38	38						
Wis.	-	0	3	6	61	-	17	114	1,347	3,522	-	0	1	3	16						
