
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 5, 2012 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	175	270	398	3,588	3,011	-	3	20	32	34	14	32	139	324	130						
NEW ENGLAND	-	4	22	31	67	-	0	1	-	-	-	0	1	3	2						
Conn.	-	1	4	9	14	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	1	5	-	0	0	-	-	-	0	1	1	-						
Mass.	-	3	20	21	43	-	0	0	-	-	-	0	1	-	1						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	2	-	3	-	0	0	-	-	-	0	1	2	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	16	42	88	848	191	-	0	2	7	-	1	1	7	19	7						
N.J.	-	14	47	435	39	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	9	8	41	162	37	-	0	1	1	-	1	0	3	4	1						
N.Y. City	4	11	29	215	82	-	0	0	-	-	-	0	3	5	4						
Pa.	3	2	12	36	33	-	0	2	6	-	-	0	3	10	2						
E.N. CENTRAL	8	18	42	324	221	-	0	2	1	3	-	2	12	17	20						
Ill.	-	4	16	32	66	-	0	1	-	1	-	1	4	9	12						
Ind.	-	1	6	6	28	-	0	1	1	-	-	1	5	5	6						
Mich.	3	4	11	66	44	-	0	1	-	-	-	0	1	-	-						
Ohio	5	8	27	220	60	-	0	2	-	-	-	0	2	3	2						
Wis.	-	1	4	-	23	-	0	0	-	2	-	0	2	-	-						
W.N. CENTRAL	1	6	21	69	139	-	0	4	2	-	6	4	22	51	18						
Iowa	-	0	3	6	6	-	0	0	-	-	-	0	2	1	1						
Kans.	-	2	8	28	24	-	0	0	-	-	-	0	0	-	-						
Minn.	-	1	6	-	18	-	0	0	-	-	-	0	1	-	-						
Mo.	1	2	14	30	86	-	0	2	2	-	6	4	20	50	17						
Nebr.	-	0	2	5	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	2	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	68	78	134	931	1,007	-	2	12	15	21	-	8	57	80	24						
Del.	-	0	2	1	-	-	0	0	-	-	-	0	4	7	4						
D.C.	-	0	5	1	7	-	0	0	-	1	-	0	1	-	-						
Fla.	57	49	98	583	669	-	0	1	-	2	-	0	2	8	1						
Ga.	8	14	25	196	164	-	1	9	13	15	-	0	0	-	-						
Md.	2	2	15	77	35	-	0	1	-	1	-	0	3	7	1						
N.C.	-	3	19	36	82	-	0	4	-	-	-	0	47	20	7						
S.C.	1	1	54	10	18	-	0	2	-	2	-	0	2	2	4						
Va.	-	2	7	26	28	-	0	1	2	-	-	4	14	36	7						
W. Va.	-	0	1	1	4	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	14	21	52	415	215	-	0	2	-	1	6	5	26	90	40						
Ala.	4	6	22	106	62	-	0	1	-	-	1	1	8	21	10						
Ky.	7	6	21	165	65	-	0	1	-	-	-	0	1	4	-						
Miss.	-	5	24	96	38	-	0	0	-	1	-	0	2	-	3						
Tenn.	3	4	11	48	50	-	0	2	-	-	5	4	20	65	27						
W.S. CENTRAL	49	57	147	615	556	-	0	3	-	-	1	5	62	40	3						
Ark.	1	2	8	17	30	-	0	3	-	-	1	4	62	34	-						
La.	-	4	21	45	50	-	0	0	-	-	-	0	2	1	-						
Okla.	-	5	28	86	34	-	0	1	-	-	-	0	25	3	1						
Tex.	48	44	117	467	442	-	0	1	-	-	-	0	13	2	2						
MOUNTAIN	3	11	41	106	280	-	0	3	4	9	-	1	7	21	15						
Ariz.	3	6	28	71	83	-	0	3	4	9	-	0	6	16	13						
Colo.	-	1	8	13	30	-	0	0	-	-	-	0	1	1	1						
Idaho	-	0	3	2	7	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	5	3	84	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	10	49	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	3	6	21	-	0	1	-	-	-	0	1	2	1						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	16	17	45	249	335	-	0	2	3	-	-	0	2	3	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	10	13	41	186	267	-	0	2	3	-	-	0	2	3	1						
Hawaii	-	0	3	4	24	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	25	21	-	0	0	-	-	-	0	1	-	-						
Wash.	6	1	7	29	22	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	1	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


