
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 23, 2006 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	13	51	334	1,849	1,945	96	171	334	6,309	6,097	271	802	3,204	30,004	20,123						
NEW ENGLAND	-	1	24	30	173	1	4	17	154	149	2	42	144	1,102	3,872						
Conn.	U	0	7	U	72	-	0	11	33	30	U	0	58	U	1,120						
Maine	-	0	2	8	N	-	0	2	7	1	-	5	20	151	230						
Mass.	-	0	6	-	75	1	2	6	93	95	-	1	54	94	1,750						
N.H.	-	0	0	-	-	-	0	2	12	12	2	6	47	353	222						
R.I.	-	0	11	10	17	-	0	6	7	10	-	0	0	-	-						
Vt.	-	0	2	12	9	-	0	1	2	1	-	12	50	504	550						
MID. ATLANTIC	-	3	15	121	166	15	21	35	799	751	63	105	183	3,458	3,406						
N.J.	N	0	0	N	N	3	3	7	124	99	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	44	65	5	2	14	104	54	-	0	0	-	-						
N.Y. City	U	0	0	U	U	2	10	23	384	461	-	0	0	-	-						
Pa.	-	2	9	77	101	5	5	9	187	137	63	105	183	3,458	3,406						
E.N. CENTRAL	3	11	41	431	491	5	17	38	645	666	166	237	587	10,961	4,183						
Ill.	-	0	3	15	24	-	8	23	297	376	-	2	7	64	74						
Ind.	1	2	21	115	157	2	1	4	62	48	-	0	475	475	251						
Mich.	-	0	4	17	30	1	2	19	89	62	24	102	174	3,151	2,506						
Ohio	2	6	32	284	280	2	4	8	153	156	142	82	420	6,668	1,018						
Wis.	N	0	0	N	N	-	1	4	44	24	-	12	52	603	334						
W.N. CENTRAL	-	1	191	34	32	1	5	10	185	186	4	23	84	1,074	321						
Iowa	N	0	0	N	N	-	0	2	11	7	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	16	15	1	0	8	20	-						
Minn.	-	0	191	-	-	-	1	3	21	54	-	0	0	-	-						
Mo.	-	1	3	33	26	-	3	8	123	105	3	19	82	972	220						
Nebr.	-	0	0	-	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	1	-	0	1	-	-	-	0	25	44	16						
S. Dak.	-	0	1	1	3	1	0	3	11	1	-	1	12	38	85						
S. ATLANTIC	10	26	53	996	799	32	42	186	1,491	1,472	25	90	860	3,184	1,553						
Del.	-	0	2	-	1	-	0	2	16	9	1	1	5	48	23						
D.C.	-	0	3	21	13	-	2	9	86	76	-	0	5	27	24						
Fla.	9	13	36	546	436	13	15	29	548	503	-	0	0	-	-						
Ga.	1	8	29	335	253	-	7	147	227	301	-	0	0	-	-						
Md.	-	0	0	-	-	3	5	19	218	232	-	0	0	-	-						
N.C.	N	0	0	N	N	4	5	17	219	199	-	0	0	-	-						
S.C.	-	0	0	-	-	3	1	7	52	48	-	15	53	765	423						
Va.	N	0	0	N	N	9	3	12	122	102	-	30	812	1,248	330						
W. Va.	-	1	14	94	96	-	0	1	3	2	24	26	70	1,096	753						
E.S. CENTRAL	-	4	13	147	138	13	13	24	512	333	-	1	70	90	36						
Ala.	N	0	0	N	N	2	4	18	223	108	-	1	70	89	36						
Ky.	-	0	5	29	26	5	1	8	55	33	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	45	37	-	0	1	1	-						
Tenn.	-	3	13	118	111	6	5	13	189	155	N	0	0	N	N						
W.S. CENTRAL	-	0	4	14	99	20	27	42	1,094	898	-	181	1,757	8,176	4,810						
Ark.	-	0	3	11	12	1	1	5	56	38	-	7	110	590	-						
La.	-	0	4	3	87	-	4	17	155	192	-	0	8	43	109						
Okla.	N	0	0	N	N	2	1	6	55	29	-	0	0	-	-						
Tex.	N	0	0	N	N	17	21	37	828	639	-	167	1,647	7,543	4,701						
MOUNTAIN	-	1	27	76	47	1	7	24	287	310	11	52	138	1,959	1,942						
Ariz.	N	0	0	N	N	1	3	16	132	117	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	30	34	-	32	76	1,040	1,327						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	2	0	0	2	-						
Nev.	-	0	27	4	2	-	1	12	71	88	-	0	2	4	-						
