
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 11, 1999 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1999
H. influenzae, Invasive cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1999
Hepatitis (Viral), Type B cummulative for 1998
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1999
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1999
Measles (Rubeola), Total cummulative for 1999
Measles (Rubeola), Total cummulative for 1998

tab delimited data:
test
UNITED STATES	1,088	1,003	15,794	21,068	6,003	9,059	-	60	1	25	85	90									
NEW ENGLAND	94	68	283	281	134	212	-	6	-	5	11	3									
Maine	8	3	14	20	1	5	-	-	-	-	-	-									
N.H.	21	10	18	15	16	19	-	-	-	1	1	-									
Vt.	5	9	19	17	3	10	-	-	-	-	-	1									
Mass.	36	39	108	119	41	77	-	5	-	3	8	2									
R.I.	6	6	21	17	34	68	U	-	U	-	-	-									
Conn.	18	1	103	93	39	33	-	1	-	1	2	-									
MID. ATLANTIC	169	166	913	1,638	555	1,167	-	-	-	2	2	14									
Upstate N.Y.	76	62	256	346	172	231	-	-	-	2	2	2									
N.Y. City	41	43	300	579	186	409	-	-	-	-	-	-									
N.J.	49	51	112	331	41	194	U	-	U	-	-	8									
Pa.	3	10	245	382	156	333	-	-	-	-	-	4									
E.N. CENTRAL	159	171	2,628	3,441	625	1,362	-	1	-	2	3	16									
Ohio	56	46	628	312	88	74	-	-	-	-	-	1									
Ind.	23	43	107	156	43	107	-	1	-	1	2	3									
Ill.	66	62	646	761	1	225	-	-	-	-	-	1									
Mich.	13	13	1,180	2,029	469	463	-	-	-	1	1	10									
Wis.	1	7	67	183	24	493	-	-	-	-	-	1									
W.N. CENTRAL	88	87	874	1,273	344	391	-	1	-	-	1	-									
Minn.	47	66	95	124	54	49	-	1	-	-	1	-									
Iowa	10	3	143	394	39	53	-	-	-	-	-	-									
Mo.	22	10	534	590	207	235	-	-	-	-	-	-									
N. Dak.	1	-	3	3	2	4	-	-	-	-	-	-									
S. Dak.	1	1	9	32	1	2	-	-	-	-	-	-									
Nebr.	3	1	50	26	14	21	-	-	-	-	-	-									
Kans.	4	6	40	104	27	27	U	-	U	-	-	-									
S. ATLANTIC	252	176	1,950	1,925	1,168	991	-	14	-	6	20	8									
Del.	-	1	2	6	1	4	-	-	-	-	-	1									
Md.	66	52	339	394	165	132	-	-	-	-	-	1									
D.C.	5	-	58	64	24	18	U	-	U	-	-	-									
Va.	20	18	171	199	96	99	-	14	-	4	18	2									
W. Va.	7	6	39	7	23	10	-	-	-	-	-	-									
N.C.	35	24	156	123	212	227	-	-	-	-	-	-									
S.C.	6	3	47	38	65	46	-	-	-	-	-	-									
Ga.	67	44	446	638	159	138	-	-	-	-	-	2									
Fla.	46	28	692	456	423	317	-	-	-	2	2	2									
E.S. CENTRAL	62	61	390	382	414	479	-	2	-	-	2	2									
Ky.	7	7	62	30	42	47	-	2	-	-	2	-									
Tenn.	35	36	174	211	211	266	-	-	-	-	-	1									
Ala.	17	15	50	73	78	72	-	-	-	-	-	1									
Miss.	3	3	104	68	83	94	-	-	-	-	-	-									
W.S. CENTRAL	46	53	3,612	3,857	803	1,993	-	10	-	4	14	-									
Ark.	2	-	68	79	69	104	-	5	-	-	5	-									
La.	7	21	73	114	77	163	U	-	U	-	-	-									
Okla.	33	29	435	591	129	108	-	-	-	-	-	-									
Tex.	4	3	3,036	3,073	528	1,618	-	5	-	4	9	-									
MOUNTAIN	105	110	1,231	2,994	543	783	-	4	-	-	4	5									
Mont.	3	-	17	93	17	5	-	-	-	-	-	-									
Idaho	1	2	43	231	29	46	-	-	-	-	-	-									
Wyo.	1	1	7	37	13	9	-	-	-	-	-	-									
Colo.	11	21	206	324	91	102	-	-	-	-	-	-									
N. Mex.	18	7	50	147	169	306	-	-	-	-	-	-									
Ariz.	56	55	715	1,760	139	170	-	1	-	-	1	5									
Utah	11	5	62	186	37	65	-	2	-	-	2	-									
Nev.	4	19	131	216	48	80	U	1	U	-	1	-									
PACIFIC	113	111	3,913	5,277	1,417	1,681	-	22	1	6	28	42									
Wash.	7	9	372	927	73	108	-	-	-	-	-	1									
Oreg.	40	40	238	422	100	193	-	9	-	-	9	-									
Calif.	48	49	3,271	3,858	1,213	1,352	-	13	-	4	17	8									
Alaska	9	4	12	17	17	13	-	-	-	-	-	33									
Hawaii	9	9	20	53	14	15	-	-	1	2	2	-									
Guam	-	-	2	1	2	2	U	1	U	-	1	-									
P.R.	1	2	187	79	145	240	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


