
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2007 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	13	47	256	1,486	1,602	5	9	35	265	244	109	200	310	5,525	5,237						
NEW ENGLAND	-	1	12	33	90	-	0	3	5	2	5	4	13	136	124						
Conn.	-	0	5	-	70	-	0	0	-	-	-	0	10	18	25						
Maine	-	0	2	9	5	-	0	2	1	1	-	0	1	2	7						
Mass.	-	0	0	-	-	-	0	0	-	-	4	2	8	86	76						
N.H.	-	0	0	-	-	-	0	0	-	-	1	0	3	17	7						
R.I.	-	0	4	13	6	-	0	1	2	-	-	0	5	12	7						
Vt.	-	0	2	11	9	-	0	1	2	1	-	0	1	1	2						
MID. ATLANTIC	-	2	9	86	100	1	0	5	22	13	7	27	45	888	647						
N.J.	-	0	0	-	-	-	0	0	-	-	-	3	8	96	93						
N.Y. (Upstate)	-	1	5	28	33	1	0	4	8	6	1	3	14	77	85						
N.Y. City	-	0	0	-	-	-	0	0	-	-	-	16	35	566	318						
Pa.	-	2	6	58	67	-	0	2	14	7	6	5	12	149	151						
E.N. CENTRAL	2	9	40	375	349	2	1	7	48	55	11	15	27	429	517						
Ill.	-	0	4	11	18	-	0	1	2	5	7	7	13	202	267						
Ind.	-	2	31	97	90	2	0	5	12	14	-	1	5	24	44						
