
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending October 5, 2002 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rocky Mountain Spotted Fever cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2001
Rubella cummulative for 2002
Rubella cummulative for 2001
Rubella Congenital cummulative for 2002
Rubella Congenital cummulative for 2001
Salmonellosis cummulative for 2002
Salmonellosis cummulative for 2001

tab delimited data:
test
UNITED STATES	735	468	13	19	2	-	29,496	30,538													
NEW ENGLAND	3	3	-	-	-	-	1,686	1,957													
Maine	-	-	-	-	-	-	112	151													
N.H.	-	1	-	-	-	-	107	143													
Vt.	-	-	-	-	-	-	65	66													
Mass.	-	2	-	-	-	-	941	1,124													
R.I.	3	-	-	-	-	-	126	107													
Conn.	-	-	-	-	-	-	335	366													
MID. ATLANTIC	36	27	1	8	-	-	3,624	4,059													
Upstate N.Y.	7	2	1	1	-	-	1,195	920													
N.Y. City	8	1	-	6	-	-	1,016	1,024													
N.J.	9	7	-	1	-	-	512	980													
Pa.	12	17	-	-	-	-	901	1,135													
E.N. CENTRAL	14	15	1	2	-	-	4,056	4,020													
Ohio	10	1	-	-	-	-	1,093	1,080													
Ind.	2	1	-	-	-	-	353	419													
Ill.	-	12	-	2	-	-	1,248	1,148													
Mich.	2	1	1	-	-	-	686	698													
Wis.	-	-	-	-	-	-	676	675													
W.N. CENTRAL	89	61	-	3	-	-	1,999	1,799													
Minn.	-	-	-	-	-	-	453	514													
Iowa	3	2	-	1	-	-	390	270													
Mo.	81	57	-	1	-	-	674	471													
N. Dak.	-	-	-	-	-	-	25	53													
S. Dak.	1	2	-	-	-	-	88	120													
Nebr.	4	-	-	-	-	-	126	130													
Kans.	-	-	-	1	-	-	243	241													
S. ATLANTIC	384	226	5	4	-	-	7,941	6,978													
Del.	4	8	-	-	-	-	70	81													
Md.	45	36	-	1	-	-	748	638													
D.C.	-	-	-	-	-	-	57	68													
Va.	28	17	-	-	-	-	806	1,090													
W. Va.	2	-	-	-	-	-	102	97													
N.C.	231	125	-	-	-	-	1,052	1,023													
S.C.	45	27	-	2	-	-	566	652													
Ga.	18	9	-	-	-	-	1,436	1,330													
Fla.	11	4	5	1	-	-	3,104	1,999													
E.S. CENTRAL	84	92	-	-	1	-	2,237	2,085													
Ky.	5	2	-	-	-	-	276	293													
Tenn.	63	64	-	-	1	-	601	497													
Ala.	16	13	-	-	-	-	634	561													
Miss.	-	13	-	-	-	-	726	734													
W.S. CENTRAL	106	34	2	-	-	-	2,288	3,894													
Ark.	45	5	-	-	-	-	764	699													
La.	-	2	-	-	-	-	318	681													
Okla.	61	27	-	-	-	-	383	368													
Tex.	-	-	2	-	-	-	823	2,146													
MOUNTAIN	13	9	1	-	-	-	1,723	1,710													
Mont.	2	1	-	-	-	-	75	60													
Idaho	-	1	-	-	-	-	108	113													
Wyo.	3	2	-	-	-	-	57	53													
Colo.	2	1	-	-	-	-	468	469													
N. Mex.	1	1	-	-	-	-	246	225													
Ariz.	-	-	-	-	-	-	460	467													
Utah	-	3	1	-	-	-	153	179													
Nev.	5	-	-	-	-	-	156	144													
PACIFIC	6	1	3	2	1	-	3,942	4,036													
Wash.	-	-	-	-	-	-	381	405													
Oreg.	2	1	-	-	-	-	283	224													
Calif.	4	-	3	1	-	-	3,008	3,091													
Alaska	-	-	-	-	-	-	47	33													
Hawaii	-	-	-	1	1	-	223	283													
Guam	-	-	-	-	-	-	-	19													
P.R.	-	-	-	3	-	-	170	741													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	25	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


