
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending July 10, 2010 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2010
Varicella (chickenpox) cummulative for 2009
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2010
West Nile virus disease † Non-neuroinvasive § cummulative for 2009

tab delimited data:
test
UNITED STATES	44	330	544	8,524	13,897	-	0	46	2	40	-	0	49	8	28						
NEW ENGLAND	-	16	36	385	627	-	0	0	-	-	-	0	0	-	-						
Conn.	-	7	20	177	303	-	0	0	-	-	-	0	0	-	-						
Maine	-	3	15	107	107	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	3	-	0	0	-	-	-	0	0	-	-						
N.H.	-	2	8	73	126	-	0	0	-	-	-	0	0	-	-						
R.I.	-	1	12	16	22	-	0	0	-	-	-	0	0	-	-						
Vt.	-	1	10	12	66	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	5	33	66	941	1,314	-	0	2	-	1	-	0	1	-	-						
N.J.	-	9	30	350	270	-	0	1	-	-	-	0	0	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	1	-	1	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
Pa.	5	22	52	591	1,044	-	0	0	-	-	-	0	0	-	-						
E.N. CENTRAL	17	108	176	2,987	4,325	-	0	4	-	-	-	0	3	-	-						
Ill.	-	26	49	747	1,014	-	0	3	-	-	-	0	0	-	-						
Ind.	-	6	35	274	320	-	0	1	-	-	-	0	1	-	-						
Mich.	2	35	62	947	1,274	-	0	1	-	-	-	0	0	-	-						
Ohio	13	28	56	833	1,337	-	0	0	-	-	-	0	2	-	-						
Wis.	2	7	24	186	380	-	0	1	-	-	-	0	0	-	-						
W.N. CENTRAL	2	13	40	345	899	-	0	5	-	2	-	0	11	2	9						
Iowa	N	0	0	N	N	-	0	0	-	-	-	0	1	-	1						
Kans.	-	4	18	99	378	-	0	1	-	-	-	0	2	-	3						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	1						
Mo.	2	6	16	202	431	-	0	2	-	1	-	0	1	-	-						
Nebr.	N	0	0	N	N	-	0	2	-	-	-	0	6	-	2						
N. Dak.	-	0	26	29	55	-	0	0	-	-	-	0	1	1	-						
S. Dak.	-	0	7	15	35	-	0	3	-	1	-	0	2	1	2						
S. ATLANTIC	5	36	105	1,291	1,695	-	0	4	-	-	-	0	2	3	-						
Del.	-	0	10	39	7	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	4	14	21	-	0	1	-	-	-	0	0	-	-						
Fla.	-	15	57	639	866	-	0	1	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	1	3	-						
Md.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	34	72	92	-	0	2	-	-	-	0	0	-	-						
Va.	2	11	34	271	458	-	0	2	-	-	-	0	0	-	-						
W. Va.	3	8	26	256	251	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	1	6	28	181	355	-	0	6	1	6	-	0	4	-	2						
Ala.	1	6	27	174	352	-	0	0	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	1	-	1	-	0	0	-	-						
Miss.	-	0	2	7	3	-	0	5	1	3	-	0	4	-	2						
Tenn.	N	0	0	N	N	-	0	2	-	2	-	0	1	-	-						
W.S. CENTRAL	6	64	285	1,730	3,345	-	0	19	-	14	-	0	6	-	1						
Ark.	-	3	32	106	313	-	0	1	-	3	-	0	0	-	-						
La.	-	2	10	64	80	-	0	2	-	4	-	0	4	-	-						
Okla.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
Tex.	6	53	272	1,560	2,952	-	0	16	-	7	-	0	4	-	1						
MOUNTAIN	8	25	48	644	1,262	-	0	12	1	12	-	0	17	3	14						
Ariz.	-	0	0	-	-	-	0	4	1	4	-	0	2	-	3						
Colo.	8	10	41	250	686	-	0	7	-	-	-	0	14	3	3						
Idaho	N	0	0	N	N	-	0	3	-	1	-	0	5	-	2						
Mont.	-	3	17	130	110	-	0	1	-	1	-	0	1	-	-						
Nev.	N	0	0	N	N	-	0	2	-	5	-	0	1	-	4						
N. Mex.	-	2	7	63	89	-	0	2	-	1	-	0	1	-	-						
Utah	-	6	22	188	377	-	0	1	-	-	-	0	0	-	1						
Wyo.	-	0	3	13	-	-	0	1	-	-	-	0	2	-	1						
PACIFIC	-	1	5	20	75	-	0	12	-	5	-	0	12	-	2						
Alaska	-	0	4	20	45	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	8	-	4	-	0	6	-	2						
Hawaii	-	0	2	-	30	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Wash.	N	0	0	N	N	-	0	6	-	1	-	0	3	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	3	9	14	-	0	0	-	-	-	0	0	-	-						
P.R.	1	5	30	149	340	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
