
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 9, 2002 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	52	60	2	5	1,501	2,522	988	1,179	250	1,048											
NEW ENGLAND	5	4	-	-	76	89	28	25	4	14											
Maine	-	-	-	-	3	1	-	1	-	-											
N.H.	-	-	-	-	3	2	3	3	-	-											
Vt.	-	-	-	-	-	2	2	1	4	3											
Mass.	3	4	-	-	37	34	22	4	-	11											
R.I.	-	-	-	-	4	3	1	4	-	-											
Conn.	2	-	-	-	29	47	-	12	-	-											
MID. ATLANTIC	6	8	-	-	167	256	196	274	63	504											
Upstate N.Y.	3	-	-	-	32	31	17	13	13	10											
N.Y. City	3	3	-	-	79	83	127	125	-	-											
N.J.	-	1	-	-	13	107	22	92	48	481											
Pa.	-	4	-	-	43	35	30	44	2	13											
E.N. CENTRAL	4	10	-	-	166	647	143	118	19	65											
Ohio	3	2	-	-	54	52	21	25	1	4											
Ind.	1	-	-	-	9	8	4	3	-	-											
Ill.	-	6	-	-	46	485	8	7	1	20											
Mich.	-	-	-	-	43	87	110	83	17	41											
Wis.	-	2	-	-	14	15	-	-	-	-											
W.N. CENTRAL	1	-	1	1	61	107	38	37	82	248											
Minn.	1	-	-	-	4	3	2	1	-	-											
Iowa	-	-	-	-	19	9	5	5	1	-											
Mo.	-	-	1	1	12	34	26	23	81	246											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	2	1	-	1	-	-											
Nebr.	-	-	-	-	-	17	-	4	-	1											
Kans.	-	-	-	-	24	43	5	3	-	1											
S. ATLANTIC	14	17	-	2	446	346	292	266	20	17											
Del.	-	-	-	-	2	1	1	4	3	1											
Md.	-	1	-	-	81	48	25	24	3	4											
D.C.	-	-	-	-	20	7	2	2	-	-											
Va.	1	3	-	-	9	27	20	16	-	-											
W. Va.	-	-	-	-	3	-	6	1	-	-											
N.C.	1	1	-	2	68	23	36	49	3	4											
S.C.	-	-	-	-	11	9	5	-	1	2											
Ga.	6	6	-	-	61	137	133	123	1	1											
Fla.	6	6	-	-	191	94	64	47	9	5											
E.S. CENTRAL	4	2	-	1	35	57	30	83	24	16											
Ky.	-	-	-	-	13	6	7	13	1	1											
Tenn.	2	1	-	-	-	30	-	26	7	12											
Ala.	2	-	-	1	7	19	12	24	2	-											
Miss.	-	1	-	-	15	2	11	20	14	3											
W.S. CENTRAL	4	1	-	-	22	441	48	54	1	148											
Ark.	-	-	-	-	9	16	23	17	-	1											
La.	-	-	-	-	3	19	-	21	1	65											
Okla.	4	1	-	-	9	35	1	16	-	1											
Tex.	-	-	-	-	1	371	24	-	-	81											
MOUNTAIN	10	7	1	1	144	181	77	106	16	12											
Mont.	-	-	-	-	5	4	1	1	-	-											
Idaho	-	-	-	-	-	22	-	4	-	1											
Wyo.	-	-	-	-	2	1	5	-	4	2											
Colo.	1	-	-	-	25	23	17	20	9	2											
N. Mex.	4	3	-	1	4	5	9	32	-	5											
Ariz.	4	4	-	-	80	87	34	34	-	-											
Utah	-	-	-	-	11	13	5	4	-	-											
Nev.	1	-	1	-	17	26	6	11	3	2											
PACIFIC	4	11	-	-	384	398	136	216	21	24											
Wash.	-	-	-	-	19	9	9	14	2	4											
Oreg.	3	-	-	-	27	3	25	4	6	1											
Calif.	-	10	-	-	335	375	101	193	13	19											
Alaska	1	-	-	-	3	10	1	1	-	-											
Hawaii	-	1	-	-	-	1	-	4	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	1	18	-	35	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	4	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


