
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 30, 2007 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	8,556	20,377	25,327	484,732	500,755	162	152	658	4,120	4,254	39	68	319	1,269	1,391						
NEW ENGLAND	534	692	1,357	16,904	15,767	-	0	1	1	-	-	4	27	67	106						
Conn.	96	221	829	4,844	4,436	N	0	0	N	N	-	0	11	11	38						
Maine	49	48	74	1,257	1,063	-	0	0	-	-	-	0	6	11	13						
Mass.	372	309	600	7,903	7,043	-	0	0	-	-	-	1	19	18	36						
N.H.	-	39	71	946	918	-	0	1	1	-	-	1	4	12	12						
R.I.	7	63	108	1,548	1,691	-	0	0	-	-	-	0	5	5	3						
Vt.	10	20	45	406	616	N	0	0	N	N	-	1	4	10	4						
MID. ATLANTIC	1,813	2,606	4,284	67,244	61,211	-	0	0	-	-	9	10	37	168	219						
N.J.	-	370	541	6,751	9,602	N	0	0	N	N	-	0	5	-	12						
N.Y. (Upstate)	501	509	2,758	12,405	11,437	N	0	0	N	N	5	3	14	56	47						
N.Y. City	932	802	1,505	22,043	20,672	N	0	0	N	N	-	2	10	28	66						
Pa.	380	818	1,793	26,045	19,500	N	0	0	N	N	4	4	18	84	94						
E.N. CENTRAL	339	3,176	6,276	81,858	85,251	-	1	3	14	21	7	15	110	276	312						
Ill.	-	1,013	1,310	22,655	26,953	-	0	0	-	-	-	2	22	28	42						
Ind.	-	382	644	9,868	10,359	-	0	0	-	-	2	1	18	29	25						
Mich.	260	742	1,225	17,806	16,275	-	0	3	10	17	-	2	10	63	51						
Ohio	79	640	3,654	22,673	20,923	-	0	2	4	4	5	4	33	87	97						
Wis.	-	367	528	8,856	10,741	N	0	0	N	N	-	5	53	69	97						
W.N. CENTRAL	292	1,201	1,448	28,242	30,427	-	0	54	3	-	5	12	77	193	215						
Iowa	116	165	243	4,174	4,136	N	0	0	N	N	-	2	28	37	21						
Kans.	170	147	295	4,080	4,053	N	0	0	N	N	4	1	8	32	28						
Minn.	-	242	314	4,773	6,399	-	0	54	-	-	1	2	25	48	79						
Mo.	-	455	628	10,938	11,170	-	0	1	3	-	-	2	21	33	41						
Nebr.	-	105	184	2,504	2,492	N	0	0	N	N	-	1	16	7	17						
N. Dak.	6	31	69	590	883	N	0	0	N	N	-	0	11	1	4						
S. Dak.	-	49	84	1,183	1,294	N	0	0	N	N	-	1	7	35	25						
S. ATLANTIC	2,573	3,905	6,760	92,740	95,704	-	0	1	1	2	17	18	70	318	309						
Del.	-	69	115	1,630	1,778	N	0	0	N	N	-	0	3	2	1						
D.C.	82	83	167	2,790	1,528	-	0	0	-	-	-	0	2	3	8						
Fla.	1,029	1,051	1,651	26,113	23,894	N	0	0	N	N	7	9	32	158	121						
Ga.	1	673	3,822	11,312	17,058	N	0	0	N	N	6	3	17	59	97						
Md.	370	412	697	9,892	10,103	-	0	1	1	2	-	0	2	13	9						
N.C.	530	624	1,233	14,624	17,823	-	0	0	-	-	4	1	11	39	36						
S.C.	-	436	2,105	12,515	10,208	N	0	0	N	N	-	1	14	20	18						
Va.	530	490	685	12,465	11,853	N	0	0	N	N	-	1	5	20	17						
W. Va.	31	54	87	1,399	1,459	N	0	0	N	N	-	0	3	4	2						
E.S. CENTRAL	257	1,408	2,044	32,340	37,651	-	0	0	-	-	-	3	15	58	50						
Ala.	37	329	539	4,135	11,956	N	0	0	N	N	-	0	12	21	19						
Ky.	-	130	691	3,841	4,551	N	0	0	N	N	-	1	3	19	13						
Miss.	220	391	959	10,772	8,825	N	0	0	N	N	-	0	8	8	7						
Tenn.	-	531	697	13,592	12,319	N	0	0	N	N	-	1	5	10	11						
W.S. CENTRAL	510	2,205	3,028	53,439	56,172	-	0	1	-	-	-	4	45	65	82						
Ark.	-	168	337	3,654	3,709	N	0	0	N	N	-	0	3	4	8						
La.	313	330	610	8,037	8,803	-	0	1	-	-	-	1	9	16	15						
Okla.	197	261	471	6,187	5,892	N	0	0	N	N	-	0	9	16	18						
Tex.	-	1,452	1,911	35,561	37,768	N	0	0	N	N	-	2	36	29	41						
MOUNTAIN	87	1,349	2,026	26,645	32,943	71	98	293	2,608	2,997	-	5	40	91	63						
Ariz.	69	486	993	8,962	10,063	71	97	293	2,553	2,914	-	0	6	18	11						
Colo.	-	292	416	4,527	7,935	N	0	0	N	N	-	1	7	25	16						
Idaho	-	36	253	1,263	1,730	N	0	0	N	N	-	0	5	5	5						
Mont.	-	52	144	1,145	1,163	N	0	0	N	N	-	0	26	6	7						
Nev.	-	169	397	4,056	3,872	-	1	3	20	35	-	0	3	4	4						
N. Mex.	-	165	396	3,843	5,093	-	0	2	11	11	-	1	6	23	11						
Utah	-	99	200	2,236	2,349	-	1	4	24	35	-	0	3	3	6						
Wyo.	18	26	45	613	738	-	0	0	-	2	-	0	11	7	3						
PACIFIC	2,151	3,375	4,362	85,320	85,629	91	55	311	1,493	1,234	1	1	5	33	35						
Alaska	81	87	157	2,155	2,118	N	0	0	N	N	1	0	1	1	1						
