
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 29, 2011 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	10	22	74	950	1,349	23	47	167	1,996	2,721	4	18	39	821	677						
NEW ENGLAND	-	1	5	56	85	-	1	8	62	49	-	1	5	44	48						
Conn.	-	0	3	16	24	-	0	4	10	20	-	0	3	25	33						
Maine	-	0	2	6	7	-	0	2	8	13	-	0	2	4	2						
Mass.	-	0	3	25	44	-	1	6	42	9	-	0	2	11	12						
N.H.	-	0	1	-	1	-	0	1	2	5	N	0	0	N	N						
R.I.	-	0	1	3	9	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	2	6	-	-	0	0	-	2	-	0	1	4	1						
MID. ATLANTIC	1	4	10	176	232	2	5	12	230	241	1	1	6	74	84						
N.J.	-	1	4	28	68	-	1	4	52	67	-	0	4	1	18						
N.Y. (Upstate)	1	1	4	42	51	-	1	9	41	39	1	1	4	42	40						
N.Y. City	-	1	6	58	68	-	1	5	65	72	-	0	2	2	3						
Pa.	-	1	3	48	45	2	2	4	72	63	-	0	4	29	23						
E.N. CENTRAL	-	4	8	159	180	1	6	37	279	412	-	3	12	157	77						
Ill.	-	1	4	48	44	-	1	6	54	108	-	0	2	6	1						
Ind.	-	0	3	12	11	-	1	3	48	63	-	1	5	53	24						
Mich.	-	1	6	60	65	-	1	6	69	106	-	2	7	92	36						
Ohio	-	1	3	34	42	1	1	30	85	87	-	0	1	5	8						
Wis.	-	0	2	5	18	-	0	3	23	48	-	0	1	1	8						
W.N. CENTRAL	-	1	25	34	66	1	2	16	110	100	-	0	6	8	15						
Iowa	-	0	1	5	10	-	0	1	9	13	-	0	0	-	-						
Kans.	-	0	2	3	10	-	0	2	10	8	-	0	1	3	2						
Minn.	-	0	22	9	14	-	0	15	9	7	-	0	6	2	6						
Mo.	-	0	1	10	17	1	2	5	69	59	-	0	1	-	5						
Nebr.	-	0	1	5	14	-	0	3	12	11	-	0	1	3	2						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	1	-	0	1	1	2	-	0	0	-	-						
S. ATLANTIC	3	5	13	190	283	6	12	55	541	748	2	4	11	198	154						
Del.	-	0	1	2	7	-	0	2	11	24	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	0	-	3	-	0	0	-	2						
Fla.	1	1	6	66	114	5	4	8	171	246	1	1	4	51	46						
Ga.	-	1	4	38	34	-	2	8	78	140	-	1	3	31	24						
Md.	2	0	4	23	18	-	1	4	44	57	-	0	3	29	20						
N.C.	-	0	3	23	43	1	2	12	94	87	1	1	7	48	33						
S.C.	-	0	2	9	22	-	1	4	27	53	-	0	1	1	1						
Va.	-	1	3	21	42	-	1	7	50	78	-	0	3	16	11						
W. Va.	-	0	5	8	2	-	0	43	66	60	-	0	6	22	17						
E.S. CENTRAL	-	1	6	42	33	4	9	14	351	305	-	3	8	149	132						
Ala.	-	0	2	6	6	1	2	5	92	59	-	0	3	16	6						
Ky.	-	0	6	9	13	2	2	6	84	109	-	1	7	64	89						
Miss.	-	0	1	7	2	-	1	3	37	29	U	0	0	U	U						
Tenn.	-	0	5	20	12	1	4	8	138	108	-	1	5	69	37						
W.S. CENTRAL	4	3	15	108	121	6	7	67	255	484	-	2	11	75	59						
Ark.	-	0	0	-	2	-	1	4	41	51	-	0	0	-	1						
La.	-	0	1	2	10	-	1	4	27	45	-	0	2	5	2						
Okla.	-	0	4	3	2	2	1	16	69	82	-	1	10	40	25						
Tex.	4	2	11	103	107	4	3	45	118	306	-	0	3	30	31						
MOUNTAIN	-	1	5	52	130	-	1	4	61	117	1	1	4	49	53						
Ariz.	-	0	2	14	57	-	0	3	13	22	U	0	0	U	U						
Colo.	-	0	2	17	34	-	0	2	15	39	1	0	3	15	14						
Idaho	-	0	1	6	6	-	0	1	2	6	-	0	2	8	9						
Mont.	-	0	1	2	4	-	0	0	-	-	-	0	1	2	2						
Nev.	-	0	3	5	13	-	0	3	20	35	-	0	2	9	5						
N. Mex.	-	0	1	5	4	-	0	2	6	5	-	0	1	12	13						
Utah	-	0	2	1	9	-	0	1	5	8	-	0	1	1	10						
Wyo.	-	0	1	2	3	-	0	1	-	2	-	0	1	2	-						
PACIFIC	2	3	13	133	219	3	3	25	107	265	-	1	12	67	55						
Alaska	-	0	1	2	1	-	0	1	4	3	U	0	0	U	U						
Calif.	1	2	12	95	179	-	1	22	49	182	-	1	4	29	23						
Hawaii	-	0	2	7	7	-	0	1	6	6	U	0	0	U	U						
Oreg.	-	0	2	8	16	1	0	4	28	35	-	0	3	11	14						
Wash.	1	0	4	21	16	2	0	4	20	39	-	0	5	27	18						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	8	4	-	1	8	28	68	-	0	4	10	56						
P.R.	-	0	2	6	15	-	0	2	8	24	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


