
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 22, 2003 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	38,482	36,572	733,825	752,802	3,631	3,815	2,963	2,750	1,626	2,543											
NEW ENGLAND	1,277	1,435	24,447	25,046	-	-	158	183	-	27											
Maine	49	28	1,600	1,560	N	N	19	11	-	-											
N.H.	34	35	1,037	1,413	-	-	11	29	-	-											
Vt.	15	12	969	845	-	-	30	33	-	-											
Mass.	518	752	10,397	9,894	-	-	65	73	-	18											
R.I.	90	86	2,669	2,501	-	-	16	21	-	-											
Conn.	571	522	7,775	8,833	N	N	17	16	-	9											
MID. ATLANTIC	9,040	8,429	98,448	84,701	-	-	365	379	166	126											
Upstate N.Y.	853	665	18,184	15,224	N	N	126	129	5	40											
N.Y. City	4,989	5,063	29,638	27,635	-	-	87	133	-	28											
N.J.	1,356	1,250	11,103	12,894	-	-	7	15	16	23											
Pa.	1,842	1,451	39,523	28,948	N	N	145	102	145	35											
E.N. CENTRAL	3,556	3,871	125,371	138,710	7	22	874	916	116	1,444											
Ohio	718	726	28,938	34,603	-	-	156	118	105	278											
Ind.	482	463	14,618	15,785	N	N	80	54	1	18											
Ill.	1,609	1,866	38,867	43,941	-	2	77	116	1	554											
Mich.	581	647	28,553	28,926	7	20	130	125	9	544											
Wis.	166	169	14,395	15,455	-	-	431	503	-	50											
W.N. CENTRAL	685	676	42,086	42,779	1	1	534	384	338	183											
Minn.	144	131	8,808	9,339	N	N	142	186	49	17											
Iowa	72	71	3,344	5,270	N	N	118	42	78	-											
Mo.	319	335	16,224	14,580	-	-	40	38	32	107											
N. Dak.	2	3	1,027	1,089	N	N	13	24	5	-											
S. Dak.	10	10	2,342	1,994	-	-	38	29	40	14											
Nebr.	52	58	4,234	4,356	1	1	18	49	47	35											
Kans.	86	68	6,107	6,151	N	N	165	16	87	10											
S. ATLANTIC	10,692	10,764	140,302	142,635	5	4	360	300	169	68											
Del.	195	165	2,720	2,426	N	N	4	3	12	-											
Md.	1,285	1,664	15,123	15,044	5	4	23	19	44	21											
D.C.	859	622	2,893	3,042	-	-	17	5	-	-											
Va.	819	713	15,282	16,506	-	-	42	23	17	-											
W. Va.	79	79	2,369	2,268	N	N	4	2	1	2											
N.C.	1,006	837	23,668	22,601	N	N	45	32	-	-											
S.C.	719	747	13,885	13,108	-	-	8	6	1	1											
Ga.	1,667	1,431	27,888	29,630	-	-	119	114	46	21											
Fla.	4,063	4,506	36,474	38,010	N	N	98	96	48	23											
E.S. CENTRAL	1,704	1,797	47,035	47,539	N	N	112	114	45	274											
Ky.	175	277	7,164	7,991	N	N	23	8	11	42											
Tenn.	738	725	18,333	14,580	N	N	37	53	18	8											
Ala.	390	387	11,046	14,460	-	-	42	45	16	34											
Miss.	401	408	10,492	10,508	N	N	10	8	-	190											
W.S. CENTRAL	4,110	3,814	90,148	98,429	4	11	92	60	476	418											
Ark.	165	223	7,009	6,724	-	-	17	8	22	11											
La.	522	898	15,840	17,299	N	N	2	9	43	204											
Okla.	176	166	10,147	9,929	N	N	18	16	25	-											
Tex.	3,247	2,527	57,152	64,477	4	11	55	27	386	203											
MOUNTAIN	1,342	1,236	40,203	46,778	2,310	2,375	123	149	312	3											
Mont.	13	10	1,727	2,004	N	N	18	5	216	1											
Idaho	21	28	2,220	2,260	N	N	26	28	-	1											
Wyo.	7	8	860	841	1	-	5	9	89	-											
Colo.	328	283	9,800	12,961	N	N	33	55	-	-											
N. Mex.	103	80	6,284	6,774	7	7	9	18	3	-											
Ariz.	584	487	11,452	13,453	2,251	2,314	6	16	1	1											
Utah	60	57	3,034	3,072	17	11	19	14	1	-											
Nev.	226	283	4,826	5,413	34	43	7	4	2	-											
PACIFIC	6,076	4,550	125,785	126,185	1,303	1,401	345	265	4	-											
Wash.	422	412	14,848	13,500	N	N	59	36	-	-											
Oreg.	229	288	6,585	6,134	-	-	36	37	4	-											
Calif.	5,321	3,714	97,940	99,137	1,303	1,401	249	189	-	-											
Alaska	15	28	3,276	3,322	-	-	1	1	-	-											
Hawaii	89	108	3,136	4,092	-	-	-	2	-	-											
Guam	6	2	-	595	-	-	-	-	-	-											
P.R.	944	1,042	1,755	2,287	N	N	N	N	-	-											
V.I.	31	63	208	125	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


