
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 12, 2003 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	720	1,131	86	64	59	17	7,686	9,244	160,132	182,756											
NEW ENGLAND	40	86	17	14	7	2	536	827	3,508	4,115											
Maine	4	4	1	-	-	-	65	82	105	62											
N.H.	6	9	1	-	-	-	17	26	56	64											
Vt.	2	3	-	-	-	-	44	62	41	53											
Mass.	16	44	2	10	7	2	243	431	1,396	1,781											
R.I.	1	5	-	-	-	-	55	68	424	471											
Conn.	11	21	13	4	-	-	112	158	1,486	1,684											
MID. ATLANTIC	83	133	3	-	18	2	1,550	2,000	18,891	21,743											
Upstate N.Y.	37	58	1	-	9	-	432	551	3,891	4,386											
N.Y. City	3	7	-	-	-	-	545	753	6,614	6,583											
N.J.	5	21	-	-	-	-	154	237	4,739	3,836											
Pa.	38	47	2	-	9	2	419	459	3,647	6,938											
E.N. CENTRAL	175	283	10	17	10	2	1,246	1,533	32,847	38,153											
Ohio	43	55	10	5	9	2	424	407	10,944	11,213											
Ind.	33	24	-	-	-	-	-	-	3,348	3,798											
Ill.	26	91	-	6	-	-	280	456	9,092	12,751											
Mich.	34	39	-	2	-	-	328	403	6,722	7,265											
Wis.	39	74	-	4	1	-	214	267	2,741	3,126											
W.N. CENTRAL	121	152	14	8	13	2	807	869	8,049	9,267											
Minn.	42	48	8	5	-	-	307	309	1,314	1,618											
Iowa	20	39	-	-	-	-	113	119	607	629											
Mo.	31	22	2	-	1	-	223	237	4,006	4,540											
N. Dak.	5	4	-	-	5	-	18	13	30	34											
S. Dak.	8	16	3	1	-	-	23	35	108	139											
Nebr.	6	16	1	2	-	-	57	72	678	805											
Kans.	9	7	-	-	7	2	66	84	1,306	1,502											
S. ATLANTIC	63	101	29	13	-	-	1,287	1,370	40,852	46,934											
Del.	1	5	N	N	N	N	18	28	621	859											
Md.	2	7	-	-	-	-	57	52	4,137	4,584											
D.C.	1	-	-	-	-	-	18	20	1,103	1,426											
Va.	18	24	5	1	-	-	187	110	4,618	5,309											
W. Va.	2	2	-	-	-	-	16	20	458	539											
N.C.	5	17	9	-	-	-	N	N	7,718	8,535											
S.C.	-	1	-	-	-	-	59	38	4,262	4,819											
Ga.	13	30	1	7	-	-	479	428	8,617	9,159											
Fla.	21	15	14	5	-	-	453	674	9,318	11,704											
E.S. CENTRAL	33	48	-	-	4	5	167	173	13,699	15,825											
Ky.	11	13	-	-	4	5	N	N	1,848	1,822											
Tenn.	14	23	-	-	-	-	74	79	4,071	4,841											
Ala.	6	6	-	-	-	-	93	94	4,577	5,603											
Miss.	2	6	-	-	-	-	-	-	3,203	3,559											
W.S. CENTRAL	21	52	1	-	3	2	137	91	22,345	25,481											
Ark.	4	3	-	-	-	-	75	66	2,139	2,409											
La.	1	1	-	-	-	-	4	1	5,791	6,148											
Okla.	9	10	-	-	-	-	58	23	2,186	2,341											
Tex.	7	38	1	-	3	2	-	1	12,229	14,583											
MOUNTAIN	87	104	10	8	4	2	672	676	5,188	5,760											
Mont.	3	9	-	-	-	-	35	35	55	54											
Idaho	18	7	5	2	-	-	75	46	39	39											
Wyo.	2	3	-	1	-	-	10	12	26	31											
Colo.	26	38	1	4	4	2	190	229	1,315	1,826											
N. Mex.	2	4	3	1	-	-	21	77	615	785											
Ariz.	16	14	N	N	N	N	129	83	2,016	1,879											
Utah	14	19	1	-	-	-	149	125	214	120											
Nev.	6	10	-	-	-	-	63	69	908	1,026											
PACIFIC	97	172	2	4	-	-	1,284	1,705	14,753	15,478											
Wash.	25	21	1	-	-	-	116	208	1,480	1,539											
Oreg.	21	42	1	4	-	-	171	190	511	435											
Calif.	50	84	-	-	-	-	935	1,209	12,212	12,827											
Alaska	1	4	-	-	-	-	40	48	290	340											
Hawaii	-	21	-	-	-	-	22	50	260	337											
Guam	N	N	-	-	-	-	-	6	-	32											
P.R.	-	1	-	-	-	-	29	26	106	224											
V.I.	-	-	-	-	-	-	-	-	-	26											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


