
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending January 2, 2010 (WEEK 52)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2010
AIDS * cummulative for 2009
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2010
HIV/AIDS * cummulative for 2009
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2010
Tuberculosis † cummulative for 2009

tab delimited data:
test
UNITED STATES	-	-	-	-	-	-	-	-	-	-	1,823	1,823	2,776	9,388	12,928						
NEW ENGLAND	-	-	-	-	-	-	-	-	-	-	70	70	98	351	430						
Conn.	-	-	-	-	-	-	-	-	-	-	11	11	25	75	98						
Maine	-	-	-	-	-	-	-	-	-	-	-	-	4	7	9						
Mass.	-	-	-	-	-	-	-	-	-	-	55	55	59	228	262						
N.H.	-	-	-	-	-	-	-	-	-	-	-	-	6	16	19						
R.I.	-	-	-	-	-	-	-	-	-	-	2	2	7	19	36						
Vt.	-	-	-	-	-	-	-	-	-	-	2	-	3	6	6						
MID. ATLANTIC	-	-	-	-	-	-	-	-	-	-	180	180	386	1,259	2,004						
N.J.	-	-	-	-	-	-	-	-	-	-	79	70	106	348	422						
N.Y. (Upstate)	-	-	-	-	-	-	-	-	-	-	39	39	55	186	303						
N.Y. City	-	-	-	-	-	-	-	-	-	-	20	20	204	593	893						
Pa.	-	-	-	-	-	-	-	-	-	-	42	15	55	132	386						
E.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	103	103	189	619	988						
Ill.	-	-	-	-	-	-	-	-	-	-	45	45	91	287	481						
Ind.	-	-	-	-	-	-	-	-	-	-	38	25	38	122	118						
Mich.	-	-	-	-	-	-	-	-	-	-	-	-	22	39	172						
Ohio	-	-	-	-	-	-	-	-	-	-	19	19	53	159	213						
Wis.	-	-	-	-	-	-	-	-	-	-	1	1	6	12	4						
W.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	52	51	84	252	476						
Iowa	-	-	-	-	-	-	-	-	-	-	4	4	12	34	49						
Kans.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57						
Minn.	-	-	-	-	-	-	-	-	-	-	22	8	36	98	211						
Mo.	-	-	-	-	-	-	-	-	-	-	21	13	27	81	107						
Nebr.	-	-	-	-	-	-	-	-	-	-	2	2	7	20	33						
N. Dak.	-	-	-	-	-	-	-	-	-	-	1	1	1	4	3						
S. Dak.	-	-	-	-	-	-	-	-	-	-	2	2	5	15	16						
S. ATLANTIC	-	-	-	-	-	-	-	-	-	-	313	313	604	1,915	2,635						
Del.	-	-	-	-	-	-	-	-	-	-	1	1	7	15	23						
D.C.	-	-	-	-	-	-	-	-	-	-	9	7	13	41	54						
