
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending September 1, 2012 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	48	67	183	1,831	2,240	138	448	1,071	16,349	24,874	19	24	57	731	1,154						
NEW ENGLAND	1	4	28	139	214	1	98	380	4,472	6,952	-	1	7	46	75						
Conn.	-	1	7	27	43	-	36	127	1,248	2,362	-	0	2	4	16						
Maine	1	0	3	6	8	-	14	56	583	700	-	0	2	2	3						
Mass.	-	2	18	76	129	-	24	210	1,951	2,286	-	1	6	29	48						
N.H.	-	0	3	11	13	-	10	36	260	1,003	-	0	2	5	1						
R.I.	-	0	9	14	14	-	1	21	118	117	-	0	2	4	2						
Vt.	-	0	2	5	7	1	7	29	312	484	-	0	1	2	5						
MID. ATLANTIC	17	19	92	512	634	119	192	567	7,949	9,939	1	6	15	138	287						
N.J.	-	2	16	66	129	-	44	116	1,496	3,249	-	0	3	-	75						
N.Y. (Upstate)	10	6	27	186	181	59	49	183	1,633	2,214	1	1	4	24	27						
N.Y. City	1	3	17	74	115	-	1	22	18	541	-	3	9	86	144						
Pa.	6	6	42	186	209	60	80	387	4,802	3,935	-	1	4	28	41						
E.N. CENTRAL	12	12	37	345	505	1	31	122	1,461	3,439	3	2	10	88	120						
Ill.	-	3	10	79	82	-	1	15	120	174	-	1	5	22	47						
Ind.	1	2	5	54	39	-	1	7	45	79	-	0	2	15	11						
Mich.	-	1	11	36	113	-	1	9	69	75	-	0	4	16	21						
Ohio	11	7	19	176	230	1	1	6	45	41	3	0	4	32	30						
Wis.	-	0	5	-	41	-	27	106	1,182	3,070	-	0	2	3	11						
W.N. CENTRAL	1	3	10	109	72	-	8	58	150	1,936	1	1	4	30	81						
Iowa	-	0	2	7	7	-	1	14	122	92	-	0	1	6	21						
Kans.	-	0	2	5	6	-	0	2	9	13	-	0	2	6	6						
Minn.	1	1	3	26	19	-	0	48	-	1,809	-	0	2	-	35						
Mo.	-	1	8	55	33	-	0	2	7	6	1	0	2	12	14						
Nebr.	-	0	2	9	4	-	0	2	7	8	-	0	1	4	4						
N. Dak.	-	0	1	2	1	-	0	9	3	4	-	0	0	-	-						
S. Dak.	-	0	1	5	2	-	0	1	2	4	-	0	1	2	1						
S. ATLANTIC	11	11	31	336	325	14	62	137	2,131	2,394	7	7	22	227	321						
Del.	1	0	4	13	9	-	11	30	470	639	-	0	3	2	3						
D.C.	N	0	0	N	N	N	0	0	N	N	-	0	3	2	9						
Fla.	7	4	13	122	104	3	2	6	72	68	3	1	6	47	73						
Ga.	-	1	4	26	40	-	0	3	9	27	-	1	5	28	67						
Md.	3	2	15	71	59	5	23	109	962	857	2	2	13	80	82						
N.C.	-	1	8	39	49	-	0	13	59	46	-	0	7	20	30						
S.C.	-	0	3	16	14	-	1	5	25	23	-	0	2	7	3						
Va.	-	1	7	43	38	6	16	51	487	682	2	1	4	41	53						
W. Va.	-	0	7	6	12	-	1	22	47	52	-	0	0	-	1						
E.S. CENTRAL	1	2	8	65	120	-	1	5	42	45	-	0	4	17	26						
Ala.	-	0	2	12	17	-	0	2	15	13	-	0	3	7	6						
Ky.	-	0	4	6	30	-	0	1	6	1	-	0	1	3	8						
Miss.	-	0	2	11	11	-	0	1	2	4	-	0	1	1	1						
Tenn.	1	1	4	36	62	-	0	4	19	27	-	0	2	6	11						
W.S. CENTRAL	1	3	13	109	88	-	1	15	18	39	4	1	13	55	70						
Ark.	1	0	1	9	8	-	0	0	-	-	-	0	1	2	5						
La.	-	0	3	15	16	-	0	1	2	2	-	0	1	5	2						
Okla.	-	0	6	5	7	-	0	2	-	-	4	0	4	17	3						
Tex.	-	3	7	80	57	-	1	13	16	37	-	1	9	31	60						
MOUNTAIN	3	2	11	66	90	-	0	5	17	37	2	1	4	31	50						
Ariz.	-	1	4	26	28	-	0	4	5	12	2	0	2	10	17						
Colo.	-	0	4	9	24	-	0	0	-	-	-	0	2	6	20						
Idaho	1	0	1	3	4	-	0	1	3	3	-	0	1	6	2						
Mont.	-	0	1	2	-	-	0	2	1	7	-	0	1	-	1						
Nev.	2	0	2	12	12	-	0	1	3	3	-	0	2	4	6						
N. Mex.	-	0	2	2	7	-	0	1	1	6	-	0	1	1	2						
Utah	-	0	2	10	13	-	0	1	1	5	-	0	2	4	2						
Wyo.	-	0	2	2	2	-	0	1	3	1	-	0	0	-	-						
PACIFIC	1	5	18	150	192	3	3	8	109	93	1	3	7	99	124						
Alaska	-	0	0	-	-	-	0	2	8	6	-	0	1	4	4						
Calif.	1	4	12	125	167	1	1	8	46	53	1	2	6	75	89						
Hawaii	-	0	2	-	1	N	0	0	N	N	-	0	2	3	3						
Oreg.	-	0	3	18	12	1	1	4	46	28	-	0	4	6	13						
Wash.	-	0	14	7	12	1	0	6	9	6	-	0	4	11	15						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	1						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	9	N	0	0	N	N	-	0	0	-	1						
V.I.	-	0	1	-	-	N	0	0	N	N	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


