
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 27, 2004 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	203	304	418	547	1,660	1,516	679	1,127	104	79											
NEW ENGLAND	16	8	20	22	449	141	89	91	4	-											
Maine	-	1	6	1	-	-	11	6	-	-											
N.H.	-	2	2	1	10	9	5	5	-	-											
Vt.	1	-	1	-	12	17	5	7	-	-											
Mass.	8	5	11	18	416	114	33	32	4	-											
R.I.	2	-	-	-	7	-	4	4	-	-											
Conn.	5	-	-	2	4	1	31	37	-	-											
MID. ATLANTIC	37	53	50	53	485	145	98	171	8	9											
Upstate N.Y.	10	8	13	8	356	61	69	52	1	-											
N.Y. City	17	31	10	11	-	-	-	1	1	4											
N.J.	3	4	6	8	35	22	-	43	1	4											
Pa.	7	10	21	26	94	62	29	75	5	1											
E.N. CENTRAL	14	24	50	73	201	105	3	5	2	1											
Ohio	3	5	21	20	106	59	2	-	2	1											
Ind.	-	-	6	12	11	7	1	2	-	-											
Ill.	1	11	1	17	-	-	-	1	-	-											
Mich.	5	6	19	15	29	11	-	2	-	-											
Wis.	5	2	3	9	55	28	-	-	-	-											
W.N. CENTRAL	15	6	20	35	82	79	79	111	3	2											
Minn.	6	4	5	8	14	27	9	5	-	-											
Iowa	1	2	4	5	13	30	10	15	-	1											
Mo.	3	-	5	17	44	12	3	-	3	1											
N. Dak.	1	-	-	-	3	1	11	15	-	-											
S. Dak.	1	-	1	-	1	1	10	14	-	-											
Nebr.	-	-	1	2	-	1	15	17	-	-											
Kans.	3	-	4	3	7	7	21	45	-	-											
S. ATLANTIC	75	131	78	154	94	209	313	615	75	63											
Del.	1	-	1	7	3	1	9	-	-	-											
Md.	22	19	4	7	24	16	50	76	5	6											
D.C.	4	1	-	-	1	-	-	-	-	-											
Va.	4	6	3	6	26	28	15	87	-	1											
W. Va.	-	2	3	1	2	1	15	15	-	-											
N.C.	3	5	9	6	22	42	134	152	66	34											
S.C.	3	1	6	8	3	3	20	38	-	2											
Ga.	11	5	10	12	-	4	64	73	2	2											
Fla.	27	92	42	107	13	114	6	174	2	18											
E.S. CENTRAL	7	6	21	23	26	24	28	42	8	2											
Ky.	1	1	3	2	3	3	4	7	-	-											
Tenn.	1	3	7	4	15	11	9	30	2	1											
Ala.	4	2	6	6	4	8	15	5	1	-											
Miss.	1	-	5	11	4	2	-	-	5	1											
W.S. CENTRAL	6	20	42	67	25	51	32	48	-	2											
Ark.	1	1	7	5	2	3	11	17	-	-											
La.	2	1	10	22	2	4	-	-	-	-											
Okla.	1	-	1	5	1	4	21	31	-	-											
Tex.	2	18	24	35	20	40	-	-	-	2											
MOUNTAIN	10	9	24	19	197	238	19	14	-	-											
Mont.	-	-	1	1	4	-	3	1	-	-											
Idaho	-	1	2	-	13	7	-	-	-	-											
Wyo.	-	-	2	2	2	59	-	-	-	-											
Colo.	4	7	11	5	105	85	-	-	-	-											
N. Mex.	1	-	3	2	9	18	-	-	-	-											
Ariz.	2	1	4	6	45	44	16	13	-	-											
Utah	2	-	1	-	19	20	-	-	-	-											
Nev.	1	-	-	3	-	5	-	-	-	-											
PACIFIC	23	47	113	101	101	524	18	30	4	-											
Wash.	2	5	7	8	71	54	-	-	-	-											
Oreg.	2	5	26	22	26	59	-	-	2	-											
Calif.	19	37	76	66	-	410	16	29	2	-											
Alaska	-	-	1	-	1	-	2	1	-	-											
Hawaii	-	-	3	5	3	1	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	3	1	-	14	13	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


