
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 15, 2012 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	46	73	127	3,521	4,210	367	977	1,626	47,430	50,144	19	115	193	5,447	5,806						
NEW ENGLAND	4	7	16	358	337	3	36	73	1,862	2,059	-	4	12	216	208						
Conn.	-	3	8	166	193	-	8	17	425	456	-	1	5	54	55						
Maine	-	1	6	82	65	-	3	11	145	127	-	0	6	31	28						
Mass.	-	0	0	-	-	1	21	54	997	1,034	-	2	7	92	79						
N.H.	-	0	3	28	24	-	2	8	125	172	-	0	4	21	22						
R.I.	-	0	2	24	25	1	1	7	86	189	-	0	1	1	8						
Vt.	4	1	7	58	30	1	1	7	84	81	-	0	2	17	16						
MID. ATLANTIC	6	14	31	728	813	14	88	188	4,849	5,488	-	11	23	584	647						
N.J.	-	0	0	-	-	-	17	44	967	1,193	-	2	6	106	141						
N.Y. (Upstate)	6	7	20	415	361	-	23	64	1,235	1,354	-	4	13	215	212						
N.Y. City	-	0	1	-	13	4	20	49	1,135	1,104	-	1	7	80	88						
Pa.	-	7	15	313	439	10	26	76	1,512	1,837	-	3	11	183	206						
E.N. CENTRAL	-	2	13	154	195	17	92	210	4,879	5,020	1	15	66	964	1,000						
Ill.	-	1	6	63	51	-	28	79	1,788	1,651	-	3	12	180	237						
Ind.	-	0	2	7	28	-	13	39	681	626	-	2	23	162	128						
Mich.	-	0	5	45	65	1	15	45	844	840	1	3	41	272	150						
Ohio	-	0	7	39	51	16	24	53	1,277	1,162	-	3	20	224	177						
Wis.	N	0	0	N	N	-	5	17	289	741	-	2	13	126	308						
W.N. CENTRAL	1	3	18	198	184	-	48	115	2,622	2,927	-	15	31	728	1,003						
Iowa	-	0	5	29	23	-	9	30	592	442	-	3	15	177	186						
Kans.	-	1	4	52	31	-	9	19	462	450	-	2	7	87	105						
Minn.	-	0	1	-	55	-	0	7	-	704	-	0	0	-	285						
Mo.	-	0	3	30	29	-	19	48	1,081	884	-	6	20	310	278						
Nebr.	-	0	0	-	33	-	4	26	270	247	-	1	8	75	101						
N. Dak.	-	0	13	30	13	-	1	19	57	40	-	0	4	34	9						
S. Dak.	1	1	7	57	-	-	3	9	160	160	-	1	4	45	39						
S. ATLANTIC	17	19	45	970	1,091	176	278	540	14,270	14,802	9	12	67	692	602						
Del.	-	0	0	-	-	-	2	10	143	174	-	0	2	13	16						
D.C.	-	0	0	-	-	-	0	3	35	89	-	0	1	4	6						
Fla.	-	0	34	98	120	121	110	274	6,356	5,713	8	4	10	220	101						
Ga.	-	0	0	-	-	24	45	125	2,598	2,603	1	2	9	123	116						
Md.	5	6	16	305	295	11	16	43	905	995	-	1	5	72	70						
N.C.	-	0	0	-	-	11	28	166	2,127	2,458	-	1	60	153	152						
S.C.	N	0	0	N	N	-	16	61	924	1,536	-	0	7	18	18						
Va.	12	10	23	507	582	9	22	57	1,055	1,132	-	1	7	80	116						
W. Va.	-	1	6	60	94	-	2	52	127	102	-	0	2	9	7						
E.S. CENTRAL	-	1	5	69	160	15	61	202	3,873	4,264	-	5	14	267	289						
Ala.	-	1	5	52	82	1	19	52	1,035	1,235	-	1	5	56	73						
Ky.	-	0	3	15	16	-	7	47	527	591	-	1	9	75	74						
Miss.	-	0	1	2	-	-	16	67	1,249	1,418	-	0	3	26	36						
Tenn.	-	0	1	-	62	14	18	68	1,062	1,020	-	2	12	110	106						
W.S. CENTRAL	18	11	58	747	1,113	115	138	408	7,421	7,808	4	10	92	531	547						
Ark.	2	0	35	125	57	8	16	229	1,369	815	1	1	4	55	60						
La.	-	0	0	-	6	3	24	58	1,326	1,411	-	0	3	25	20						
Okla.	-	0	23	73	55	10	15	102	721	711	-	2	16	94	71						
Tex.	16	10	29	549	995	94	80	227	4,005	4,871	3	7	76	357	396						
MOUNTAIN	-	1	16	97	71	4	45	85	2,232	2,536	-	11	41	671	694						
Ariz.	N	0	0	N	N	3	15	29	765	866	-	3	8	151	121						
Colo.	-	0	0	-	-	-	10	20	501	512	-	3	9	167	167						
Idaho	-	0	15	23	6	1	2	7	116	140	-	1	14	119	117						
Mont.	N	0	0	N	N	-	1	8	89	118	-	0	5	37	36						
Nev.	-	0	4	16	17	-	3	12	158	169	-	0	5	31	41						
N. Mex.	-	1	5	43	15	-	5	16	303	335	-	1	5	52	43						
Utah	-	0	2	15	7	-	4	14	247	323	-	1	14	95	140						
Wyo.	-	0	0	-	26	-	1	8	53	73	-	0	3	19	29						
PACIFIC	-	4	12	200	246	23	97	205	5,422	5,240	5	14	40	794	816						
Alaska	-	0	1	6	14	2	1	5	60	54	-	0	0	-	-						
Calif.	-	3	11	180	215	-	65	155	3,867	3,969	-	7	18	381	496						
