
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 22, 2007 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2007
Pertussis cummulative for 2006
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2007
Rabies, animal cummulative for 2006
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2007
Rocky Mountain Spotted Fever cummulative for 2006

tab delimited data:
test
UNITED STATES	75	175	1,479	5,988	10,154	50	94	171	3,594	4,137	119	31	211	1,500	1,603						
NEW ENGLAND	2	26	77	784	1,206	11	12	21	429	323	-	0	10	-	11						
Conn.	-	2	5	42	81	2	4	10	172	146	-	0	0	-	-						
Maine	-	2	14	54	86	2	2	8	60	77	-	0	0	-	-						
Mass.	-	20	46	613	756	-	0	0	-	-	-	0	1	-	10						
N.H.	-	1	9	37	158	-	1	4	35	31	-	0	0	-	1						
R.I.	2	0	31	11	37	2	0	3	29	22	-	0	9	-	-						
Vt.	-	0	9	27	88	5	2	13	133	47	-	0	0	-	-						
MID. ATLANTIC	17	24	155	849	1,307	-	13	44	605	394	-	1	6	47	73						
N.J.	-	3	16	100	219	-	0	0	-	-	-	0	2	6	34						
N.Y. (Upstate)	16	13	146	447	568	-	-	-	-	-	-	0	1	3	-						
N.Y. City	-	2	6	80	74	-	1	5	33	25	-	0	3	18	20						
Pa.	1	7	20	222	446	-	12	44	572	369	-	0	3	20	19						
E.N. CENTRAL	20	32	80	1,110	1,523	6	3	48	327	138	-	1	4	36	54						
Ill.	-	3	23	108	392	1	1	15	99	42	-	0	3	20	24						
Ind.	-	1	45	46	163	1	0	1	10	11	-	0	2	5	5						
Mich.	5	8	39	208	370	-	1	27	156	40	-	0	1	3	2						
Ohio	15	16	54	549	430	4	0	11	62	45	-	0	2	8	22						
Wis.	-	3	24	199	168	-	0	0	-	-	-	0	0	-	1						
W.N. CENTRAL	1	14	151	474	944	3	5	13	204	258	2	4	29	317	174						
Iowa	-	4	16	108	228	-	0	3	26	53	-	0	2	8	5						
Kans.	-	3	13	106	211	-	2	7	93	64	-	0	1	1	1						
Minn.	1	0	119	111	136	-	0	5	22	35	-	0	2	1	3						
Mo.	-	2	9	63	246	3	0	4	36	56	2	4	25	295	143						
Nebr.	-	1	4	33	78	-	0	0	-	-	-	0	2	9	22						
N. Dak.	-	0	18	4	25	-	0	6	13	16	-	0	0	-	-						
S. Dak.	-	1	6	49	20	-	0	2	14	34	-	0	1	3	-						
S. ATLANTIC	5	19	163	670	814	23	40	63	1,529	1,762	101	12	67	728	854						
Del.	-	0	2	10	3	-	0	0	-	-	-	0	2	9	19						
D.C.	-	0	2	2	4	-	0	0	-	-	-	0	1	1	1						
Fla.	3	4	18	176	161	-	0	28	97	176	3	0	4	16	10						
Ga.	-	1	5	22	69	-	4	23	166	210	1	0	3	24	46						
Md.	-	2	8	77	109	-	7	18	267	321	-	1	7	49	63						
N.C.	-	3	112	227	152	12	9	19	373	389	96	4	61	486	601						
S.C.	-	2	9	58	135	-	1	11	46	126	1	1	7	50	32						
Va.	2	2	17	85	155	6	13	31	529	459	-	2	10	88	79						
W. Va.	-	0	19	13	26	5	0	8	51	81	-	0	3	5	3						
E.S. CENTRAL	1	5	28	272	264	-	3	11	114	189	2	5	19	200	294						
Ala.	-	1	18	63	56	-	0	8	-	60	-	1	9	60	73						
Ky.	-	0	1	5	55	-	0	3	17	20	-	0	2	5	2						
Miss.	-	1	26	135	30	-	0	1	1	4	-	0	2	7	4						
Tenn.	1	2	7	69	123	-	2	7	96	105	2	3	10	128	215						
W.S. CENTRAL	1	20	226	671	611	-	2	34	69	721	13	1	168	139	100						
Ark.	-	2	17	113	67	-	0	5	24	24	13	0	53	72	46						
La.	-	0	1	14	22	-	0	1	-	5	-	0	1	2	3						
Okla.	-	0	36	5	18	-	0	22	45	52	-	0	108	45	28						
Tex.	1	17	174	539	504	-	0	32	-	640	-	0	7	20	23						
MOUNTAIN	5	24	61	779	2,015	-	3	28	155	172	1	0	4	28	41						
Ariz.	-	5	13	159	413	-	2	12	109	110	1	0	2	6	10						
Colo.	4	6	17	216	614	-	0	0	-	-	-	0	2	3	4						
Idaho	-	1	5	34	75	-	0	24	-	24	-	0	1	4	12						
Mont.	-	0	7	32	101	-	0	3	13	14	-	0	1	1	2						
Nev.	1	0	5	11	61	-	0	1	2	5	-	0	0	-	-						
N. Mex.	-	2	8	53	82	-	0	2	8	7	-	0	1	4	7						
Utah	-	7	47	255	606	-	0	2	10	8	-	0	0	-	-						
Wyo.	-	0	5	19	63	-	0	4	13	4	-	0	2	10	6						
PACIFIC	23	12	547	379	1,470	7	4	13	162	180	-	0	1	5	2						
Alaska	1	0	8	39	66	-	0	6	35	15	N	0	0	N	N						
Calif.	-	3	167	107	1,231	6	3	12	118	147	-	0	1	3	-						
Hawaii	-	0	2	15	82	N	0	0	N	N	N	0	0	N	N						
Oreg.	3	1	11	76	91	1	0	3	9	18	-	0	1	2	2						
Wash.	19	1	377	142	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	55	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	66	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


