
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 22, 2000 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	20,482	24,380	332,352	362,657	719	1,015	1,496	1,098	844	1,086											
NEW ENGLAND	1,213	1,231	11,945	11,777	40	56	162	165	139	162											
Maine	16	29	720	599	9	12	9	14	7	-											
N.H.	18	30	531	546	6	7	15	17	14	18											
Vt.	11	6	298	265	14	8	17	16	11	9											
Mass.	776	824	5,468	5,027	9	24	67	78	61	79											
R.I.	49	63	1,327	1,300	2	-	8	9	8	13											
Conn.	343	279	3,601	4,040	-	5	46	31	38	43											
MID. ATLANTIC	4,928	6,060	23,645	37,462	70	207	133	84	67	74											
Upstate N.Y.	572	836	N	N	42	63	117	57	38	-											
N.Y. City	2,620	3,008	8,080	15,811	7	119	7	5	5	7											
N.J.	1,036	1,189	4,260	6,768	5	16	9	22	16	64											
Pa.	700	1,027	11,305	14,883	16	9	N	N	8	3											
E.N. CENTRAL	2,052	1,664	52,776	60,907	164	198	297	206	114	197											
Ohio	306	258	13,784	16,706	24	21	59	68	25	72											
Ind.	191	190	6,448	6,656	12	14	49	25	29	23											
Ill.	1,198	779	13,678	17,807	7	34	74	74	-	49											
Mich.	255	356	12,809	11,816	38	25	51	39	34	26											
Wis.	102	81	6,057	7,922	83	104	64	N	26	27											
W.N. CENTRAL	480	531	18,336	20,839	75	57	221	201	153	240											
Minn.	87	82	3,635	4,194	11	13	52	61	51	80											
Iowa	52	52	2,101	2,347	25	14	54	36	10	29											
Mo.	223	260	6,331	7,596	14	11	62	19	49	28											
N. Dak.	1	4	352	488	5	4	8	3	13	6											
S. Dak.	4	11	986	821	8	3	14	15	12	27											
Nebr.	31	37	1,857	1,884	9	10	20	52	9	66											
Kans.	82	85	3,074	3,509	3	2	11	15	9	4											
S. ATLANTIC	5,443	6,746	68,635	77,807	136	184	116	132	60	95											
Del.	94	80	1,569	1,522	4	-	-	4	-	-											
Md.	602	788	7,167	7,311	8	9	12	10	1	-											
D.C.	388	240	1,814	N	7	7	-	-	U	U											
Va.	385	366	8,978	8,297	4	10	22	34	19	32											
W. Va.	33	32	753	976	3	-	8	5	4	2											
N.C.	334	479	12,103	12,665	15	5	22	26	15	29											
S.C.	434	579	6,067	9,981	-	-	8	13	2	12											
Ga.	607	957	13,196	19,743	63	91	15	10	10	U											
Fla.	2,566	3,225	16,988	17,312	32	62	29	30	9	20											
E.S. CENTRAL	1,005	1,135	25,849	24,753	27	13	57	64	29	52											
Ky.	114	173	4,418	4,246	2	4	21	14	15	13											
Tenn.	407	439	7,917	7,592	7	4	23	28	12	22											
Ala.	262	285	7,952	6,145	10	3	5	15	-	14											
Miss.	222	238	5,562	6,770	8	2	8	7	2	3											
W.S. CENTRAL	1,868	2,765	53,171	48,953	31	38	89	52	84	62											
Ark.	103	107	2,876	3,293	1	-	36	5	3	5											
La.	336	464	10,524	7,279	8	19	4	7	18	8											
Okla.	156	74	4,420	4,568	4	2	9	13	7	10											
Tex.	1,273	2,120	35,351	33,813	18	17	40	27	56	39											
MOUNTAIN	755	902	20,769	19,321	44	46	186	84	86	74											
Mont.	9	5	826	755	8	8	19	4	-	-											
Idaho	13	15	1,031	964	3	3	22	5	-	7											
Wyo.	6	4	377	420	3	-	9	3	2	5											
Colo.	157	196	6,409	4,333	13	4	72	31	44	21											
N. Mex.	86	46	2,540	2,862	3	18	9	5	3	2											
Ariz.	244	422	6,339	7,127	3	9	30	14	20	12											
Utah	67	84	1,260	1,146	9	N	21	15	17	20											
Nev.	173	130	1,987	1,714	2	4	4	7	-	7											
PACIFIC	2,738	3,346	57,226	60,838	132	216	235	110	112	130											
Wash.	285	185	7,064	6,521	N	N	86	33	69	51											
Oreg.	89	87	2,883	3,449	9	79	38	24	35	23											
Calif.	2,275	3,011	44,711	48,069	123	137	101	46	-	50											
Alaska	10	13	1,302	1,013	-	-	2	-	1	-											
Hawaii	79	50	1,266	1,786	-	-	8	7	7	6											
Guam	13	11	-	268	-	-	N	N	U	U											
P.R.	518	737	596	U	-	-	4	5	U	U											
V.I.	21	15	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


