
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 6, 2011 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	14	52	172	1,350	2,632	1,067	906	1,812	22,317	26,525	87	96	264	2,353	2,800						
NEW ENGLAND	2	3	18	73	177	7	30	310	1,155	1,594	2	2	32	114	150						
Conn.	-	0	8	-	83	-	0	289	289	491	-	0	32	32	60						
Maine	1	1	3	35	36	2	2	8	74	69	-	0	3	16	10						
Mass.	-	0	0	-	-	-	18	52	554	755	-	1	10	44	55						
N.H.	-	0	6	11	10	-	3	7	93	120	-	0	3	13	17						
R.I.	1	0	3	11	16	3	1	62	111	122	-	0	1	1	2						
Vt.	-	1	3	16	32	2	1	5	34	37	2	0	3	8	6						
MID. ATLANTIC	9	13	31	365	678	73	93	207	2,583	3,252	15	9	30	281	307						
N.J.	-	0	0	-	-	-	13	44	316	687	-	1	6	35	70						
N.Y. (Upstate)	9	7	19	189	315	39	25	65	710	746	12	4	13	108	100						
N.Y. City	-	0	4	7	132	3	21	53	601	729	-	2	6	46	37						
Pa.	-	7	17	169	231	31	32	73	956	1,090	3	3	10	92	100						
E.N. CENTRAL	3	2	27	75	138	53	82	184	2,213	3,560	8	10	37	303	488						
Ill.	-	1	11	22	70	-	27	57	702	1,225	-	2	7	46	101						
Ind.	-	0	3	4	-	-	9	28	195	471	-	2	7	46	84						
Mich.	1	1	5	26	44	7	13	49	392	544	2	2	7	70	92						
Ohio	2	0	12	23	24	46	21	44	665	802	6	2	10	90	85						
Wis.	N	0	0	N	N	-	11	50	259	518	-	2	16	51	126						
W.N. CENTRAL	-	2	40	48	168	47	45	121	1,195	1,662	10	13	38	376	526						
Iowa	-	0	3	-	16	4	9	22	251	313	-	2	13	91	109						
Kans.	-	1	4	20	43	11	7	18	202	241	1	1	8	57	45						
Minn.	-	0	34	-	17	-	0	30	-	450	-	0	14	-	167						
Mo.	-	0	4	-	48	25	16	42	500	426	3	4	14	132	145						
Nebr.	-	1	3	20	34	7	4	13	127	131	6	1	7	67	42						
N. Dak.	-	0	6	8	10	-	0	15	22	15	-	0	10	6	3						
S. Dak.	-	0	0	-	-	-	3	17	93	86	-	1	4	23	15						
S. ATLANTIC	-	19	53	639	715	574	271	624	6,638	6,581	15	14	31	358	381						
Del.	-	0	0	-	-	4	3	11	81	81	-	0	2	8	4						
D.C.	-	0	0	-	-	2	1	7	33	63	-	0	1	3	7						
Fla.	-	0	29	64	121	198	107	226	2,672	2,787	3	3	15	71	119						
